Violation Location,ADDRNO,STNAMEPRD,STNAME,LONGITUDE,LATITUDE,ADDRDELIV,pre_abbrev,lookup_address,confidence,geocoder,latitude,longitude,original_address,street_address,Unnamed: 0,Issue Date,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,two_inch,date,latitude_real,longitude_real
3518 W MONTROSE,3518,WEST,MONTROSE,-87.7164202,41.9613414,3518 WEST MONTROSE AVENUE,W,3518 W MONTROSE,,,,,,,306652,2/27/2007 9:48,52843BB,IL,TRK,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,DODG,30,TRUE,2/27/2007 9:48,41.9613414,-87.7164202
3510 W MONTROSE,3510,WEST,MONTROSE,-87.7162118,41.9613798,3510 WEST MONTROSE AVENUE,W,3510 W MONTROSE,,,,,,,306654,2/27/2007 9:52,4447096,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,OLDS,30,TRUE,2/27/2007 9:52,41.9613798,-87.7162118
3540 W MONTROSE,3540,WEST,MONTROSE,-87.7171814,41.9612461,3540 WEST MONTROSE AVENUE,W,3540 W MONTROSE,,,,,,,306655,2/27/2007 9:54,956G352,IL,TMP,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,FORD,30,TRUE,2/27/2007 9:54,41.9612461,-87.7171814
4352 N PULASKI,,,,,,,,,0.772,dstk,41.960546,-87.727891,4352 N PULASKI,4352 N Pulaski Rd,309764,2/27/2007 11:50,,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,OLDS,30,TRUE,2/27/2007 11:50,41.960546,-87.727891
3804 W LAWRENCE,3804,WEST,LAWRENCE,-87.7233968,41.9685146,3804 WEST LAWRENCE AVENUE,W,3804 W LAWRENCE,,,,,,,309792,2/27/2007 14:25,6364878,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,HOND,30,TRUE,2/27/2007 14:25,41.9685146,-87.7233968
3542 W MONTROSE,3542,WEST,MONTROSE,-87.7172201,41.9612463,3542 WEST MONTROSE AVENUE,W,3542 W MONTROSE,,,,,,,309794,2/27/2007 10:00,B91373,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,HOND,30,TRUE,2/27/2007 10:00,41.9612463,-87.7172201
3602 W MONTROSE,,,,,,,,,0.759,dstk,41.961142,-87.718123,3602 W MONTROSE,3602 W Montrose Ave,309795,2/27/2007 22:05,G313958,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,GMC,30,TRUE,2/27/2007 22:05,41.961142,-87.718123
3610 W MONTROSE,,,,,,,,,0.759,dstk,41.961136,-87.718514,3610 W MONTROSE,3610 W Montrose Ave,309796,2/27/2007 10:06,8893951,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,CHEV,30,TRUE,2/27/2007 10:06,41.961136,-87.718514
3612 W MONTROSE,,,,,,,,,0.759,dstk,41.961134,-87.718597,3612 W MONTROSE,3612 W Montrose Ave,309797,2/27/2007 10:07,9841926,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,FORD,30,TRUE,2/27/2007 10:07,41.961134,-87.718597
3624 W MONTROSE,,,,,,,,,0.759,dstk,41.961053,-87.719256,3624 W MONTROSE,3624 W Montrose Ave,309798,2/27/2007 10:09,3868TX,IL,TXI,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,CHEV,30,TRUE,2/27/2007 10:09,41.961053,-87.719256
3636 W MONTROSE,3636,WEST,MONTROSE,-87.7196655,41.9611778,3636 WEST MONTROSE AVENUE,W,3636 W MONTROSE,,,,,,,309799,2/27/2007 10:05,9894788,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,FORD,30,TRUE,2/27/2007 10:05,41.9611778,-87.7196655
3636 W MONTROSE,3636,WEST,MONTROSE,-87.7196655,41.9611778,3636 WEST MONTROSE AVENUE,W,3636 W MONTROSE,,,,,,,2539108,2/27/2007 9:59,6432841,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,TOYT,30,TRUE,2/27/2007 9:59,41.9611778,-87.7196655
3640 W MONTROSE,3640,WEST,MONTROSE,-87.7197501,41.9611782,3640 WEST MONTROSE AVENUE,W,3640 W MONTROSE,,,,,,,309800,2/27/2007 10:12,J285582,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,HOND,30,TRUE,2/27/2007 10:12,41.9611782,-87.7197501
3640 W MONTROSE,3640,WEST,MONTROSE,-87.7197501,41.9611782,3640 WEST MONTROSE AVENUE,W,3640 W MONTROSE,,,,,,,309813,2/27/2007 9:59,7681185,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,PONT,30,TRUE,2/27/2007 9:59,41.9611782,-87.7197501
3740 W MONTROSE,3740,WEST,MONTROSE,-87.7221398,41.9612337,3740 WEST MONTROSE AVENUE,W,3740 W MONTROSE,,,,,,,309801,2/27/2007 10:13,7888556,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,PONT,30,TRUE,2/27/2007 10:13,41.9612337,-87.7221398
3951 W LAWRENCE,3951,WEST,LAWRENCE,-87.7276182,41.9680762,3951 WEST LAWRENCE AVENUE,W,3951 W LAWRENCE,,,,,,,309804,2/27/2007 10:38,9337679,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,LEXU,30,TRUE,2/27/2007 10:38,41.9680762,-87.7276182
3945 W LAWRENCE,3945,WEST,LAWRENCE,-87.7273693,41.9681028,3945 WEST LAWRENCE AVENUE,W,3945 W LAWRENCE,,,,,,,309805,2/27/2007 10:40,42448FF,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,NISS,30,TRUE,2/27/2007 10:40,41.9681028,-87.7273693
3517 W MONTROSE,3517,WEST,MONTROSE,-87.7163297,41.9608918,3517 WEST MONTROSE AVENUE,W,3517 W MONTROSE,,,,,,,309806,2/27/2007 11:17,9777430,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,BMW,30,TRUE,2/27/2007 11:17,41.9608918,-87.7163297
3550 W MONTROSE,3550,WEST,MONTROSE,-87.7177191,41.9613619,3550 WEST MONTROSE AVENUE,W,3550 W MONTROSE,,,,,,,309812,2/27/2007 9:53,247H576,IL,TMP,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,CHRY,30,TRUE,2/27/2007 9:53,41.9613619,-87.7177191
3638 W MONTROSE,3638,WEST,MONTROSE,-87.7197078,41.961178,3638 WEST MONTROSE AVENUE,W,3638 W MONTROSE,,,,,,,309814,2/27/2007 10:05,9531379,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,DODG,30,TRUE,2/27/2007 10:05,41.961178,-87.7197078
3738 W MONTROSE,3738,WEST,MONTROSE,-87.7220502,41.9612184,3738 WEST MONTROSE AVENUE,W,3738 W MONTROSE,,,,,,,309815,2/27/2007 10:01,5861327,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,CHEV,30,TRUE,2/27/2007 10:01,41.9612184,-87.7220502
4029 W LAWRENCE,,,,,,,,,0.759,dstk,41.968154,-87.729131,4029 W LAWRENCE,4029 W Lawrence Ave,309817,2/27/2007 10:30,7667504,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,SAAB,30,TRUE,2/27/2007 10:30,41.968154,-87.729131
3905 W LAWRENCE,,,,,,,,,0.759,dstk,41.968187,-87.725723,3905 W LAWRENCE,3905 W Lawrence Ave,309818,2/27/2007 10:35,4436WEB,IL,TRK,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,CHEV,30,TRUE,2/27/2007 10:35,41.968187,-87.725723
3911 W LAWRENCE,3911,WEST,LAWRENCE,-87.7261873,41.9680078,3911 WEST LAWRENCE AVENUE,W,3911 W LAWRENCE,,,,,,,309819,2/27/2007 10:40,5578262,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,TOYT,30,TRUE,2/27/2007 10:40,41.9680078,-87.7261873
3907 W LAWRENCE,,,,,,,,,0.759,dstk,41.968186,-87.725851,3907 W LAWRENCE,3907 W Lawrence Ave,309820,2/27/2007 10:42,2092XV,IL,TRK,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,CHEV,30,TRUE,2/27/2007 10:42,41.968186,-87.725851
3543 W MONTROSE,3543,WEST,MONTROSE,-87.7173466,41.9608773,3543 WEST MONTROSE AVENUE,W,3543 W MONTROSE,,,,,,,309821,2/27/2007 11:05,7147649,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,CADI,30,TRUE,2/27/2007 11:05,41.9608773,-87.7173466
3515 W MONTROSE,3515,WEST,MONTROSE,-87.7162712,41.9608915,3515 WEST MONTROSE AVENUE,W,3515 W MONTROSE,,,,,,,309822,2/27/2007 11:06,1174004,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,HOND,30,TRUE,2/27/2007 11:06,41.9608915,-87.7162712
3710 W LAWRENCE,,,,,,,,,0.759,dstk,41.968391,-87.721085,3710 W LAWRENCE,3710 W Lawrence Ave,309826,2/27/2007 11:48,7440976,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,FORD,30,TRUE,2/27/2007 11:48,41.968391,-87.721085
3300 W MONTORSE,,,,,,,,,0.738,dstk,41.961158,-87.710689,3300 W MONTORSE,3300 W Montrose Ave,309858,2/27/2007 9:42,T174231,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,DODG,30,TRUE,2/27/2007 9:42,41.961158,-87.710689
3348 W MONTROSE,3348,WEST,MONTROSE,-87.7125868,41.9613502,3348 WEST MONTROSE AVENUE,W,3348 W MONTROSE,,,,,,,309861,2/27/2007 7:46,1256521,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,CHRY,30,TRUE,2/27/2007 7:46,41.9613502,-87.7125868
3406 W MONTROSE,3406,WEST,MONTROSE,-87.7136291,41.9613032,3406 WEST MONTROSE AVENUE,W,3406 W MONTROSE,,,,,,,309862,2/27/2007 9:50,4569103,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,FORD,30,TRUE,2/27/2007 9:50,41.9613032,-87.7136291
3418 W MONTROSE,3418,WEST,MONTROSE,-87.7139749,41.9612786,3418 WEST MONTROSE AVENUE,W,3418 W MONTROSE,,,,,,,309864,2/27/2007 9:50,676G667,IL,TMP,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,MITS,30,TRUE,2/27/2007 9:50,41.9612786,-87.7139749
3442 W MONTROSE,,,,,,,,,0.759,dstk,41.961186,-87.714502,3442 W MONTROSE,3442 W Montrose Ave,309865,2/27/2007 9:53,LUNG3,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,BUIC,30,TRUE,2/27/2007 9:53,41.961186,-87.714502
3508 W MONTROSE,3508,WEST,MONTROSE,-87.7160727,41.9613458,3508 WEST MONTROSE AVENUE,W,3508 W MONTROSE,,,,,,,309866,2/27/2007 9:55,5061763,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,GMC,30,TRUE,2/27/2007 9:55,41.9613458,-87.7160727
3524 W MONTROSE,,,,,,,,,0.759,dstk,41.96116,-87.716564,3524 W MONTROSE,3524 W Montrose Ave,309867,2/27/2007 9:58,8893962,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,HYUN,30,TRUE,2/27/2007 9:58,41.96116,-87.716564
3538 W MONTROSE,3538,WEST,MONTROSE,-87.7171426,41.9612458,3538 WEST MONTROSE AVENUE,W,3538 W MONTROSE,,,,,,,309868,2/27/2007 10:00,G133816,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,VOLK,30,TRUE,2/27/2007 10:00,41.9612458,-87.7171426
3538 W MONTROSE,3538,WEST,MONTROSE,-87.7171426,41.9612458,3538 WEST MONTROSE AVENUE,W,3538 W MONTROSE,,,,,,,2269797,2/27/2007 9:52,4712093,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,CHEV,30,TRUE,2/27/2007 9:52,41.9612458,-87.7171426
1140 W WASHINGTON,1140,WEST,WASHINGTON,-87.6559713,41.8832458,1140 WEST WASHINGTON BOULEVARD,W,1140 W WASHINGTON,,,,,,,312645,2/13/2007 10:00,64P3785,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,CHEV,30,TRUE,2/13/2007 10:00,41.8832458,-87.6559713
1126 W WASHINGTON,,,,,,,,,0.75,Bing,41.88306525,-87.65531749,1126 W WASHINGTON,"1126 W Washington Blvd, Chicago, IL 60607, United States",312654,2/13/2007 13:45,9496133,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,LEXU,30,TRUE,2/13/2007 13:45,41.8830652535,-87.6553174853
1120 W WASHINGTON,,,,,,,,,0.75,Bing,41.883255,-87.65522003,1120 W WASHINGTON,"1120 W Washington Blvd, Chicago, IL 60607, United States",312655,2/13/2007 13:50,9531171,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,JEEP,30,TRUE,2/13/2007 13:50,41.8832550049,-87.6552200317
1115 W WASHINGTON,1115,WEST,WASHINGTON,-87.6551601,41.8827635,1115 WEST WASHINGTON BOULEVARD,W,1115 W WASHINGTON,,,,,,,312656,2/13/2007 13:45,6040576,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,CHEV,30,TRUE,2/13/2007 13:45,41.8827635,-87.6551601
1034 W WASHINGTON,,,,,,,,,0.75,Bing,41.8830847,-87.65335009,1034 W WASHINGTON,"1034 W Washington Blvd, Chicago, IL 60607, United States",312657,2/13/2007 13:50,F740166,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,FORD,30,TRUE,2/13/2007 13:50,41.8830846995,-87.653350085
1258 W JACKSON,1258,WEST,JACKSON,-87.6592951,41.878002,1258 WEST JACKSON BOULEVARD,W,1258 W JACKSON,,,,,,,312973,2/24/2007 23:30,637ZGB,IL,TRK,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,DODG,30,TRUE,2/24/2007 23:30,41.878002,-87.6592951
5 W CHICAGO,,,,,,,,,0.75,Bing,41.89646912,-87.62854004,5 W CHICAGO,"5 W Chicago Ave, Chicago, IL 60654, United States",313688,2/13/2007 19:39,1157544,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,18,HYUN,30,TRUE,2/13/2007 19:39,41.8964691162,-87.6285400391
319 S CENTRAL,319,SOUTH,CENTRAL,-87.7644746,41.8759221,319 SOUTH CENTRAL AVENUE,S,319 S CENTRAL,,,,,,,319024,2/24/2007 23:30,9214556,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,16,TOYT,30,TRUE,2/24/2007 23:30,41.8759221,-87.7644746
127 N CENTRAL,127,NORTH,CENTRAL,-87.7642297,41.8831078,127 NORTH CENTRAL AVENUE,N,127 N CENTRAL,,,,,,,319025,2/24/2007 23:34,88168PV,IL,DOM,964070,SNOW ROUTE: 2' OF SNOW OR MORE,16,BUIC,30,TRUE,2/24/2007 23:34,41.8831078,-87.7642297
5417 W MADISON,,,,,,,,,0.772,dstk,41.880218,-87.760963,5417 W MADISON,5417 W Madison St,319026,2/24/2007 23:40,9459871,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,16,PONT,30,TRUE,2/24/2007 23:40,41.880218,-87.760963
5319 W MADISON,5319,WEST,MADISON,-87.7585002,41.8799898,5319 WEST MADISON STREET,W,5319 W MADISON,,,,,,,319027,2/24/2007 23:43,6890840,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,16,FORD,30,TRUE,2/24/2007 23:43,41.8799898,-87.7585002
5129 W MADISON,,,,,,,,,0.772,dstk,41.880313,-87.75364,5129 W MADISON,5129 W Madison St,319029,2/27/2007 23:48,96C766,IN,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,16,PONT,30,TRUE,2/27/2007 23:48,41.880313,-87.75364
31 S CENTRAL,,,,,,,,,0.755,dstk,41.879613,-87.764768,31 S CENTRAL,31 S Central Ave,319034,2/24/2007 23:31,8608389,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,16,NISS,30,TRUE,2/24/2007 23:31,41.879613,-87.764768
5403 W MADISON,5403,WEST,MADISON,-87.7603678,41.8800517,5403 WEST MADISON STREET,W,5403 W MADISON,,,,,,,319035,2/24/2007 23:40,6826750,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,16,MITS,30,TRUE,2/24/2007 23:40,41.8800517,-87.7603678
5321 W MADISON,5321,WEST,MADISON,-87.7586398,41.8799863,5321 WEST MADISON STREET,W,5321 W MADISON,,,,,,,319036,2/24/2007 23:44,7354907,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,16,PONT,30,TRUE,2/24/2007 23:44,41.8799863,-87.7586398
5321 W MADISON,5321,WEST,MADISON,-87.7586398,41.8799863,5321 WEST MADISON STREET,W,5321 W MADISON,,,,,,,319037,2/24/2007 23:45,8350132,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,16,PONT,30,TRUE,2/24/2007 23:45,41.8799863,-87.7586398
3425 W LAWRENCE,,,,,,,,,0.759,dstk,41.968314,-87.714393,3425 W LAWRENCE,3425 W Lawrence Ave,322410,2/28/2007 12:55,3250596,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,TOYT,30,TRUE,2/28/2007 12:55,41.968314,-87.714393
6959  RIDGE,,,,,,,,,0.75,Bing,42.00814056,-87.68105316,6959  RIDGE,"6959 N Ridge Blvd, Chicago, IL 60645, United States",334972,2/13/2007 9:20,4984215,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,PONT,30,TRUE,2/13/2007 9:20,42.008140564,-87.6810531616
6975  RIDGE,,,,,,,,,0.75,Bing,42.00860596,-87.68126678,6975  RIDGE,"6975 N Ridge Blvd, Chicago, IL 60645, United States",334973,2/13/2007 9:21,6452486,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,ISU,30,TRUE,2/13/2007 9:21,42.008605957,-87.6812667847
7365  RIDGE,,,,,,,,,0.75,Bing,42.01572999,-87.6841452,7365  RIDGE,"7365 N Ridge Blvd, Chicago, IL 60645, United States",334974,2/13/2007 9:30,2479972,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,HYUN,30,TRUE,2/13/2007 9:30,42.0157299936,-87.6841451973
7365  RIDGE,,,,,,,,,0.75,Bing,42.01572999,-87.6841452,7365  RIDGE,"7365 N Ridge Blvd, Chicago, IL 60645, United States",334975,2/13/2007 9:30,8464684,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,JEEP,30,TRUE,2/13/2007 9:30,42.0157299936,-87.6841451973
7365  RIDGE,,,,,,,,,0.75,Bing,42.01572999,-87.6841452,7365  RIDGE,"7365 N Ridge Blvd, Chicago, IL 60645, United States",413540,2/13/2007 9:30,9394829,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,DODG,30,TRUE,2/13/2007 9:30,42.0157299936,-87.6841451973
7361  RIDGE,,,,,,,,,0.75,Bing,42.01582336,-87.68377686,7361  RIDGE,"7361 N Ridge Blvd, Chicago, IL 60645, United States",334976,2/13/2007 9:30,1956108,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,DODG,30,TRUE,2/13/2007 9:30,42.0158233643,-87.6837768555
7361  RIDGE,,,,,,,,,0.75,Bing,42.01582336,-87.68377686,7361  RIDGE,"7361 N Ridge Blvd, Chicago, IL 60645, United States",2270937,2/13/2007 9:30,4800010,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,JEEP,30,TRUE,2/13/2007 9:30,42.0158233643,-87.6837768555
7359  RIDGE,,,,,,,,,0.75,Bing,42.01562136,-87.68412709,7359  RIDGE,"7359 N Ridge Blvd, Chicago, IL 60645, United States",334977,2/13/2007 9:30,1210221,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,TOYT,30,TRUE,2/13/2007 9:30,42.0156213641,-87.6841270924
7355  RIDGE,,,,,,,,,0.75,Bing,42.01557922,-87.68375397,7355  RIDGE,"7355 N Ridge Blvd, Chicago, IL 60645, United States",334978,2/13/2007 5:35,RRN646,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,SATR,30,TRUE,2/13/2007 5:35,42.0155792236,-87.6837539673
7351  RIDGE,,,,,,,,,0.75,Bing,42.01557922,-87.68375397,7351  RIDGE,"7351 N Ridge Blvd, Chicago, IL 60645, United States",334979,2/13/2007 9:35,6781387,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,DODG,30,TRUE,2/13/2007 9:35,42.0155792236,-87.6837539673
7333  RIDGE,,,,,,,,,0.75,Bing,42.01485825,-87.68362427,7333  RIDGE,"7333 N Ridge Blvd, Chicago, IL 60645, United States",334980,2/13/2007 9:38,6499329,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,MAZD,30,TRUE,2/13/2007 9:38,42.0148582458,-87.6836242676
7333  RIDGE,,,,,,,,,0.75,Bing,42.01485825,-87.68362427,7333  RIDGE,"7333 N Ridge Blvd, Chicago, IL 60645, United States",334981,2/13/2007 9:35,6114TX,IL,TXI,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,FORD,30,TRUE,2/13/2007 9:35,42.0148582458,-87.6836242676
7331  RIDGE,,,,,,,,,0.75,Bing,42.01487973,-87.68391989,7331  RIDGE,"7331 N Ridge Blvd, Chicago, IL 60645, United States",334982,2/13/2007 9:35,8754720,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,FORD,30,TRUE,2/13/2007 9:35,42.0148797333,-87.6839198917
7331  RIDGE,,,,,,,,,0.75,Bing,42.01487973,-87.68391989,7331  RIDGE,"7331 N Ridge Blvd, Chicago, IL 60645, United States",2720604,2/13/2007 9:35,8930212,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,CHEV,30,TRUE,2/13/2007 9:35,42.0148797333,-87.6839198917
7329  RIDGE,,,,,,,,,0.75,Bing,42.01484285,-87.68390648,7329  RIDGE,"7329 N Ridge Blvd, Chicago, IL 60645, United States",334983,2/13/2007 9:35,9241054,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,FORD,30,TRUE,2/13/2007 9:35,42.014842853,-87.6839064807
7301  RIDGE,,,,,,,,,0.75,Bing,42.01419443,-87.68367715,7301  RIDGE,"7301 N Ridge Blvd, Chicago, IL 60645, United States",334984,2/13/2007 9:40,9896690,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,VOLV,30,TRUE,2/13/2007 9:40,42.0141944289,-87.6836771518
7301  RIDGE,,,,,,,,,0.75,Bing,42.01419443,-87.68367715,7301  RIDGE,"7301 N Ridge Blvd, Chicago, IL 60645, United States",334985,2/13/2007 9:40,7056138,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,TOYT,30,TRUE,2/13/2007 9:40,42.0141944289,-87.6836771518
7301  RIDGE,,,,,,,,,0.75,Bing,42.01419443,-87.68367715,7301  RIDGE,"7301 N Ridge Blvd, Chicago, IL 60645, United States",334986,2/13/2007 9:40,254H182,IL,TMP,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,CHRY,30,TRUE,2/13/2007 9:40,42.0141944289,-87.6836771518
7301  RIDGE,,,,,,,,,0.75,Bing,42.01419443,-87.68367715,7301  RIDGE,"7301 N Ridge Blvd, Chicago, IL 60645, United States",413541,2/13/2007 9:40,873LHZ,WI,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,FORD,30,TRUE,2/13/2007 9:40,42.0141944289,-87.6836771518
7245  RIDGE,,,,,,,,,0.75,Bing,42.01355743,-87.68307495,7245  RIDGE,"7245 N Ridge Blvd, Chicago, IL 60645, United States",334987,2/13/2007 9:40,7123506,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,HOND,30,TRUE,2/13/2007 9:40,42.0135574341,-87.6830749512
7227  RIDGE,,,,,,,,,0.75,Bing,42.01305389,-87.68289948,7227  RIDGE,"7227 N Ridge Blvd, Chicago, IL 60645, United States",334988,2/13/2007 9:45,9433440,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,TOYT,30,TRUE,2/13/2007 9:45,42.013053894,-87.6828994751
6829  RIDGE,,,,,,,,,0.75,Bing,42.00591847,-87.68042631,6829  RIDGE,"6829 N Ridge Blvd, Chicago, IL 60645, United States",335023,2/13/2007 9:15,813G878,IL,TMP,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,CHEV,30,TRUE,2/13/2007 9:15,42.005918473,-87.6804263145
6831  RIDGE,,,,,,,,,0.75,Bing,42.00592987,-87.68043168,6831  RIDGE,"6831 N Ridge Blvd, Chicago, IL 60645, United States",335024,2/13/2007 9:15,8918488,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,VOLV,30,TRUE,2/13/2007 9:15,42.0059298724,-87.6804316789
6901  RIDGE,,,,,,,,,0.75,Bing,42.00668335,-87.68047333,6901  RIDGE,"6901 N Ridge Blvd, Chicago, IL 60645, United States",335025,2/13/2007 9:15,1884087,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,CHEV,30,TRUE,2/13/2007 9:15,42.0066833496,-87.6804733276
6911  RIDGE,,,,,,,,,0.75,Bing,42.00689316,-87.68040466,6911  RIDGE,"6911 N Ridge Blvd, Chicago, IL 60645, United States",335026,2/13/2007 9:15,T643169,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,TOYT,30,TRUE,2/13/2007 9:15,42.006893158,-87.6804046631
6939  RIDGE,,,,,,,,,0.75,Bing,42.00756937,-87.68118806,6939  RIDGE,"6939 N Ridge Blvd, Chicago, IL 60645, United States",335027,2/13/2007 9:15,7637M5,IN,DLC,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,VOLV,30,TRUE,2/13/2007 9:15,42.0075693727,-87.6811880618
6915  RIDGE,,,,,,,,,0.75,Bing,42.00697708,-87.68054962,6915  RIDGE,"6915 N Ridge Blvd, Chicago, IL 60645, United States",335028,2/13/2007 9:20,8135908,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,NISS,30,TRUE,2/13/2007 9:20,42.0069770813,-87.6805496216
7113  RIDGE,,,,,,,,,0.75,Bing,42.01176453,-87.68242645,7113  RIDGE,"7113 N Ridge Blvd, Chicago, IL 60645, United States",335029,2/13/2007 9:45,7530691,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,DODG,30,TRUE,2/13/2007 9:45,42.0117645264,-87.6824264526
7055  RIDGE,,,,,,,,,0.727,dstk,42.010782,-87.682429,7055  RIDGE,7055 Ridge Ave,335030,2/13/2007 9:45,C124312,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,TOYT,30,TRUE,2/13/2007 9:45,42.010782,-87.682429
7019  RIDGE,,,,,,,,,0.727,dstk,42.010377,-87.682303,7019  RIDGE,7019 Ridge Ave,335031,2/13/2007 9:50,3905TX,IL,TXI,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,TOYT,30,TRUE,2/13/2007 9:50,42.010377,-87.682303
7013  RIDGE,,,,,,,,,0.727,dstk,42.01031,-87.682285,7013  RIDGE,7013 Ridge Ave,335032,2/13/2007 9:50,7403649,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,KIA,30,TRUE,2/13/2007 9:50,42.01031,-87.682285
