Violation Location,ADDRNO,STNAMEPRD,STNAME,LONGITUDE,LATITUDE,ADDRDELIV,pre_abbrev,lookup_address,confidence,geocoder,latitude,longitude,original_address,street_address,Unnamed: 0,Issue Date,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,two_inch,date
2248 S CALIFORNIA,2248,SOUTH,CALIFORNIA,-87.6956461,41.8504684,2248 SOUTH CALIFORNIA AVENUE,S,2248 S CALIFORNIA,,,,,,,218162,2/10/2010 7:35:00 AM,XDA197,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,TOYT,60,True,2010-02-10 07:35:00
2314 S CALIFORNIA AVE,,,,,,,,,0.833,dstk,41.849522,-87.695454,2314 S CALIFORNIA AVE,2314 S California Ave,218163,2/10/2010 7:39:00 AM,7149216,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,TOYT,60,True,2010-02-10 07:39:00
2712 E 83RD ST,,,,,,,,,0.808,dstk,41.744565,-87.558216,2712 E 83RD ST,2712 E 83rd St,218348,2/9/2010 10:32:00 PM,X462813,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,PONT,60,True,2010-02-09 22:32:00
2714 E 83RD ST,,,,,,,,,0.808,dstk,41.744565,-87.558216,2714 E 83RD ST,2714 E 83rd St,218349,2/9/2010 10:38:00 PM,L015191,IN,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,FORD,60,True,2010-02-09 22:38:00
3022 E 83RD ST,,,,,,,,,0.808,dstk,41.744746,-87.550478,3022 E 83RD ST,3022 E 83rd St,218350,2/9/2010 10:50:00 PM,B226618,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,CHEV,60,True,2010-02-09 22:50:00
916 E 47TH STREET,,,,,,,,,0.789,dstk,41.809647,-87.603075,916 E 47TH STREET,916 E 47th St,218445,2/10/2010 1:53:00 AM,A851241,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,LEXU,60,True,2010-02-10 01:53:00
910 E 47TH STREET,,,,,,,,,0.75,Bing,41.8095908314,-87.6034267992,910 E 47TH STREET,"910 E 47th St, Chicago, IL 60653, United States",218446,2/10/2010 2:02:00 AM,PGTWET3,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,MERC,60,True,2010-02-10 02:02:00
908 E 47TH STREET,,,,,,,,,0.75,Bing,41.8095901608,-87.6034905016,908 E 47TH STREET,"908 E 47th St, Chicago, IL 60653, United States",218447,2/10/2010 2:08:00 AM,A838438,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,TOYT,60,True,2010-02-10 02:08:00
925 E 47TH STREET,,,,,,,,,0.75,Bing,41.8095009774,-87.6034214348,925 E 47TH STREET,"925 E 47th St, Chicago, IL 60653, United States",218448,2/10/2010 2:18:00 AM,467L307,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,PONT,60,True,2010-02-10 02:18:00
1130 E 47TH STREET,,,,,,,,,0.75,Bing,41.809669286,-87.5980516523,1130 E 47TH STREET,"1130 E 47th St, Chicago, IL 60653, United States",218449,2/10/2010 2:31:00 AM,B714848,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,CADI,60,True,2010-02-10 02:31:00
1130 E 47TH STREET,,,,,,,,,0.75,Bing,41.809669286,-87.5980516523,1130 E 47TH STREET,"1130 E 47th St, Chicago, IL 60653, United States",2364800,2/10/2010 2:27:00 AM,5123019,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,PONT,60,True,2010-02-10 02:27:00
1149 E 47TH STREET,,,,,,,,,0.789,dstk,41.809633,-87.597573,1149 E 47TH STREET,1149 E 47th St,218450,2/10/2010 3:15:00 AM,420L840,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,CHEV,60,True,2010-02-10 03:15:00
425 E 47TH,,,,,,,,,0.74,dstk,41.809322,-87.615733,425 E 47TH,425 E 47th St,218561,2/10/2010 7:03:00 AM,X399677,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,DODG,60,True,2010-02-10 07:03:00
7031 W 63RD ST,,,,,,,,,0.808,dstk,41.777299,-87.79702,7031 W 63RD ST,7031 W 63rd St,218978,2/10/2010 2:01:00 AM,H951838,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,TOYT,60,True,2010-02-10 02:01:00
6310 S ASHLAND AV,,,,,,,,,0.817,dstk,41.779135,-87.664287,6310 S ASHLAND AV,6310 S Ashland Ave,219201,2/9/2010 4:54:00 PM,379ZTY,IN,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,LINC,60,True,2010-02-09 16:54:00
6819 S ASHLAND AV,,,,,,,,,0.817,dstk,41.77003,-87.663885,6819 S ASHLAND AV,6819 S Ashland Ave,219202,2/9/2010 4:56:00 PM,H672837,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,BUIC,60,True,2010-02-09 16:56:00
6821 S ASHLAND AVE,,,,,,,,,0.837,dstk,41.769992,-87.663882,6821 S ASHLAND AVE,6821 S Ashland Ave,219203,2/9/2010 4:58:00 PM,H406317,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,NISS,60,True,2010-02-09 16:58:00
6856 S ASHLAND AV,,,,,,,,,0.817,dstk,41.768931,-87.664001,6856 S ASHLAND AV,6856 S Ashland Ave,219204,2/9/2010 5:02:00 PM,ZYD274,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2010-02-09 17:02:00
1013 W GARFIELD,,,,,,,,,0.745,dstk,41.793794,-87.65046,1013 W GARFIELD,1013 W Garfield Blvd,219252,2/12/2010 12:54:00 AM,632L758,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,HYUN,60,True,2010-02-12 00:54:00
1743 W 59TH ST,,,,,,,,,0.808,dstk,41.786624,-87.668191,1743 W 59TH ST,1743 W 59th St,219253,2/12/2010 1:31:00 AM,H932089,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PONT,60,True,2010-02-12 01:31:00
1941 W 59TH ST,,,,,,,,,0.808,dstk,41.786565,-87.67302,1941 W 59TH ST,1941 W 59th St,219254,2/12/2010 1:40:00 AM,H669223,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2010-02-12 01:40:00
1433 W 111TH ST,,,,,,,,,0.873,dstk,41.692098,-87.65745,1433 W 111TH ST,1433 W 111th St,219266,2/9/2010 7:31:00 PM,ZETAMU3,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,FORD,60,True,2010-02-09 19:31:00
1417 W 111TH ST,,,,,,,,,0.873,dstk,41.692102,-87.657171,1417 W 111TH ST,1417 W 111th St,219267,2/9/2010 7:35:00 PM,74732RB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,CHEV,60,True,2010-02-09 19:35:00
1123 W 111TH ST,,,,,,,,,0.873,dstk,41.692185,-87.650205,1123 W 111TH ST,1123 W 111th St,219268,2/9/2010 7:40:00 PM,4196601,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,PONT,60,True,2010-02-09 19:40:00
10846 S HALSTED,10846,SOUTH,HALSTED,-87.6428123,41.6964286,10846 SOUTH HALSTED STREET,S,10846 S HALSTED,,,,,,,219273,2/9/2010 7:17:00 PM,A416623,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,FORD,60,True,2010-02-09 19:17:00
11121 S HALSTED,11121,SOUTH,HALSTED,-87.6420222,41.6916844,11121 SOUTH HALSTED STREET,S,11121 S HALSTED,,,,,,,219274,2/9/2010 8:47:00 PM,VRAM,IL,OTH,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,SATR,60,True,2010-02-09 20:47:00
11121 S HALSTED,11121,SOUTH,HALSTED,-87.6420222,41.6916844,11121 SOUTH HALSTED STREET,S,11121 S HALSTED,,,,,,,2055355,12/4/2010 6:59:00 AM,VRAMDN,IL,ORG,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,SATR,60,True,2010-12-04 06:59:00
1130 W 111TH ST,,,,,,,,,0.873,dstk,41.692333,-87.650355,1130 W 111TH ST,1130 W 111th St,219275,2/9/2010 8:58:00 PM,H871229,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,OLDS,60,True,2010-02-09 20:58:00
1130 W 111TH ST,,,,,,,,,0.873,dstk,41.692333,-87.650355,1130 W 111TH ST,1130 W 111th St,219336,2/9/2010 7:43:00 PM,H871229,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,OLDS,60,True,2010-02-09 19:43:00
10530 S HALSTED,10530,SOUTH,HALSTED,-87.6430154,41.7023077,10530 SOUTH HALSTED STREET,S,10530 S HALSTED,,,,,,,219302,2/9/2010 7:12:00 PM,WKH869,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,CHEV,60,True,2010-02-09 19:12:00
11120 S HALSTED,,,,,,,,,0.772,dstk,41.691875,-87.642442,11120 S HALSTED,11120 S Halsted St,219304,2/9/2010 8:51:00 PM,G712890,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,PONT,60,True,2010-02-09 20:51:00
2320 W 111TH STREET,,,,,,,,,0.854,dstk,41.69187,-87.679267,2320 W 111TH STREET,2320 W 111th St,219312,2/9/2010 10:40:00 AM,H925235,MI,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,LNDR,60,True,2010-02-09 10:40:00
10939 S WESTERN,10939,SOUTH,WESTERN,-87.6808182,41.6942851,10939 SOUTH WESTERN AVENUE,S,10939 S WESTERN,,,,,,,219313,2/9/2010 10:50:00 AM,A976411,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,OLDS,60,True,2010-02-09 10:50:00
1135 W 111TH ST,,,,,,,,,0.873,dstk,41.692182,-87.650427,1135 W 111TH ST,1135 W 111th St,219335,2/9/2010 7:39:00 PM,G962327,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,PONT,60,True,2010-02-09 19:39:00
1548 N LARRABEE,1548,NORTH,LARRABEE,-87.6436094,41.9104806,1548 NORTH LARRABEE STREET,N,1548 N LARRABEE,,,,,,,219347,2/10/2010 6:30:00 AM,QI8243,IN,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,NISS,60,True,2010-02-10 06:30:00
1504 N LARRABEE,,,,,,,,,0.775,dstk,41.90931,-87.643455,1504 N LARRABEE,1504 N Larrabee St,219348,2/10/2010 6:34:00 AM,584RED,IN,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,TOYT,60,True,2010-02-10 06:34:00
1448 N LARRABEE,,,,,,,,,0.775,dstk,41.907771,-87.64341,1448 N LARRABEE,1448 N Larrabee St,219349,2/10/2010 6:41:00 AM,5745826,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,CHEV,60,True,2010-02-10 06:41:00
1441 N LARRABEE,1441,NORTH,LARRABEE,-87.6430491,41.9076135,1441 NORTH LARRABEE STREET,N,1441 N LARRABEE,,,,,,,219350,2/10/2010 6:50:00 AM,7934845,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,CHEV,60,True,2010-02-10 06:50:00
1463 N LARRABEE,1463,NORTH,LARRABEE,-87.6430614,41.9082296,1463 NORTH LARRABEE STREET,N,1463 N LARRABEE,,,,,,,219351,2/10/2010 6:52:00 AM,X886068,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,NISS,60,True,2010-02-10 06:52:00
1479 N LARRABEE,1479,NORTH,LARRABEE,-87.6430739,41.9086409,1479 NORTH LARRABEE STREET,N,1479 N LARRABEE,,,,,,,219352,2/10/2010 6:55:00 AM,HXI898,MS,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,GMC,60,True,2010-02-10 06:55:00
1531 N LARRABEE,1531,NORTH,LARRABEE,-87.6431203,41.9101253,1531 NORTH LARRABEE STREET,N,1531 N LARRABEE,,,,,,,219353,2/10/2010 7:06:00 AM,X975987,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2010-02-10 07:06:00
1920 N LARRABEE,1920,NORTH,LARRABEE,-87.6438583,41.9170378,1920 NORTH LARRABEE STREET,N,1920 N LARRABEE,,,,,,,219521,2/10/2010 10:14:00 AM,9648787,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,DODG,60,True,2010-02-10 10:14:00
1900 N LARRABEE,1900,NORTH,LARRABEE,-87.643851,41.9165545,1900 NORTH LARRABEE STREET,N,1900 N LARRABEE,,,,,,,219522,2/10/2010 10:16:00 AM,6836844,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2010-02-10 10:16:00
1900 N LARRABEE,1900,NORTH,LARRABEE,-87.643851,41.9165545,1900 NORTH LARRABEE STREET,N,1900 N LARRABEE,,,,,,,219523,2/10/2010 10:17:00 AM,5884934,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,VOLV,60,True,2010-02-10 10:17:00
1874 N LARRABEE,1874,NORTH,LARRABEE,-87.6438534,41.916336,1874 NORTH LARRABEE STREET,N,1874 N LARRABEE,,,,,,,219524,2/10/2010 10:20:00 AM,4892002,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,SATR,60,True,2010-02-10 10:20:00
1870 N LARRABEE,1870,NORTH,LARRABEE,-87.6438537,41.9163023,1870 NORTH LARRABEE STREET,N,1870 N LARRABEE,,,,,,,219525,2/10/2010 10:21:00 AM,5831777,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2010-02-10 10:21:00
1846 N LARRABEE,1846,NORTH,LARRABEE,-87.6439084,41.9159243,1846 NORTH LARRABEE STREET,N,1846 N LARRABEE,,,,,,,219526,2/10/2010 10:22:00 AM,227472D,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,FLNR,60,True,2010-02-10 10:22:00
1846 N LARRABEE,1846,NORTH,LARRABEE,-87.6439084,41.9159243,1846 NORTH LARRABEE STREET,N,1846 N LARRABEE,,,,,,,2358811,1/7/2010 11:04:00 AM,2848718,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,FORD,60,True,2010-01-07 11:04:00
1844 N LARRABEE,1844,NORTH,LARRABEE,-87.6438164,41.9157672,1844 NORTH LARRABEE STREET,N,1844 N LARRABEE,,,,,,,219527,2/10/2010 10:22:00 AM,1352ZHB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,FORD,60,True,2010-02-10 10:22:00
1834 N LARRABEE,1834,NORTH,LARRABEE,-87.6438179,41.9156291,1834 NORTH LARRABEE STREET,N,1834 N LARRABEE,,,,,,,219528,2/10/2010 10:27:00 AM,140TYL,IN,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,CHEV,60,True,2010-02-10 10:27:00
1806 N LARRABEE,1806,NORTH,LARRABEE,-87.643871,41.9149035,1806 NORTH LARRABEE STREET,N,1806 N LARRABEE,,,,,,,219529,2/10/2010 10:52:00 AM,9552639,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,TOYT,60,True,2010-02-10 10:52:00
1804 N LARRABEE,1804,NORTH,LARRABEE,-87.6438735,41.9148735,1804 NORTH LARRABEE STREET,N,1804 N LARRABEE,,,,,,,219530,2/10/2010 10:33:00 AM,HPG459,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,MERZ,60,True,2010-02-10 10:33:00
1800 N LARRABEE,1800,NORTH,LARRABEE,-87.6438212,41.9145693,1800 NORTH LARRABEE STREET,N,1800 N LARRABEE,,,,,,,219531,2/10/2010 10:35:00 AM,OXER2,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,MAZD,60,True,2010-02-10 10:35:00
1754 N LARRABEE,1754,NORTH,LARRABEE,-87.6438245,41.914259,1754 NORTH LARRABEE STREET,N,1754 N LARRABEE,,,,,,,219532,2/10/2010 10:37:00 AM,X549066,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,BUIC,60,True,2010-02-10 10:37:00
1744 N LARRABEE,1744,NORTH,LARRABEE,-87.6438252,41.9141916,1744 NORTH LARRABEE STREET,N,1744 N LARRABEE,,,,,,,219533,2/10/2010 10:41:00 AM,G681259,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,VOLK,60,True,2010-02-10 10:41:00
1742 N LARRABEE,1742,NORTH,LARRABEE,-87.6438254,41.9141781,1742 NORTH LARRABEE STREET,N,1742 N LARRABEE,,,,,,,219534,2/10/2010 10:42:00 AM,6444078,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,BUIC,60,True,2010-02-10 10:42:00
1348 E 47TH,,,,,,,,,0.74,dstk,41.809753,-87.593708,1348 E 47TH,1348 E 47th St,219989,2/10/2010 7:03:00 AM,1217010,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,CHEV,60,True,2010-02-10 07:03:00
1340 E 47TH,1340,EAST,47TH,-87.5928792,41.8099002,1340 EAST 47TH STREET,E,1340 E 47TH,,,,,,,219990,2/10/2010 7:03:00 AM,H563611,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,MERC,60,True,2010-02-10 07:03:00
1340 E 47TH,1340,EAST,47TH,-87.5928792,41.8099002,1340 EAST 47TH STREET,E,1340 E 47TH,,,,,,,2208460,2/10/2010 7:05:00 AM,X574242,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,PONT,60,True,2010-02-10 07:05:00
1030 E 47TH,1030,EAST,47TH,-87.6003376,41.8098759,1030 EAST 47TH STREET,E,1030 E 47TH,,,,,,,219991,2/10/2010 7:08:00 AM,A163508,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,MAZD,60,True,2010-02-10 07:08:00
916 E 47TH,916,EAST,47TH,-87.6032694,41.809787,916 EAST 47TH STREET,E,916 E 47TH,,,,,,,219992,2/10/2010 7:10:00 AM,A851241,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,LEXU,60,True,2010-02-10 07:10:00
912 E 47TH,912,EAST,47TH,-87.6033553,41.8097876,912 EAST 47TH STREET,E,912 E 47TH,,,,,,,219993,2/10/2010 7:11:00 AM,PGTWET3,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,MERC,60,True,2010-02-10 07:11:00
908 E 47TH,908,EAST,47TH,-87.6034411,41.8097881,908 EAST 47TH STREET,E,908 E 47TH,,,,,,,219994,2/10/2010 7:12:00 AM,A158338,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,BUIC,60,True,2010-02-10 07:12:00
1133 E HYDE PK,,,,,,,,,0.717,dstk,41.802277,-87.597908,1133 E HYDE PK,1133 E Hyde Park Blvd,219996,2/10/2010 7:37:00 AM,X287597,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,FORD,60,True,2010-02-10 07:37:00
1133 E HYDE PK,,,,,,,,,0.717,dstk,41.802277,-87.597908,1133 E HYDE PK,1133 E Hyde Park Blvd,219998,2/10/2010 7:39:00 AM,G460383,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,DODG,60,True,2010-02-10 07:39:00
1135 E HYDE PK,,,,,,,,,0.717,dstk,41.802278,-87.597843,1135 E HYDE PK,1135 E Hyde Park Blvd,219997,2/10/2010 7:38:00 AM,4XTU915,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,HOND,60,True,2010-02-10 07:38:00
1147 E HYDE PK,,,,,,,,,0.717,dstk,41.802282,-87.597447,1147 E HYDE PK,1147 E Hyde Park Blvd,219999,2/10/2010 7:38:00 AM,R416WP,FL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,FORD,60,True,2010-02-10 07:38:00
1149 E HYDE PARK,1149,EAST,HYDE PARK,-87.59716,41.8021482,1149 EAST HYDE PARK BOULEVARD,E,1149 E HYDE PARK,,,,,,,220000,2/10/2010 7:40:00 AM,X598170,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,JEEP,60,True,2010-02-10 07:40:00
1149 E HYDE PK,,,,,,,,,0.717,dstk,41.802282,-87.597431,1149 E HYDE PK,1149 E Hyde Park Blvd,220001,2/10/2010 7:41:00 AM,7338454,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,MERZ,60,True,2010-02-10 07:41:00
1151 E HYDE PK BLVD,,,,,,,,,0.799,dstk,41.802283,-87.597414,1151 E HYDE PK BLVD,1151 E Hyde Park Blvd,220002,2/10/2010 7:41:00 AM,X823158,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,MERZ,60,True,2010-02-10 07:41:00
1150 E HYDE PK,,,,,,,,,0.717,dstk,41.802433,-87.597422,1150 E HYDE PK,1150 E Hyde Park Blvd,220003,2/10/2010 7:42:00 AM,5361781,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,MAZD,60,True,2010-02-10 07:42:00
1148 E HYDE PK,,,,,,,,,0.717,dstk,41.802432,-87.597444,1148 E HYDE PK,1148 E Hyde Park Blvd,220004,2/10/2010 7:42:00 AM,H417441,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,CHRY,60,True,2010-02-10 07:42:00
1146 E HYDE PK,,,,,,,,,0.717,dstk,41.802357,-87.597465,1146 E HYDE PK,1146 E Hyde Park Blvd,220005,2/10/2010 7:43:00 AM,T598582,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,VOLK,60,True,2010-02-10 07:43:00
1136 E HYDE PK,,,,,,,,,0.717,dstk,41.802429,-87.597766,1136 E HYDE PK,1136 E Hyde Park Blvd,220006,2/10/2010 7:43:00 AM,EAF1777,OH,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,PONT,60,True,2010-02-10 07:43:00
1134 E HYDE PK,,,,,,,,,0.717,dstk,41.802429,-87.59781,1134 E HYDE PK,1134 E Hyde Park Blvd,220007,2/10/2010 7:45:00 AM,BLS7387,MI,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,FORD,60,True,2010-02-10 07:45:00
117 E 111TH ST,,,,,,,,,0.873,dstk,41.692543,-87.620187,117 E 111TH ST,117 E 111th St,223386,2/10/2010 8:33:00 PM,9262622,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,PONT,60,True,2010-02-10 20:33:00
6641 S CALIFORNIA,6641,SOUTH,CALIFORNIA,-87.6929335,41.7724133,6641 SOUTH CALIFORNIA AVENUE,S,6641 S CALIFORNIA,,,,,,,223540,2/10/2010 2:00:00 AM,K628637,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,FORD,60,True,2010-02-10 02:00:00
6621 S CALIFORNIA,6621,SOUTH,CALIFORNIA,-87.6929482,41.772962,6621 SOUTH CALIFORNIA AVENUE,S,6621 S CALIFORNIA,,,,,,,223541,2/10/2010 2:23:00 AM,A447925,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHRY,60,True,2010-02-10 02:23:00
5638 S CALIFORNIA,5638,SOUTH,CALIFORNIA,-87.6942153,41.7906958,5638 SOUTH CALIFORNIA AVENUE,S,5638 S CALIFORNIA,,,,,,,223547,2/10/2010 2:24:00 AM,H928641,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,FORD,60,True,2010-02-10 02:24:00
5642 S CALIFORNIA,,,,,,,,,0.766,dstk,41.791088,-87.693802,5642 S CALIFORNIA,5642 S California Ave,223548,2/10/2010 2:28:00 AM,6950660,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHEV,60,True,2010-02-10 02:28:00
6108 S CALIFORNIA,,,,,,,,,0.766,dstk,41.782609,-87.693568,6108 S CALIFORNIA,6108 S California Ave,223549,2/10/2010 3:00:00 AM,A919768,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,BUIC,60,True,2010-02-10 03:00:00
1201 W MONTROSE,,,,,,,,,0.759,dstk,41.961566,-87.665196,1201 W MONTROSE,1201 W Montrose Ave,223652,2/9/2010 6:00:00 PM,H277313,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,23,DODG,60,True,2010-02-09 18:00:00
1203 W MONTROSE,,,,,,,,,0.759,dstk,41.961566,-87.665202,1203 W MONTROSE,1203 W Montrose Ave,223653,2/9/2010 6:04:00 PM,H895456,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,23,DODG,60,True,2010-02-09 18:04:00
11473 W MONTROSE,,,,,,,,,0.71,GoogleV3,41.9608295,-87.7385996,11473 W MONTROSE,"W Montrose Ave, Chicago, IL, USA",223654,2/9/2010 6:39:00 PM,A147777,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,23,TOYT,60,True,2010-02-09 18:39:00
5644 N CALIFORNIA,5644,NORTH,CALIFORNIA,-87.6995026,41.9844546,5644 NORTH CALIFORNIA AVENUE,N,5644 N CALIFORNIA,,,,,,,223879,2/10/2010 7:20:00 AM,H424569,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,HOND,60,True,2010-02-10 07:20:00
5644 N CALIFORNIA,5644,NORTH,CALIFORNIA,-87.6995026,41.9844546,5644 NORTH CALIFORNIA AVENUE,N,5644 N CALIFORNIA,,,,,,,223936,2/10/2010 7:12:00 AM,8673760,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,DODG,60,True,2010-02-10 07:12:00
5634 N CALIFORNIA,5634,NORTH,CALIFORNIA,-87.699476,41.9841804,5634 NORTH CALIFORNIA AVENUE,N,5634 N CALIFORNIA,,,,,,,223880,2/10/2010 7:22:00 AM,Y348809,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,TOYT,60,True,2010-02-10 07:22:00
5538 N CALIFORNIA,,,,,,,,,0.766,dstk,41.982312,-87.699205,5538 N CALIFORNIA,5538 N California Ave,223881,2/10/2010 7:25:00 AM,A746789,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,FORD,60,True,2010-02-10 07:25:00
5512 N CALIFORNIA,5512,NORTH,CALIFORNIA,-87.6994121,41.9817112,5512 NORTH CALIFORNIA AVENUE,N,5512 N CALIFORNIA,,,,,,,223882,2/10/2010 7:25:00 AM,G302287,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,NISS,60,True,2010-02-10 07:25:00
5241 N CALIFORNIA,5241,NORTH,CALIFORNIA,-87.6986929,41.9770262,5241 NORTH CALIFORNIA AVENUE,N,5241 N CALIFORNIA,,,,,,,223883,2/10/2010 7:30:00 AM,9471969,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,SATR,60,True,2010-02-10 07:30:00
5251 N CALIFORNIA,,,,,,,,,0.766,dstk,41.977002,-87.698883,5251 N CALIFORNIA,5251 N California Ave,223884,2/10/2010 7:35:00 AM,A463311,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,BMW,60,True,2010-02-10 07:35:00
