Violation Location,ADDRNO,STNAMEPRD,STNAME,LONGITUDE,LATITUDE,ADDRDELIV,pre_abbrev,lookup_address,confidence,geocoder,latitude,longitude,original_address,street_address,Unnamed: 0,Issue Date,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,two_inch,date
3042 W MARQUETTE RD,,,,,,,,,0.836,dstk,41.771799,-87.699399,3042 W MARQUETTE RD,3042 W Marquette Rd,164229,2/4/2015 3:24:00 AM,1460316B,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,FORD,60,True,2015-02-04 03:24:00
3036 W MARQUETTE RD,,,,,,,,,0.836,dstk,41.771801,-87.699313,3036 W MARQUETTE RD,3036 W Marquette Rd,164230,2/4/2015 3:27:00 AM,L769706,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,OLDS,60,True,2015-02-04 03:27:00
4532 W JACKSON BLVD,,,,,,,,,0.836,dstk,41.876995,-87.738961,4532 W JACKSON BLVD,4532 W Jackson Blvd,164270,2/2/2015 8:21:00 PM,H885332,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,PONT,60,True,2015-02-02 20:21:00
4430 W JACKSON,4430,WEST,JACKSON,-87.7366262,41.8771588,4430 WEST JACKSON BOULEVARD,W,4430 W JACKSON,,,,,,,164272,2/2/2015 8:23:00 PM,275849,IL,HCP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,DODG,60,True,2015-02-02 20:23:00
2412 W HARRISON,,,,,,,,,0.781,dstk,37.796747,-89.360723,2412 W HARRISON,2412 W Harrison Rd,164299,2/2/2015 7:13:00 PM,V139649,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,413,LEXU,60,True,2015-02-02 19:13:00
3610 W CHICAGO,3610,WEST,CHICAGO,-87.7168392,41.8956431,3610 WEST CHICAGO AVENUE,W,3610 W CHICAGO,,,,,,,164574,2/1/2015 10:57:00 AM,S620238,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,TOYT,60,True,2015-02-01 10:57:00
3644 W CHICAGO,3644,WEST,CHICAGO,-87.7181425,41.8956593,3644 WEST CHICAGO AVENUE,W,3644 W CHICAGO,,,,,,,164575,2/1/2015 11:06:00 AM,R594713,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,CHEV,60,True,2015-02-01 11:06:00
3820 W CHICAGO,3820,WEST,CHICAGO,-87.7220788,41.8956582,3820 WEST CHICAGO AVENUE,W,3820 W CHICAGO,,,,,,,164577,2/1/2015 11:18:00 AM,3348883,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,NISS,60,True,2015-02-01 11:18:00
3838 W CHICAGO,3838,WEST,CHICAGO,-87.7227577,41.8956005,3838 WEST CHICAGO AVENUE,W,3838 W CHICAGO,,,,,,,164578,2/1/2015 11:21:00 AM,H937764,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,CHRY,60,True,2015-02-01 11:21:00
3807 W CHICAGO,3807,WEST,CHICAGO,-87.7216219,41.8951951,3807 WEST CHICAGO AVENUE,W,3807 W CHICAGO,,,,,,,164579,2/1/2015 11:38:00 AM,844R772,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,DODG,60,True,2015-02-01 11:38:00
3846 W CHICAGO,3846,WEST,CHICAGO,-87.7230317,41.8956578,3846 WEST CHICAGO AVENUE,W,3846 W CHICAGO,,,,,,,164580,2/1/2015 11:43:00 AM,S729623,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,CHRY,60,True,2015-02-01 11:43:00
3641 W CHICAGO,,,,,,,,,0.75,Bing,41.8954322487,-87.7178384364,3641 W CHICAGO,"3641 W Chicago Ave, Chicago, IL 60651, United States",164581,2/1/2015 11:46:00 AM,V754125,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,NISS,60,True,2015-02-01 11:46:00
3949 W CHICAGO,,,,,,,,,0.75,Bing,41.8953578174,-87.7255122364,3949 W CHICAGO,"3949 W Chicago Ave, Chicago, IL 60651, United States",164582,2/1/2015 11:48:00 AM,V839194,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,HOND,60,True,2015-02-01 11:48:00
4020 W MADISON,4020,WEST,MADISON,-87.7265379,41.8811202,4020 WEST MADISON STREET,W,4020 W MADISON,,,,,,,164583,2/1/2015 12:13:00 PM,S494170,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,FORD,60,True,2015-02-01 12:13:00
4022 W MADISON,4022,WEST,MADISON,-87.7265969,41.8811205,4022 WEST MADISON STREET,W,4022 W MADISON,,,,,,,164584,2/1/2015 12:15:00 PM,9350545,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,OLDS,60,True,2015-02-01 12:15:00
4121 W MADISON,4121,WEST,MADISON,-87.7290169,41.8803621,4121 WEST MADISON STREET,W,4121 W MADISON,,,,,,,164585,2/1/2015 12:26:00 PM,V856204,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,CHEV,60,True,2015-02-01 12:26:00
4138 W MADISON,4138,WEST,MADISON,-87.7296834,41.8810749,4138 WEST MADISON STREET,W,4138 W MADISON,,,,,,,164586,2/1/2015 12:30:00 PM,V523319,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,FORD,60,True,2015-02-01 12:30:00
4210 W MADISON,4210,WEST,MADISON,-87.7311068,41.8810949,4210 WEST MADISON STREET,W,4210 W MADISON,,,,,,,164587,2/1/2015 12:32:00 PM,P625018,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,JEEP,60,True,2015-02-01 12:32:00
4210 W MADISON,4210,WEST,MADISON,-87.7311068,41.8810949,4210 WEST MADISON STREET,W,4210 W MADISON,,,,,,,164592,2/1/2015 12:30:00 PM,S349007,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,NISS,60,True,2015-02-01 12:30:00
4212 W MADISON,4212,WEST,MADISON,-87.7312236,41.8810955,4212 WEST MADISON STREET,W,4212 W MADISON,,,,,,,164588,2/1/2015 12:35:00 PM,K993533,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,FORD,60,True,2015-02-01 12:35:00
4132 W MADISON,4132,WEST,MADISON,-87.7295428,41.8810838,4132 WEST MADISON STREET,W,4132 W MADISON,,,,,,,164591,2/1/2015 12:30:00 PM,V510828,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,GMC,60,True,2015-02-01 12:30:00
5812 W WASHINGTON,,,,,,,,,0.75,Bing,41.8822190166,-87.7702052146,5812 W WASHINGTON,"5812 W Washington Blvd, Chicago, IL 60644, United States",164687,2/2/2015 12:17:00 PM,R653433,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,LINC,60,True,2015-02-02 12:17:00
5824 W WASHINGTON,5824,WEST,WASHINGTON,-87.7708903,41.8824972,5824 WEST WASHINGTON BOULEVARD,W,5824 W WASHINGTON,,,,,,,164689,2/2/2015 12:25:00 PM,V527823,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,PONT,60,True,2015-02-02 12:25:00
5729 W CHICAGO,5729,WEST,CHICAGO,-87.7691947,41.8945274,5729 WEST CHICAGO AVENUE,W,5729 W CHICAGO,,,,,,,164711,2/2/2015 6:46:00 PM,1209329,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,PONT,60,True,2015-02-02 18:46:00
5902 W WASHINGTON,5902,WEST,WASHINGTON,-87.7721796,41.8824146,5902 WEST WASHINGTON BOULEVARD,W,5902 W WASHINGTON,,,,,,,164715,2/3/2015 9:37:00 AM,P496412,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,BUIC,60,True,2015-02-03 09:37:00
5902 W WASHINGTON,5902,WEST,WASHINGTON,-87.7721796,41.8824146,5902 WEST WASHINGTON BOULEVARD,W,5902 W WASHINGTON,,,,,,,164720,2/3/2015 10:18:00 AM,611R946,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,MERC,60,True,2015-02-03 10:18:00
5908 W WASHINGTON,,,,,,,,,0.75,Bing,41.8821915239,-87.7722933143,5908 W WASHINGTON,"5908 W Washington Blvd, Chicago, IL 60644, United States",164716,2/3/2015 9:42:00 AM,P683167,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,HYUN,60,True,2015-02-03 09:42:00
5920 W WASHINGTON,,,,,,,,,0.75,Bing,41.8821888417,-87.7727258205,5920 W WASHINGTON,"5920 W Washington Blvd, Chicago, IL 60644, United States",164718,2/3/2015 9:50:00 AM,K847732,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,NISS,60,True,2015-02-03 09:50:00
5930 W WASHINGTON,5930,WEST,WASHINGTON,-87.7730244,41.88241,5930 WEST WASHINGTON BOULEVARD,W,5930 W WASHINGTON,,,,,,,164719,2/3/2015 9:54:00 AM,G647621,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,CHEV,60,True,2015-02-03 09:54:00
5927 W WASHINGTON,5927,WEST,WASHINGTON,-87.7729903,41.8817912,5927 WEST WASHINGTON BOULEVARD,W,5927 W WASHINGTON,,,,,,,164721,2/3/2015 10:24:00 AM,N768199,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,PONT,60,True,2015-02-03 10:24:00
5919 W WASHINGTON,,,,,,,,,0.75,Bing,41.8818206787,-87.7726669312,5919 W WASHINGTON,"5919 W Washington Blvd, Chicago, IL 60644, United States",164722,2/3/2015 10:30:00 AM,V153717,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,BMW,60,True,2015-02-03 10:30:00
5905 W WASHINGTON,5905,WEST,WASHINGTON,-87.7722574,41.881765,5905 WEST WASHINGTON BOULEVARD,W,5905 W WASHINGTON,,,,,,,164723,2/3/2015 10:37:00 AM,K731097,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,FORD,60,True,2015-02-03 10:37:00
5905 W WASHINGTON,5905,WEST,WASHINGTON,-87.7722574,41.881765,5905 WEST WASHINGTON BOULEVARD,W,5905 W WASHINGTON,,,,,,,2323518,2/3/2015 10:35:00 AM,1414254,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,NISS,60,True,2015-02-03 10:35:00
5901 W WASHINGTON,,,,,,,,,0.75,Bing,41.8821036816,-87.7720036358,5901 W WASHINGTON,"5901 W Washington Blvd, Chicago, IL 60644, United States",164724,2/3/2015 10:39:00 AM,V745484,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,NISS,60,True,2015-02-03 10:39:00
1953 W MONTROSE,1953,WEST,MONTROSE,-87.678002,41.961339,1953 WEST MONTROSE AVENUE,W,1953 W MONTROSE,,,,,,,166998,2/3/2015 1:20:00 PM,G229069,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,HOND,60,True,2015-02-03 13:20:00
2140 W MONTROSE,2140,WEST,MONTROSE,-87.6831175,41.9616014,2140 WEST MONTROSE AVENUE,W,2140 W MONTROSE,,,,,,,166999,2/3/2015 1:00:00 PM,K850378,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,TOYT,60,True,2015-02-03 13:00:00
3710 W CERMAK RD,,,,,,,,,0.841,dstk,41.851706,-87.717526,3710 W CERMAK RD,3710 W Cermak Rd,167178,2/3/2015 4:05:00 PM,N934251,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHEV,60,True,2015-02-03 16:05:00
3655 W CERMAK RD,,,,,,,,,0.841,dstk,41.851568,-87.716624,3655 W CERMAK RD,3655 W Cermak Rd,167179,2/3/2015 4:07:00 PM,9237531,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,PONT,60,True,2015-02-03 16:07:00
3651 W CERMAK RD,,,,,,,,,0.841,dstk,41.851569,-87.71657,3651 W CERMAK RD,3651 W Cermak Rd,167180,2/3/2015 4:08:00 PM,K780203,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHEV,60,True,2015-02-03 16:08:00
3645 W CERMAK RD,,,,,,,,,0.841,dstk,41.85157,-87.716471,3645 W CERMAK RD,3645 W Cermak Rd,167181,2/3/2015 4:12:00 PM,L862716,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,FORD,60,True,2015-02-03 16:12:00
3635 W CERMAK RD,,,,,,,,,0.841,dstk,41.851573,-87.716271,3635 W CERMAK RD,3635 W Cermak Rd,167182,2/3/2015 4:13:00 PM,S497168,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,NISS,60,True,2015-02-03 16:13:00
3521 W CERMAK RD,,,,,,,,,0.841,dstk,41.851608,-87.713058,3521 W CERMAK RD,3521 W Cermak Rd,167183,2/3/2015 4:17:00 PM,S460714,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,HOND,60,True,2015-02-03 16:17:00
1317 S KEDZIE,,,,,,,,,0.75,dstk,41.864307,-87.705534,1317 S KEDZIE,1317 S Kedzie Ave,167192,2/3/2015 4:28:00 PM,S676816,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHEV,60,True,2015-02-03 16:28:00
1311 S KEDZIE,1311,SOUTH,KEDZIE,-87.7054251,41.8641867,1311 SOUTH KEDZIE AVENUE,S,1311 S KEDZIE,,,,,,,167193,2/3/2015 4:32:00 PM,L726495,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,NISS,60,True,2015-02-03 16:32:00
2819 W ROOSEVELT RD,,,,,,,,,0.836,dstk,41.866425,-87.696552,2819 W ROOSEVELT RD,2819 W Roosevelt Rd,167195,2/3/2015 4:39:00 PM,V220899,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHEV,60,True,2015-02-03 16:39:00
1232 S CALIFRONIA,,,,,,,,,0.748,dstk,41.865036,-87.695942,1232 S CALIFRONIA,1232 S California Ave,167196,2/3/2015 4:43:00 PM,L941467,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,SATR,60,True,2015-02-03 16:43:00
2236 S CALIFORNIA,2236,SOUTH,CALIFORNIA,-87.6956068,41.8507977,2236 SOUTH CALIFORNIA AVENUE,S,2236 S CALIFORNIA,,,,,,,167197,2/3/2015 4:45:00 PM,14215VB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,GMC,60,True,2015-02-03 16:45:00
1248 S CALIFORNIA,,,,,,,,,0.766,dstk,41.864737,-87.695932,1248 S CALIFORNIA,1248 S California Ave,167198,2/3/2015 4:46:00 PM,N834228,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,TOYT,60,True,2015-02-03 16:46:00
1302 S CALIFORNIA,,,,,,,,,0.766,dstk,41.863729,-87.695908,1302 S CALIFORNIA,1302 S California Ave,167200,2/3/2015 4:47:00 PM,GHB1177,PA,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,JEEP,60,True,2015-02-03 16:47:00
1308 S CALIFORNIA,,,,,,,,,0.766,dstk,41.863617,-87.695906,1308 S CALIFORNIA,1308 S California Ave,167201,2/3/2015 4:54:00 PM,JGROA1,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHEV,60,True,2015-02-03 16:54:00
1310 S CALIFORNIA,,,,,,,,,0.766,dstk,41.86358,-87.695905,1310 S CALIFORNIA,1310 S California Ave,167202,2/3/2015 4:55:00 PM,S935655,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,BMW,60,True,2015-02-03 16:55:00
1312 S CALIFORNIA,,,,,,,,,0.766,dstk,41.863542,-87.695904,1312 S CALIFORNIA,1312 S California Ave,167203,2/3/2015 4:57:00 PM,7ABR338,CA,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,MAZD,60,True,2015-02-03 16:57:00
1314 S CALIFORNIA,,,,,,,,,0.766,dstk,41.863505,-87.695903,1314 S CALIFORNIA,1314 S California Ave,167204,2/3/2015 4:58:00 PM,L828808,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,HOND,60,True,2015-02-03 16:58:00
13163 S CALIFORNIA,,,,,,,,,0.71,GoogleV3,41.7863947,-87.6936046,13163 S CALIFORNIA,"S California Ave, Chicago, IL, USA",167205,2/3/2015 4:58:00 PM,R503845,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,NISS,60,True,2015-02-03 16:58:00
1362 S CALIFORNIA,,,,,,,,,0.766,dstk,41.862609,-87.695873,1362 S CALIFORNIA,1362 S California Ave,167206,2/3/2015 5:10:00 PM,V990173,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,FORD,60,True,2015-02-03 17:10:00
1406 S CALIFORNIA,,,,,,,,,0.766,dstk,41.862204,-87.695857,1406 S CALIFORNIA,1406 S California Ave,167207,2/3/2015 5:14:00 PM,X497053,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,HOND,60,True,2015-02-03 17:14:00
1408 S CALIFORNIA,,,,,,,,,0.766,dstk,41.862185,-87.695857,1408 S CALIFORNIA,1408 S California Ave,167208,2/3/2015 5:18:00 PM,H122522,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,TOYT,60,True,2015-02-03 17:18:00
1412 S CALIFORNIA,,,,,,,,,0.766,dstk,41.862149,-87.695856,1412 S CALIFORNIA,1412 S California Ave,167209,2/3/2015 5:18:00 PM,H427448,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHRY,60,True,2015-02-03 17:18:00
1414 S CALIFORNIA,,,,,,,,,0.766,dstk,41.86213,-87.695856,1414 S CALIFORNIA,1414 S California Ave,167210,2/3/2015 5:19:00 PM,79387KB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHEV,60,True,2015-02-03 17:19:00
3745 W CERMAK,3745,WEST,CERMAK,-87.7192401,41.8513937,3745 WEST CERMAK ROAD,W,3745 W CERMAK,,,,,,,167243,2/3/2015 4:02:00 PM,1425018,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,TOYT,60,True,2015-02-03 16:02:00
3721 W CERMAK,3721,WEST,CERMAK,-87.7183319,41.8514057,3721 WEST CERMAK ROAD,W,3721 W CERMAK,,,,,,,167244,2/3/2015 4:02:00 PM,1425018,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,TOYT,60,True,2015-02-03 16:02:00
3719 W CERMAK,3719,WEST,CERMAK,-87.7182313,41.851407,3719 WEST CERMAK ROAD,W,3719 W CERMAK,,,,,,,167245,2/3/2015 4:04:00 PM,V114999,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,NISS,60,True,2015-02-03 16:04:00
3657 W CERMAK,,,,,,,,,0.768,dstk,41.851568,-87.716652,3657 W CERMAK,3657 W Cermak Rd,167246,2/3/2015 4:07:00 PM,5904628,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,SATR,60,True,2015-02-03 16:07:00
3653 W CERMAK RD,,,,,,,,,0.841,dstk,41.851569,-87.716597,3653 W CERMAK RD,3653 W Cermak Rd,167247,2/3/2015 4:10:00 PM,R423255,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,BUIC,60,True,2015-02-03 16:10:00
3645 W CERMAK,,,,,,,,,0.768,dstk,41.85157,-87.716471,3645 W CERMAK,3645 W Cermak Rd,167248,2/3/2015 4:12:00 PM,S916928,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,OLDS,60,True,2015-02-03 16:12:00
3641 W CERMAK RD,,,,,,,,,0.841,dstk,41.851571,-87.716353,3641 W CERMAK RD,3641 W Cermak Rd,167249,2/3/2015 4:13:00 PM,R669840,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,DODG,60,True,2015-02-03 16:13:00
3625 W CERMAK,,,,,,,,,0.768,dstk,41.851576,-87.716025,3625 W CERMAK,3625 W Cermak Rd,167250,2/3/2015 4:15:00 PM,6352904,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,SATR,60,True,2015-02-03 16:15:00
3611 W CERMAK RD,,,,,,,,,0.841,dstk,41.851582,-87.715384,3611 W CERMAK RD,3611 W Cermak Rd,167251,2/3/2015 4:18:00 PM,V762591,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHRY,60,True,2015-02-03 16:18:00
2742 N ASHLAND,2742,NORTH,ASHLAND,-87.668695,41.9318627,2742 NORTH ASHLAND AVENUE,N,2742 N ASHLAND,,,,,,,167285,2/4/2015 12:07:00 AM,F830479,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,CHEV,60,True,2015-02-04 00:07:00
2538 N ASHLAND,2538,NORTH,ASHLAND,-87.6685468,41.9281068,2538 NORTH ASHLAND AVENUE,N,2538 N ASHLAND,,,,,,,167286,2/4/2015 12:18:00 AM,K969590,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,DODG,60,True,2015-02-04 00:18:00
2430 N ASHLAND,2430,NORTH,ASHLAND,-87.6684952,41.9261152,2430 NORTH ASHLAND AVENUE,N,2430 N ASHLAND,,,,,,,167288,2/4/2015 12:28:00 AM,S474800,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,HYUN,60,True,2015-02-04 00:28:00
3517 N ASHLAND,,,,,,,,,0.755,dstk,41.945465,-87.668745,3517 N ASHLAND,3517 N Ashland Ave,167289,2/4/2015 12:50:00 AM,XJB243,LA,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,GMC,60,True,2015-02-04 00:50:00
1131 W ADDISON,1131,WEST,ADDISON,-87.6582688,41.9469593,1131 WEST ADDISON STREET,W,1131 W ADDISON,,,,,,,167322,2/3/2015 5:20:00 PM,VM8933,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,MAZD,60,True,2015-02-03 17:20:00
443 E 63RD,443,EAST,63RD,-87.6138578,41.7801009,443 EAST 63RD STREET,E,443 E 63RD,,,,,,,167754,2/1/2015 9:46:00 PM,1091944B,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,DODG,60,True,2015-02-01 21:46:00
431 E 63RD ST,,,,,,,,,0.808,dstk,41.78026,-87.61441,431 E 63RD ST,431 E 63rd St,167755,2/1/2015 9:53:00 PM,V558154,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,TOYT,60,True,2015-02-01 21:53:00
449 E 63RD,,,,,,,,,0.74,dstk,41.78019,-87.614109,449 E 63RD,449 E 63rd St,167756,2/1/2015 8:20:00 PM,V351838,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,LEXU,60,True,2015-02-01 20:20:00
6503 S KING DRIVE,,,,,,,,,0.839,dstk,41.776587,-87.61546,6503 S KING DRIVE,6503 S King Dr,167783,2/3/2015 9:08:00 AM,N764948,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,TOYT,60,True,2015-02-03 09:08:00
6501 S KING DR BLVD,,,,,,,,,0.731,dstk,41.776603,-87.615535,6501 S KING DR BLVD,6501 S King Dr,167784,2/3/2015 9:09:00 AM,S877346,MI,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,SATR,60,True,2015-02-03 09:09:00
6403 S KING DR BLD,,,,,,,,,0.747,dstk,41.778385,-87.615505,6403 S KING DR BLD,6403 S King Dr,167785,2/3/2015 9:17:00 AM,V275482,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,NISS,60,True,2015-02-03 09:17:00
6603 S KING DRIVE BL,,,,,,,,,0.761,dstk,41.775718,-87.615442,6603 S KING DRIVE BL,6603 S King Dr,167787,2/3/2015 9:27:00 AM,E143910,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,MITS,60,True,2015-02-03 09:27:00
6525 S KING DR,,,,,,,,,0.845,dstk,41.776396,-87.615456,6525 S KING DR,6525 S King Dr,167788,2/3/2015 9:30:00 AM,VQS656,IN,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,PONT,60,True,2015-02-03 09:30:00
6525 S KING DR,,,,,,,,,0.845,dstk,41.776396,-87.615456,6525 S KING DR,6525 S King Dr,298374,2/3/2015 4:54:00 PM,N761787,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,PONT,60,True,2015-02-03 16:54:00
1120 W ADDISON,,,,,,,,,0.772,dstk,41.947169,-87.657738,1120 W ADDISON,1120 W Addison St,167885,2/3/2015 5:06:00 PM,1355939,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,FORD,60,True,2015-02-03 17:06:00
1308 W ADDISOIN,,,,,,,,,0.745,dstk,41.947176,-87.661917,1308 W ADDISOIN,1308 W Addison St,167886,2/3/2015 5:13:00 PM,675,IN,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,HOND,60,True,2015-02-03 17:13:00
1310 W ADDISON,1310,WEST,ADDISON,-87.6621658,41.9473138,1310 WEST ADDISON STREET,W,1310 W ADDISON,,,,,,,167887,2/3/2015 5:15:00 PM,LULU38,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,NISS,60,True,2015-02-03 17:15:00
1446 W DISON,,,,,,,,,0.71,GoogleV3,41.9473119,-87.665846,1446 W DISON,"1446 W Addison St, Chicago, IL 60613, USA",167889,2/4/2015 4:21:00 PM,Y611XH,UT,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,NISS,60,True,2015-02-04 16:21:00
1512 W ADDISON,,,,,,,,,0.772,dstk,41.947094,-87.666888,1512 W ADDISON,1512 W Addison St,167890,2/4/2015 4:25:00 PM,PR191,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,MAZD,60,True,2015-02-04 16:25:00
1616 W ADDISON,1616,WEST,ADDISON,-87.6696386,41.9471931,1616 WEST ADDISON STREET,W,1616 W ADDISON,,,,,,,167892,2/4/2015 4:33:00 PM,R807804,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,CHEV,60,True,2015-02-04 16:33:00
2730 N ASHLAND,2730,NORTH,ASHLAND,-87.6687608,41.9315564,2730 NORTH ASHLAND AVENUE,N,2730 N ASHLAND,,,,,,,167927,2/4/2015 12:13:00 AM,7810BZ,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,CHRY,60,True,2015-02-04 00:13:00
2532 N ASHLAND,2532,NORTH,ASHLAND,-87.6685591,41.9279701,2532 NORTH ASHLAND AVENUE,N,2532 N ASHLAND,,,,,,,167928,2/4/2015 12:20:00 AM,BXE160,IA,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,CHEV,60,True,2015-02-04 00:20:00
2524 N ASHLAND,2524,NORTH,ASHLAND,-87.6685867,41.9277603,2524 NORTH ASHLAND AVENUE,N,2524 N ASHLAND,,,,,,,167929,2/4/2015 12:25:00 AM,DEO87G,MO,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,CHEV,60,True,2015-02-04 00:25:00
