Violation Location,ADDRNO,STNAMEPRD,STNAME,LONGITUDE,LATITUDE,ADDRDELIV,pre_abbrev,lookup_address,confidence,geocoder,latitude,longitude,original_address,street_address,Unnamed: 0,Issue Date,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,two_inch,date
2911 W 59TH,2911,WEST,59TH,-87.6965866,41.7861598,2911 WEST 59TH STREET,W,2911 W 59TH,,,,,,,100692,1/20/2012 10:43:00 PM,X601162,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,MERC,60,True,2012-01-20 22:43:00
2923 W 59TH,2923,WEST,59TH,-87.6970259,41.7860955,2923 WEST 59TH STREET,W,2923 W 59TH,,,,,,,100693,1/20/2012 10:47:00 PM,7835488,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,LNDR,60,True,2012-01-20 22:47:00
2945 W 59TH,2945,WEST,59TH,-87.6977837,41.7861615,2945 WEST 59TH STREET,W,2945 W 59TH,,,,,,,100694,1/20/2012 10:55:00 PM,9813847,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHRY,60,True,2012-01-20 22:55:00
2205 E 87TH ST,,,,,,,,,0.808,dstk,41.737052,-87.570743,2205 E 87TH ST,2205 E 87th St,100936,1/21/2012 6:20:00 AM,L762165,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,CHEV,60,True,2012-01-21 06:20:00
2727 N CLARK,2727,NORTH,CLARK,-87.6445059,41.9321949,2727 NORTH CLARK STREET,N,2727 N CLARK,,,,,,,100938,1/21/2012 11:00:00 AM,N262581,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,NISS,60,True,2012-01-21 11:00:00
2727 N CLARK,2727,NORTH,CLARK,-87.6445059,41.9321949,2727 NORTH CLARK STREET,N,2727 N CLARK,,,,,,,108400,1/21/2012 11:01:00 AM,K943138,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,CHEV,60,True,2012-01-21 11:01:00
6926 N NORTHWEST HWY,,,,,,,,,0.75,Bing,42.0056341588,-87.820758149,6926 N NORTHWEST HWY,"6926 N Northwest Hwy, Chicago, IL 60631, United States",101041,1/21/2012 2:05:00 AM,L915261,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,HYUN,60,True,2012-01-21 02:05:00
6756 N NORTHWEST HWY,,,,,,,,,0.75,Bing,42.0041160285,-87.8183689713,6756 N NORTHWEST HWY,"6756 N Northwest Hwy, Chicago, IL 60631, United States",101042,1/21/2012 2:08:00 AM,A969593,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,CHRY,60,True,2012-01-21 02:08:00
6510 N NORTHWEST HWY,,,,,,,,,0.75,Bing,41.998802,-87.810646,6510 N NORTHWEST HWY,"6510 N Northwest Hwy, Chicago, IL 60631, United States",101043,1/21/2012 2:20:00 AM,DL915AV,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,NISS,60,True,2012-01-21 02:20:00
5680 N ELSTON,5680,NORTH,ELSTON,-87.7677601,41.9844437,5680 NORTH ELSTON AVENUE,N,5680 N ELSTON,,,,,,,101044,1/21/2012 3:59:00 AM,DEMBEE,KY,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,TOYT,60,True,2012-01-21 03:59:00
5678 N ELSTON,5678,NORTH,ELSTON,-87.7676808,41.9843829,5678 NORTH ELSTON AVENUE,N,5678 N ELSTON,,,,,,,101045,1/21/2012 4:00:00 AM,K470815,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,DODG,60,True,2012-01-21 04:00:00
5643 W DIVISION,5643,WEST,DIVISION,-87.767346,41.901962,5643 WEST DIVISION STREET,W,5643 W DIVISION,,,,,,,101105,1/20/2012 10:44:00 PM,7058991,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,NISS,60,True,2012-01-20 22:44:00
5647 W DIVISION,5647,WEST,DIVISION,-87.7675211,41.9019286,5647 WEST DIVISION STREET,W,5647 W DIVISION,,,,,,,101106,1/20/2012 10:50:00 PM,N205591,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,CHEV,60,True,2012-01-20 22:50:00
2219 N AUSTIN,,,,,,,,,0.75,dstk,41.921095,-87.775545,2219 N AUSTIN,2219 N Austin Ave,101123,1/21/2012 3:21:00 AM,K719566,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,FORD,60,True,2012-01-21 03:21:00
2225 N AUSTIN,2225,NORTH,AUSTIN,-87.7753894,41.9213404,2225 NORTH AUSTIN AVENUE,N,2225 N AUSTIN,,,,,,,101124,1/21/2012 3:25:00 AM,N115725,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,HOND,60,True,2012-01-21 03:25:00
6934 W DIVERSEY,,,,,,,,,0.75,Bing,41.9308910519,-87.7993796021,6934 W DIVERSEY,"6934 W Diversey Ave, Chicago, IL 60707, United States",101125,1/21/2012 3:35:00 AM,A839128,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,MAZD,60,True,2012-01-21 03:35:00
6952 W DIVERSEY,,,,,,,,,0.75,Bing,41.9310913086,-87.7998275757,6952 W DIVERSEY,"6952 W Diversey Ave, Chicago, IL 60707, United States",101126,1/21/2012 3:28:00 AM,4476032,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,FORD,60,True,2012-01-21 03:28:00
1800 N LARAMIE,,,,,,,,,0.755,dstk,41.913156,-87.755795,1800 N LARAMIE,1800 N Laramie Ave,101185,1/21/2012 8:46:00 AM,L214900,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,HOND,60,True,2012-01-21 08:46:00
4250 N PULASKI,4250,NORTH,PULASKI,-87.728016,41.9589768,4250 NORTH PULASKI ROAD,N,4250 N PULASKI,,,,,,,101371,1/12/2012 9:11:00 PM,27535TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,FORD,60,True,2012-01-12 21:11:00
4244 N PULASKI,4244,NORTH,PULASKI,-87.7280223,41.9586295,4244 NORTH PULASKI ROAD,N,4244 N PULASKI,,,,,,,101372,1/12/2012 9:14:00 PM,5943TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,CHEV,60,True,2012-01-12 21:14:00
3445 S KING DRIVE,,,,,,,,,0.839,dstk,41.831962,-87.616904,3445 S KING DRIVE,3445 S King Dr,101431,1/20/2012 9:42:00 PM,EBONYME,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,TOYT,60,True,2012-01-20 21:42:00
5253 S COTTAGE GROVE,,,,,,,,,0.773,dstk,41.799468,-87.606264,5253 S COTTAGE GROVE,5253 S Cottage Grove Ave,101443,1/21/2012 11:10:00 AM,NJS856,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,CHEV,60,True,2012-01-21 11:10:00
5253 S COTTAGE GROVE,,,,,,,,,0.773,dstk,41.799468,-87.606264,5253 S COTTAGE GROVE,5253 S Cottage Grove Ave,116324,1/22/2012 7:17:00 AM,L703743,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,NISS,60,True,2012-01-22 07:17:00
5253 S COTTAGE GROVE,,,,,,,,,0.773,dstk,41.799468,-87.606264,5253 S COTTAGE GROVE,5253 S Cottage Grove Ave,2326963,1/21/2012 11:05:00 AM,H673047,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,CHEV,60,True,2012-01-21 11:05:00
5341 S COTTAGE GROVE,5341,SOUTH,COTTAGE GROVE,-87.605788,41.797491,5341 SOUTH COTTAGE GROVE AVENUE,S,5341 S COTTAGE GROVE,,,,,,,101444,1/21/2012 11:15:00 AM,7896475,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,CHEV,60,True,2012-01-21 11:15:00
5355 S COTTAGE GROVE,,,,,,,,,0.773,dstk,41.797614,-87.606223,5355 S COTTAGE GROVE,5355 S Cottage Grove Ave,101445,1/21/2012 11:16:00 AM,X181542,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,HOND,60,True,2012-01-21 11:16:00
5357 S COTTAGE GROVE,,,,,,,,,0.773,dstk,41.797577,-87.606222,5357 S COTTAGE GROVE,5357 S Cottage Grove Ave,101446,1/21/2012 11:19:00 AM,K839667,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,CHEV,60,True,2012-01-21 11:19:00
3950 S COTTAGE GROVE,,,,,,,,,0.773,dstk,41.822461,-87.606925,3950 S COTTAGE GROVE,3950 S Cottage Grove Ave,101518,1/21/2012 6:40:00 AM,X538855,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,BUIC,60,True,2012-01-21 06:40:00
4242 S COTTAGE GROVE,4242,SOUTH,COTTAGE GROVE,-87.607114,41.8173248,4242 SOUTH COTTAGE GROVE AVENUE,S,4242 S COTTAGE GROVE,,,,,,,101519,1/21/2012 6:43:00 AM,L204295,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,CHEV,60,True,2012-01-21 06:43:00
1103 E 47TH,,,,,,,,,0.74,dstk,41.80954,-87.599212,1103 E 47TH,1103 E 47th St,101520,1/21/2012 6:48:00 AM,6288223,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,HOND,60,True,2012-01-21 06:48:00
1126 E 47TH ST,,,,,,,,,0.75,Bing,41.8096686155,-87.5981133431,1126 E 47TH ST,"1126 E 47th St, Chicago, IL 60653, United States",101521,1/21/2012 6:53:00 AM,363RNZ,WI,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,CHEV,60,True,2012-01-21 06:53:00
5359 S COTTAGE,,,,,,,,,0.71,GoogleV3,41.7969723,-87.6060466,5359 S COTTAGE,"5359 S Cottage Grove Ave, Chicago, IL 60615, USA",101522,1/21/2012 7:00:00 AM,L184329,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,PONT,60,True,2012-01-21 07:00:00
5257 S COTTAGE GROVE,,,,,,,,,0.773,dstk,41.799393,-87.606263,5257 S COTTAGE GROVE,5257 S Cottage Grove Ave,101523,1/21/2012 7:01:00 AM,N883772,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,SUBA,60,True,2012-01-21 07:01:00
5257 S COTTAGE GROVE,,,,,,,,,0.773,dstk,41.799393,-87.606263,5257 S COTTAGE GROVE,5257 S Cottage Grove Ave,2252133,1/22/2012 7:24:00 AM,A762583,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,VOLK,60,True,2012-01-22 07:24:00
5249 S COTTAGE GROVE,,,,,,,,,0.773,dstk,41.799542,-87.606265,5249 S COTTAGE GROVE,5249 S Cottage Grove Ave,101524,1/21/2012 7:01:00 AM,L755441,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,KIA,60,True,2012-01-21 07:01:00
5239 S COTTAGE GROVE,,,,,,,,,0.773,dstk,41.799728,-87.606267,5239 S COTTAGE GROVE,5239 S Cottage Grove Ave,101525,1/21/2012 7:03:00 AM,L755440,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,TOYT,60,True,2012-01-21 07:03:00
2501 N CANNON,,,,,,,,,0.768,dstk,41.927624,-87.634498,2501 N CANNON,2501 N Cannon Dr,101693,1/21/2012 7:20:00 AM,BLDWLTH,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,23,FORD,60,True,2012-01-21 07:20:00
1100 W 111TH ST,,,,,,,,,0.873,dstk,41.692267,-87.649675,1100 W 111TH ST,1100 W 111th St,102468,1/21/2012 3:40:00 AM,H188181,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,LINC,60,True,2012-01-21 03:40:00
10904 S HALSTED,10904,SOUTH,HALSTED,-87.6428072,41.6957275,10904 SOUTH HALSTED STREET,S,10904 S HALSTED,,,,,,,102478,1/20/2012 10:41:00 PM,H573007,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,MERC,60,True,2012-01-20 22:41:00
10912 S HALSTED,,,,,,,,,0.772,dstk,41.695772,-87.642562,10912 S HALSTED,10912 S Halsted St,102479,1/20/2012 10:45:00 PM,N515565,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,TOYT,60,True,2012-01-20 22:45:00
11124 S HALSTED,11124,SOUTH,HALSTED,-87.6426997,41.6915618,11124 SOUTH HALSTED STREET,S,11124 S HALSTED,,,,,,,102480,1/20/2012 10:48:00 PM,L701976,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,FORD,60,True,2012-01-20 22:48:00
10257 S HALSTED,,,,,,,,,0.772,dstk,41.707685,-87.642784,10257 S HALSTED,10257 S Halsted St,102481,1/20/2012 10:58:00 PM,N814893,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,OLDS,60,True,2012-01-20 22:58:00
1466 W 115TH ST,,,,,,,,,0.873,dstk,41.68493,-87.658857,1466 W 115TH ST,1466 W 115th St,102482,1/20/2012 11:14:00 PM,J606849,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,BUIC,60,True,2012-01-20 23:14:00
3315 W 47TH ST,,,,,,,,,0.808,dstk,41.808081,-87.706986,3315 W 47TH ST,3315 W 47th St,102646,1/22/2012 2:52:00 AM,L475560,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,FORD,60,True,2012-01-22 02:52:00
5831 S KEDZIE,5831,SOUTH,KEDZIE,-87.7029186,41.7871709,5831 SOUTH KEDZIE AVENUE,S,5831 S KEDZIE,,,,,,,102657,1/20/2012 5:22:00 PM,D163711,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,PLYM,60,True,2012-01-20 17:22:00
4400 S KEDZIE,,,,,,,,,0.75,dstk,41.813763,-87.704273,4400 S KEDZIE,4400 S Kedzie Ave,102658,1/20/2012 6:12:00 PM,9177100,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,SCIO,60,True,2012-01-20 18:12:00
6925 W 63RD ST,,,,,,,,,0.808,dstk,41.777365,-87.794486,6925 W 63RD ST,6925 W 63rd St,102665,1/21/2012 12:53:00 AM,6241980,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,FORD,60,True,2012-01-21 00:53:00
6531 W 63RD ST,,,,,,,,,0.808,dstk,41.777549,-87.784759,6531 W 63RD ST,6531 W 63rd St,102666,1/21/2012 1:01:00 AM,7637020,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,BMW,60,True,2012-01-21 01:01:00
3823 W 55TH,3823,WEST,55TH,-87.7192662,41.7930118,3823 WEST 55TH STREET,W,3823 W 55TH,,,,,,,102675,1/20/2012 7:50:00 PM,N226166,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,LINC,60,True,2012-01-20 19:50:00
3704 W 59ST,,,,,,,,,0.74,dstk,41.785215,-87.715656,3704 W 59ST,3704 W 59th Pl,102711,1/21/2012 8:33:00 AM,AE20329,AZ,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,FORD,60,True,2012-01-21 08:33:00
3708 W 59ST,,,,,,,,,0.74,dstk,41.785214,-87.715731,3708 W 59ST,3708 W 59th Pl,102712,1/21/2012 8:50:00 AM,K536863,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,INFI,60,True,2012-01-21 08:50:00
3116 W 59ST,,,,,,,,,0.74,dstk,41.786348,-87.701493,3116 W 59ST,3116 W 59th St,102713,1/21/2012 8:50:00 AM,54N149,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHEV,60,True,2012-01-21 08:50:00
3716 W 59ST,,,,,,,,,0.74,dstk,41.78521,-87.71588,3716 W 59ST,3716 W 59th Pl,102714,1/21/2012 9:00:00 AM,L906416,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,GEO,60,True,2012-01-21 09:00:00
3736 W 59ST,,,,,,,,,0.74,dstk,41.785203,-87.716377,3736 W 59ST,3736 W 59th Pl,102715,1/21/2012 9:00:00 AM,N119186,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,FORD,60,True,2012-01-21 09:00:00
3757 W 59ST,,,,,,,,,0.74,dstk,41.785045,-87.716747,3757 W 59ST,3757 W 59th Pl,102716,1/21/2012 7:00:00 AM,68942FF,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,JEEP,60,True,2012-01-21 07:00:00
3743 W 59 ST,,,,,,,,,0.808,dstk,41.785959,-87.71651,3743 W 59 ST,3743 W 59th St,102717,1/21/2012 9:00:00 AM,A404327,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CADI,60,True,2012-01-21 09:00:00
3741 W 59 ST,,,,,,,,,0.808,dstk,41.78596,-87.716473,3741 W 59 ST,3741 W 59th St,102718,1/21/2012 9:00:00 AM,K534963,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,JEEP,60,True,2012-01-21 09:00:00
3737 W 59ST,,,,,,,,,0.74,dstk,41.785053,-87.716374,3737 W 59ST,3737 W 59th Pl,102719,1/21/2012 9:00:00 AM,N333756,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHEV,60,True,2012-01-21 09:00:00
3737 W 59ST,,,,,,,,,0.74,dstk,41.785053,-87.716374,3737 W 59ST,3737 W 59th Pl,118028,1/21/2012 9:20:00 AM,81759V,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,FORD,60,True,2012-01-21 09:20:00
11130 S HALSTED,11130,SOUTH,HALSTED,-87.6426051,41.691417,11130 SOUTH HALSTED STREET,S,11130 S HALSTED,,,,,,,103133,1/20/2012 9:30:00 PM,L643436,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,PONT,60,True,2012-01-20 21:30:00
11130 S HALSTED,11130,SOUTH,HALSTED,-87.6426051,41.691417,11130 SOUTH HALSTED STREET,S,11130 S HALSTED,,,,,,,103134,1/20/2012 9:30:00 PM,L717040,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,HYUN,60,True,2012-01-20 21:30:00
10716 S WESTERN,10716,SOUTH,WESTERN,-87.6816802,41.6985683,10716 SOUTH WESTERN AVENUE,S,10716 S WESTERN,,,,,,,103153,1/21/2012 8:50:00 AM,T205606,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,BUIC,60,True,2012-01-21 08:50:00
10930 S WESTERN,10930,SOUTH,WESTERN,-87.6815083,41.6945237,10930 SOUTH WESTERN AVENUE,S,10930 S WESTERN,,,,,,,103154,1/21/2012 9:00:00 AM,C32254,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,HOND,60,True,2012-01-21 09:00:00
10326 S HALSTED,10326,SOUTH,HALSTED,-87.6430753,41.7060605,10326 SOUTH HALSTED STREET,S,10326 S HALSTED,,,,,,,103170,1/20/2012 11:00:00 PM,L579268,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,NISS,60,True,2012-01-20 23:00:00
2217 N AUSTIN,2217,NORTH,AUSTIN,-87.7753624,41.9211341,2217 NORTH AUSTIN AVENUE,N,2217 N AUSTIN,,,,,,,103444,1/21/2012 3:21:00 AM,N144208,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,DODG,60,True,2012-01-21 03:21:00
2223 N AUSTIN,2223,NORTH,AUSTIN,-87.7753602,41.9212717,2223 NORTH AUSTIN AVENUE,N,2223 N AUSTIN,,,,,,,103445,1/21/2012 3:23:00 AM,L449536,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,MITS,60,True,2012-01-21 03:23:00
2229 N AUSTIN,2229,NORTH,AUSTIN,-87.7753737,41.9214075,2229 NORTH AUSTIN AVENUE,N,2229 N AUSTIN,,,,,,,103446,1/21/2012 3:26:00 AM,X710692,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,SCIO,60,True,2012-01-21 03:26:00
6916 W DIVERSEY,6916,WEST,DIVERSEY,-87.7986998,41.9310447,6916 WEST DIVERSEY AVENUE,W,6916 W DIVERSEY,,,,,,,103447,1/21/2012 3:33:00 AM,135239D,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,FORD,60,True,2012-01-21 03:33:00
6944 W DIVERSEY,6944,WEST,DIVERSEY,-87.7998214,41.9311033,6944 WEST DIVERSEY AVENUE,W,6944 W DIVERSEY,,,,,,,103448,1/21/2012 3:38:00 AM,4415337,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,NISS,60,True,2012-01-21 03:38:00
6954 W DIVERSEY,,,,,,,,,0.75,Bing,41.9308843464,-87.7998161316,6954 W DIVERSEY,"6954 W Diversey Ave, Chicago, IL 60707, United States",103449,1/21/2012 3:40:00 AM,227277,IL,HCP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,TOYT,60,True,2012-01-21 03:40:00
6964 W DIVERSEY,6964,WEST,DIVERSEY,-87.8003661,41.9311154,6964 WEST DIVERSEY AVENUE,W,6964 W DIVERSEY,,,,,,,103450,1/21/2012 3:44:00 AM,1656490,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,NISS,60,True,2012-01-21 03:44:00
7006 W DIVERSEY,7006,WEST,DIVERSEY,-87.8013792,41.9309655,7006 WEST DIVERSEY AVENUE,W,7006 W DIVERSEY,,,,,,,103451,1/21/2012 3:48:00 AM,7915136,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,CHEV,60,True,2012-01-21 03:48:00
7023 W DIVERSEY,7023,WEST,DIVERSEY,-87.8019947,41.9306049,7023 WEST DIVERSEY AVENUE,W,7023 W DIVERSEY,,,,,,,103452,1/21/2012 3:51:00 AM,A282085,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,VOLK,60,True,2012-01-21 03:51:00
7064 W DIVERSEY,,,,,,,,,0.75,Bing,41.930847466,-87.8032567352,7064 W DIVERSEY,"7064 W Diversey Ave, Chicago, IL 60707, United States",103453,1/21/2012 3:56:00 AM,L618799,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,PONT,60,True,2012-01-21 03:56:00
7068 W DIVERSEY,7068,WEST,DIVERSEY,-87.8036913,41.9310164,7068 WEST DIVERSEY AVENUE,W,7068 W DIVERSEY,,,,,,,103454,1/21/2012 3:57:00 AM,L824652,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,JEEP,60,True,2012-01-21 03:57:00
6958 W DIVERSEY,,,,,,,,,0.75,Bing,41.9308823347,-87.7999039739,6958 W DIVERSEY,"6958 W Diversey Ave, Chicago, IL 60707, United States",103615,1/21/2012 3:41:00 AM,N261601,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,CHRY,60,True,2012-01-21 03:41:00
6968 W DIVERSEY,,,,,,,,,0.75,Bing,41.9308789819,-87.8001219034,6968 W DIVERSEY,"6968 W Diversey Ave, Chicago, IL 60707, United States",103616,1/21/2012 3:44:00 AM,N199703,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,HOND,60,True,2012-01-21 03:44:00
7034 W DIVERSEY,7034,WEST,DIVERSEY,-87.8023477,41.9310139,7034 WEST DIVERSEY AVENUE,W,7034 W DIVERSEY,,,,,,,103617,1/21/2012 3:53:00 AM,X697908,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,DODG,60,True,2012-01-21 03:53:00
7069 W DIVERSEY,,,,,,,,,0.75,Bing,41.9307569414,-87.8033258021,7069 W DIVERSEY,"7069 W Diversey Ave, Chicago, IL 60707, United States",103618,1/21/2012 3:55:00 AM,L634738,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,CHEV,60,True,2012-01-21 03:55:00
7070 W DIVERSEY,,,,,,,,,0.75,Bing,41.9308461249,-87.8033646941,7070 W DIVERSEY,"7070 W Diversey Ave, Chicago, IL 60707, United States",103619,1/21/2012 3:58:00 AM,L611586,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,FORD,60,True,2012-01-21 03:58:00
2845 N HARLEM,2845,NORTH,HARLEM,-87.8062264,41.9321359,2845 NORTH HARLEM AVENUE,N,2845 N HARLEM,,,,,,,103620,1/21/2012 4:00:00 AM,K975157,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,FORD,60,True,2012-01-21 04:00:00
5734 S KEDZIE,,,,,,,,,0.75,dstk,41.789251,-87.703511,5734 S KEDZIE,5734 S Kedzie Ave,103690,1/20/2012 7:26:00 PM,7093512,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHEV,60,True,2012-01-20 19:26:00
5604 S PULASKI,5604,SOUTH,PULASKI,-87.7234502,41.7911524,5604 SOUTH PULASKI ROAD,S,5604 S PULASKI,,,,,,,103691,1/20/2012 9:09:00 PM,L379094,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,NISS,60,True,2012-01-20 21:09:00
5604 S PULASKI,5604,SOUTH,PULASKI,-87.7234502,41.7911524,5604 SOUTH PULASKI ROAD,S,5604 S PULASKI,,,,,,,103838,1/20/2012 9:10:00 PM,X168538,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,FORD,60,True,2012-01-20 21:10:00
5620 S PULASKI,5620,SOUTH,PULASKI,-87.7233971,41.7907277,5620 SOUTH PULASKI ROAD,S,5620 S PULASKI,,,,,,,103692,1/20/2012 9:12:00 PM,472N260,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,HOND,60,True,2012-01-20 21:12:00
4215 W 59TH ST,,,,,,,,,0.808,dstk,41.785879,-87.728464,4215 W 59TH ST,4215 W 59th St,103701,1/21/2012 2:20:00 AM,K121471,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,NISS,60,True,2012-01-21 02:20:00
4140 W 59TH ST,,,,,,,,,0.808,dstk,41.785972,-87.72677,4140 W 59TH ST,4140 W 59th St,103703,1/21/2012 2:41:00 AM,1557767,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,GMC,60,True,2012-01-21 02:41:00
6953 S PULASKI,6953,SOUTH,PULASKI,-87.7221037,41.7661972,6953 SOUTH PULASKI ROAD,S,6953 S PULASKI,,,,,,,103705,1/22/2012 1:38:00 AM,8337554,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,GMC,60,True,2012-01-22 01:38:00
6953 S PULASKI,6953,SOUTH,PULASKI,-87.7221037,41.7661972,6953 SOUTH PULASKI ROAD,S,6953 S PULASKI,,,,,,,103857,1/22/2012 1:41:00 AM,H422424,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,GMC,60,True,2012-01-22 01:41:00
6949 S PULASKI,6949,SOUTH,PULASKI,-87.7221039,41.7662983,6949 SOUTH PULASKI ROAD,S,6949 S PULASKI,,,,,,,103706,1/22/2012 2:15:00 AM,K823544,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,NISS,60,True,2012-01-22 02:15:00
