Violation Location,ADDRNO,STNAMEPRD,STNAME,LONGITUDE,LATITUDE,ADDRDELIV,pre_abbrev,lookup_address,confidence,geocoder,latitude,longitude,original_address,street_address,Unnamed: 0,Issue Date,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,two_inch,date
3916 N ROOSEVELT,,,,,,,,,0.757,dstk,41.866269,-87.723353,3916 N ROOSEVELT,3916 W Roosevelt Rd,168347,1/11/2011 12:52:00 PM,K235532,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,TOYT,60,True,2011-01-11 12:52:00
9728 S EWING,,,,,,,,,0.744,dstk,41.719034,-87.53536,9728 S EWING,9728 S Ewing Ave,171623,2/3/2011 7:27:00 PM,257051,IL,HCP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,LINC,60,True,2011-02-03 19:27:00
3930 W ROOSEVELT,3930,WEST,ROOSEVELT,-87.7240481,41.8664509,3930 WEST ROOSEVELT ROAD,W,3930 W ROOSEVELT,,,,,,,171745,1/11/2011 1:01:00 PM,7059679,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,DODG,60,True,2011-01-11 13:01:00
1430 W GRAND,1430,WEST,GRAND,-87.6635447,41.8912419,1430 WEST GRAND AVENUE,W,1430 W GRAND,,,,,,,171752,2/1/2011 7:28:00 PM,468NDS,UT,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,13,VOLK,60,True,2011-02-01 19:28:00
1475 W GRAND,1475,WEST,GRAND,-87.6651623,41.890796,1475 WEST GRAND AVENUE,W,1475 W GRAND,,,,,,,171753,2/1/2011 7:37:00 PM,K818645,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,13,FORD,60,True,2011-02-01 19:37:00
1017 W GARFIELD,1017,WEST,GARFIELD,-87.6507395,41.7936145,1017 WEST GARFIELD BOULEVARD,W,1017 W GARFIELD,,,,,,,171810,2/1/2011 6:09:00 PM,8104281,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2011-02-01 18:09:00
6401 S KING DRIVE,,,,,,,,,0.839,dstk,41.778422,-87.615581,6401 S KING DRIVE,6401 S King Dr,171830,2/1/2011 5:35:00 PM,266M153,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,FORD,60,True,2011-02-01 17:35:00
6423 S KING DR,,,,,,,,,0.845,dstk,41.778006,-87.615497,6423 S KING DR,6423 S King Dr,171831,2/1/2011 5:43:00 PM,253M827,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,MERC,60,True,2011-02-01 17:43:00
6423 S KING DR,,,,,,,,,0.845,dstk,41.778006,-87.615497,6423 S KING DR,6423 S King Dr,171832,2/1/2011 5:44:00 PM,83318VB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,FORD,60,True,2011-02-01 17:44:00
6435 S KING DR,,,,,,,,,0.845,dstk,41.777779,-87.615493,6435 S KING DR,6435 S King Dr,171833,2/1/2011 5:45:00 PM,H709641,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,MAZD,60,True,2011-02-01 17:45:00
6435 S KING DR,,,,,,,,,0.845,dstk,41.777779,-87.615493,6435 S KING DR,6435 S King Dr,171834,2/1/2011 5:48:00 PM,2123958,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,CHEV,60,True,2011-02-01 17:48:00
6429 S KING DR,,,,,,,,,0.845,dstk,41.777893,-87.615495,6429 S KING DR,6429 S King Dr,171835,2/1/2011 5:51:00 PM,J616770,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,PLYM,60,True,2011-02-01 17:51:00
6405 S KING DR,,,,,,,,,0.845,dstk,41.778347,-87.615505,6405 S KING DR,6405 S King Dr,171836,2/1/2011 5:52:00 PM,A937939,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,LEXU,60,True,2011-02-01 17:52:00
6359 S KING DR,,,,,,,,,0.845,dstk,41.779823,-87.615614,6359 S KING DR,6359 S King Dr,171837,2/1/2011 5:55:00 PM,K609801,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,TOYT,60,True,2011-02-01 17:55:00
6359 S KING DR,,,,,,,,,0.845,dstk,41.779823,-87.615614,6359 S KING DR,6359 S King Dr,171838,2/1/2011 5:56:00 PM,A507381,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,TOYT,60,True,2011-02-01 17:56:00
6321 S KING DR,,,,,,,,,0.845,dstk,41.780096,-87.615544,6321 S KING DR,6321 S King Dr,171839,2/1/2011 5:59:00 PM,5935892,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,DODG,60,True,2011-02-01 17:59:00
6321 S KING DR,,,,,,,,,0.845,dstk,41.780096,-87.615544,6321 S KING DR,6321 S King Dr,171841,2/1/2011 6:01:00 PM,267071,IL,HCP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,CHEV,60,True,2011-02-01 18:01:00
220 W 71ST,,,,,,,,,0.74,dstk,41.765496,-87.630589,220 W 71ST,220 W 71st St,172062,2/1/2011 11:31:00 PM,A833985,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2011-02-01 23:31:00
301 W 71ST,,,,,,,,,0.74,dstk,41.765397,-87.632213,301 W 71ST,301 W 71st St,172063,2/1/2011 11:33:00 PM,5649GXB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2011-02-01 23:33:00
758 W 71ST,758,WEST,71ST,-87.6438464,41.7653908,758 WEST 71ST STREET,W,758 W 71ST,,,,,,,172064,2/1/2011 11:41:00 PM,G897375,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2011-02-01 23:41:00
1001 W 71ST,1001,WEST,71ST,-87.6494371,41.764978,1001 WEST 71ST STREET,W,1001 W 71ST,,,,,,,172065,2/1/2011 11:45:00 PM,7649730,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2011-02-01 23:45:00
1543 W 69 ST,,,,,,,,,0.808,dstk,41.768488,-87.66286,1543 W 69 ST,1543 W 69th St,172066,2/1/2011 11:52:00 PM,K750103,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,HOND,60,True,2011-02-01 23:52:00
8021 W 69ST,,,,,,,,,0.71,GoogleV3,41.7691102,-87.6266508,8021 W 69ST,"8021 W 69th St, Chicago, IL 60621, USA",172067,2/2/2011 4:20:00 AM,8908958,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,DODG,60,True,2011-02-02 04:20:00
5627 N CENTRAL,5627,NORTH,CENTRAL,-87.7681637,41.9837636,5627 NORTH CENTRAL AVENUE,N,5627 N CENTRAL,,,,,,,172195,2/1/2011 1:29:00 AM,X571081,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,MERC,60,True,2011-02-01 01:29:00
5645 N CENTRAL,5645,NORTH,CENTRAL,-87.7680015,41.9842024,5645 NORTH CENTRAL AVENUE,N,5645 N CENTRAL,,,,,,,172196,2/1/2011 1:31:00 AM,K482153,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,DODG,60,True,2011-02-01 01:31:00
6036 W GUNNISON,6036,WEST,GUNNISON,-87.7798084,41.9686773,6036 WEST GUNNISON STREET,W,6036 W GUNNISON,,,,,,,172197,2/1/2011 6:00:00 PM,A462677,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,MITS,60,True,2011-02-01 18:00:00
6038 W GUNNISON,6038,WEST,GUNNISON,-87.779918,41.9687055,6038 WEST GUNNISON STREET,W,6038 W GUNNISON,,,,,,,172198,2/1/2011 6:15:00 PM,A423679,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,HOND,60,True,2011-02-01 18:15:00
6042 W GUNNISON,6042,WEST,GUNNISON,-87.780029,41.9687024,6042 WEST GUNNISON STREET,W,6042 W GUNNISON,,,,,,,172199,2/1/2011 6:15:00 PM,26429XB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,CHEV,60,True,2011-02-01 18:15:00
6050 W GUNNISON,6050,WEST,GUNNISON,-87.7803576,41.9687061,6050 WEST GUNNISON STREET,W,6050 W GUNNISON,,,,,,,172200,2/1/2011 6:30:00 PM,8143759,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,FORD,60,True,2011-02-01 18:30:00
6016 W GUNNISON,6016,WEST,GUNNISON,-87.7790771,41.9687235,6016 WEST GUNNISON STREET,W,6016 W GUNNISON,,,,,,,172201,2/1/2011 6:45:00 PM,H600032,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,HYUN,60,True,2011-02-01 18:45:00
6118 W GUNNISON,6118,WEST,GUNNISON,-87.7815715,41.9686896,6118 WEST GUNNISON STREET,W,6118 W GUNNISON,,,,,,,172202,2/1/2011 6:45:00 PM,9042831,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,FORD,60,True,2011-02-01 18:45:00
6118 W GUNNISON,6118,WEST,GUNNISON,-87.7815715,41.9686896,6118 WEST GUNNISON STREET,W,6118 W GUNNISON,,,,,,,172203,2/1/2011 6:45:00 PM,X120178,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,TOYT,60,True,2011-02-01 18:45:00
6204 W GUNNISON,6204,WEST,GUNNISON,-87.7834537,41.9686865,6204 WEST GUNNISON STREET,W,6204 W GUNNISON,,,,,,,172204,2/1/2011 7:00:00 PM,L391994,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,FORD,60,True,2011-02-01 19:00:00
6204 W GUNNISON,6204,WEST,GUNNISON,-87.7834537,41.9686865,6204 WEST GUNNISON STREET,W,6204 W GUNNISON,,,,,,,2250981,2/1/2011 7:00:00 PM,K803591,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,NISS,60,True,2011-02-01 19:00:00
6220 W GUNNISON,6220,WEST,GUNNISON,-87.7840254,41.9688463,6220 WEST GUNNISON STREET,W,6220 W GUNNISON,,,,,,,172205,2/1/2011 7:00:00 PM,L826127,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,FORD,60,True,2011-02-01 19:00:00
1958 W 71ST ST,,,,,,,,,0.808,dstk,41.764888,-87.672775,1958 W 71ST ST,1958 W 71st St,172868,2/2/2011 11:47:00 PM,G989758,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PONT,60,True,2011-02-02 23:47:00
1046 W GARFIELD,,,,,,,,,0.745,dstk,41.794296,-87.651533,1046 W GARFIELD,1046 W Garfield Blvd,172869,2/3/2011 2:11:00 AM,L399059,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PONT,60,True,2011-02-03 02:11:00
1154 W 63RD ST,,,,,,,,,0.808,dstk,41.7797,-87.653397,1154 W 63RD ST,1154 W 63rd St,172870,2/3/2011 2:51:00 AM,28501B,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2011-02-03 02:51:00
1157 W 59TH STREET,,,,,,,,,0.789,dstk,41.786819,-87.65391,1157 W 59TH STREET,1157 W 59th St,172957,2/1/2011 5:06:00 PM,81890V,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2011-02-01 17:06:00
6713 S HALSTED,6713,SOUTH,HALSTED,-87.6442528,41.7720135,6713 SOUTH HALSTED STREET,S,6713 S HALSTED,,,,,,,172993,2/1/2011 12:25:00 AM,6463914,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2011-02-01 00:25:00
5444 S ARCHER,5444,SOUTH,ARCHER,-87.7447476,41.7986853,5444 SOUTH ARCHER AVENUE,S,5444 S ARCHER,,,,,,,174310,2/3/2011 11:02:00 PM,6520500,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,JEEP,60,True,2011-02-03 23:02:00
9204 S STONY ISLAND,,,,,,,,,0.771,dstk,41.727753,-87.585519,9204 S STONY ISLAND,9204 S Stony Island Ave,174439,2/6/2011 8:15:00 AM,K784379,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,GMC,60,True,2011-02-06 08:15:00
8434 S STONY ISLAND,,,,,,,,,0.771,dstk,41.741436,-87.585821,8434 S STONY ISLAND,8434 S Stony Island Ave,174440,2/6/2011 8:31:00 AM,6397534,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,TOYT,60,True,2011-02-06 08:31:00
2317 W 18ST,,,,,,,,,0.74,dstk,41.856588,-87.683614,2317 W 18ST,2317 W 18th Pl,174454,2/1/2011 7:00:00 PM,A429337,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,12,JEEP,60,True,2011-02-01 19:00:00
2235 W 18ST,,,,,,,,,0.74,dstk,41.856611,-87.681947,2235 W 18ST,2235 W 18th Pl,174455,2/1/2011 7:05:00 PM,X168177,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,12,SUZI,60,True,2011-02-01 19:05:00
2159 W 18ST,,,,,,,,,0.74,dstk,41.857538,-87.680107,2159 W 18ST,2159 W 18th St,174456,2/1/2011 7:10:00 PM,593AVI,IL,ANV,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,12,VOLK,60,True,2011-02-01 19:10:00
325 E 47TH,325,EAST,47TH,-87.6184802,41.809162,325 EAST 47TH STREET,E,325 E 47TH,,,,,,,174737,2/2/2011 4:45:00 PM,K373792,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,FORD,60,True,2011-02-02 16:45:00
4340 W 79TH ST,,,,,,,,,0.808,dstk,41.749423,-87.73,4340 W 79TH ST,4340 W 79th St,175031,2/2/2011 1:21:00 PM,1862998,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,TOYT,60,True,2011-02-02 13:21:00
4237 W 59TH ST,,,,,,,,,0.808,dstk,41.785795,-87.729203,4237 W 59TH ST,4237 W 59th St,175033,2/2/2011 1:41:00 PM,G364888,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,HYUN,60,True,2011-02-02 13:41:00
4400 W 59TH ST,,,,,,,,,0.808,dstk,41.785835,-87.732745,4400 W 59TH ST,4400 W 59th St,175037,2/1/2011 6:27:00 PM,8910652,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,DODG,60,True,2011-02-01 18:27:00
4410 W 59TH ST,,,,,,,,,0.808,dstk,41.785903,-87.733188,4410 W 59TH ST,4410 W 59th St,175038,2/1/2011 6:36:00 PM,X772488,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CADI,60,True,2011-02-01 18:36:00
4440 W 59TH ST,,,,,,,,,0.808,dstk,41.785892,-87.734232,4440 W 59TH ST,4440 W 59th St,175039,2/1/2011 6:51:00 PM,X195487,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHEV,60,True,2011-02-01 18:51:00
4452 W 59TH ST,,,,,,,,,0.808,dstk,41.785815,-87.734577,4452 W 59TH ST,4452 W 59th St,175040,2/1/2011 6:58:00 PM,H305474,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHEV,60,True,2011-02-01 18:58:00
4510 W 59TH ST,,,,,,,,,0.808,dstk,41.785805,-87.735804,4510 W 59TH ST,4510 W 59th St,175041,2/1/2011 7:04:00 PM,G682418,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,FORD,60,True,2011-02-01 19:04:00
4538 W 59TH ST,,,,,,,,,0.808,dstk,41.785868,-87.736616,4538 W 59TH ST,4538 W 59th St,175042,2/1/2011 7:14:00 PM,95902R,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHEV,60,True,2011-02-01 19:14:00
4538 W 59TH ST,,,,,,,,,0.808,dstk,41.785868,-87.736616,4538 W 59TH ST,4538 W 59th St,2251084,2/1/2011 7:10:00 PM,4636944,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHEV,60,True,2011-02-01 19:10:00
4540 W 59TH ST,,,,,,,,,0.808,dstk,41.785867,-87.736749,4540 W 59TH ST,4540 W 59th St,175043,2/1/2011 7:27:00 PM,7313565,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,FORD,60,True,2011-02-01 19:27:00
4540 W 59TH ST,,,,,,,,,0.808,dstk,41.785867,-87.736749,4540 W 59TH ST,4540 W 59th St,175456,2/1/2011 7:16:00 PM,7328451,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,FORD,60,True,2011-02-01 19:16:00
3841 W 47TH ST,,,,,,,,,0.808,dstk,41.807839,-87.720021,3841 W 47TH ST,3841 W 47th St,175044,2/2/2011 4:44:00 PM,49127U,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,TOYT,60,True,2011-02-02 16:44:00
3841 W 47TH ST,,,,,,,,,0.808,dstk,41.807839,-87.720021,3841 W 47TH ST,3841 W 47th St,175045,2/2/2011 4:44:00 PM,6416654,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHEV,60,True,2011-02-02 16:44:00
4950 S PULASKI,4950,SOUTH,PULASKI,-87.7238168,41.8027133,4950 SOUTH PULASKI ROAD,S,4950 S PULASKI,,,,,,,175046,2/2/2011 8:17:00 PM,L303843,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,NISS,60,True,2011-02-02 20:17:00
504 E 75TH ST,,,,,,,,,0.808,dstk,41.758529,-87.612546,504 E 75TH ST,504 E 75th St,175056,2/3/2011 4:20:00 PM,9124791,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,TOYT,60,True,2011-02-03 16:20:00
448 E 75TH ST,,,,,,,,,0.808,dstk,41.75851,-87.613583,448 E 75TH ST,448 E 75th St,175057,2/3/2011 4:25:00 PM,X754090,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,MERC,60,True,2011-02-03 16:25:00
444 E 75TH ST,,,,,,,,,0.808,dstk,41.758509,-87.613636,444 E 75TH ST,444 E 75th St,175058,2/3/2011 4:30:00 PM,H668061,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,ACUR,60,True,2011-02-03 16:30:00
432 E 75TH ST,,,,,,,,,0.808,dstk,41.758506,-87.613856,432 E 75TH ST,432 E 75th St,175059,2/3/2011 4:30:00 PM,PRENMAC,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,PONT,60,True,2011-02-03 16:30:00
334 E 75TH ST,,,,,,,,,0.808,dstk,41.758448,-87.616967,334 E 75TH ST,334 E 75th St,175060,2/3/2011 4:38:00 PM,K416341,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,FORD,60,True,2011-02-03 16:38:00
1321 S STATE ST,,,,,,,,,0.843,dstk,41.865369,-87.627223,1321 S STATE ST,1321 S State St,175064,2/3/2011 9:28:00 AM,L892651,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,LEXU,60,True,2011-02-03 09:28:00
1513 S STATE ST,,,,,,,,,0.843,dstk,41.861597,-87.627147,1513 S STATE ST,1513 S State St,175065,2/3/2011 9:58:00 AM,H241618,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,KIA,60,True,2011-02-03 09:58:00
1513 S STATE ST,,,,,,,,,0.843,dstk,41.861597,-87.627147,1513 S STATE ST,1513 S State St,175066,2/3/2011 9:59:00 AM,4607599,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,HOND,60,True,2011-02-03 09:59:00
1513 S STATE ST,,,,,,,,,0.843,dstk,41.861597,-87.627147,1513 S STATE ST,1513 S State St,175067,2/3/2011 10:16:00 AM,H941466,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,FORD,60,True,2011-02-03 10:16:00
1513 S STATE ST,,,,,,,,,0.843,dstk,41.861597,-87.627147,1513 S STATE ST,1513 S State St,2328234,2/3/2011 10:18:00 AM,8681831,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,INFI,60,True,2011-02-03 10:18:00
1411 S STATE ST,,,,,,,,,0.843,dstk,41.863607,-87.627254,1411 S STATE ST,1411 S State St,175068,2/3/2011 10:16:00 AM,H713211,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,BUIC,60,True,2011-02-03 10:16:00
1511 S STATE ST,,,,,,,,,0.843,dstk,41.861651,-87.627148,1511 S STATE ST,1511 S State St,175069,2/3/2011 10:17:00 AM,8017124,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,TOYT,60,True,2011-02-03 10:17:00
1935 W 59TH ST,,,,,,,,,0.808,dstk,41.786566,-87.67294,1935 W 59TH ST,1935 W 59th St,175137,2/3/2011 11:17:00 PM,K391500,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,NISS,60,True,2011-02-03 23:17:00
6008 S DAMEN,,,,,,,,,0.75,Bing,41.7845530808,-87.6741023362,6008 S DAMEN,"6008 S Damen Ave, Chicago, IL 60636, United States",175141,2/3/2011 11:52:00 PM,7639671,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2011-02-03 23:52:00
1350 N LASALLE,,,,,,,,,0.755,dstk,41.906743,-87.633161,1350 N LASALLE,1350 N la Salle Dr,175337,2/2/2011 11:43:00 AM,K560243,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,CHEV,60,True,2011-02-02 11:43:00
937 W NORTH AVE,,,,,,,,,0.734,dstk,41.910785,-87.651753,937 W NORTH AVE,937 W North Ave,175338,2/2/2011 12:12:00 PM,A743886,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,TOYT,60,True,2011-02-02 12:12:00
2818 W FOSTER,,,,,,,,,0.75,Bing,41.9758649915,-87.699830085,2818 W FOSTER,"2818 W Foster Ave, Chicago, IL 60625, United States",175394,2/3/2011 12:06:00 AM,P717036,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,FLNR,60,True,2011-02-03 00:06:00
5046 N WESTERN,5046,NORTH,WESTERN,-87.6893431,41.9736263,5046 NORTH WESTERN AVENUE,N,5046 N WESTERN,,,,,,,175395,2/3/2011 12:41:00 AM,2518TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,FORD,60,True,2011-02-03 00:41:00
5038 N WESTERN,5038,NORTH,WESTERN,-87.6893583,41.9733959,5038 NORTH WESTERN AVENUE,N,5038 N WESTERN,,,,,,,175396,2/3/2011 12:46:00 AM,841405,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,DODG,60,True,2011-02-03 00:46:00
5036 N WESTERN,,,,,,,,,0.755,dstk,41.973165,-87.689131,5036 N WESTERN,5036 N Western Ave,175397,2/3/2011 12:50:00 AM,2198TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,FORD,60,True,2011-02-03 00:50:00
4954 N WESTERN,4954,NORTH,WESTERN,-87.6893066,41.9720323,4954 NORTH WESTERN AVENUE,N,4954 N WESTERN,,,,,,,175398,2/3/2011 12:55:00 AM,7693968,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,FORD,60,True,2011-02-03 00:55:00
4924 N WESTERN,4924,NORTH,WESTERN,-87.6892637,41.9711846,4924 NORTH WESTERN AVENUE,N,4924 N WESTERN,,,,,,,175399,2/3/2011 12:57:00 AM,6567146,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,NISS,60,True,2011-02-03 00:57:00
4914 N WESTERN,4914,NORTH,WESTERN,-87.6892602,41.970932,4914 NORTH WESTERN AVENUE,N,4914 N WESTERN,,,,,,,175400,2/3/2011 12:59:00 AM,5297897,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,FORD,60,True,2011-02-03 00:59:00
4912 N WESTERN,4912,NORTH,WESTERN,-87.6892895,41.9708571,4912 NORTH WESTERN AVENUE,N,4912 N WESTERN,,,,,,,175401,2/3/2011 1:00:00 AM,X834960,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,PONT,60,True,2011-02-03 01:00:00
4927 N WESTERN,4927,NORTH,WESTERN,-87.688673,41.971228,4927 NORTH WESTERN AVENUE,N,4927 N WESTERN,,,,,,,175402,2/3/2011 1:03:00 AM,H262640,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,HOND,60,True,2011-02-03 01:03:00
7026 S WESTERN,7026,SOUTH,WESTERN,-87.6836544,41.7656939,7026 SOUTH WESTERN AVENUE,S,7026 S WESTERN,,,,,,,175429,2/1/2011 4:40:00 AM,502WM,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHEV,60,True,2011-02-01 04:40:00
7026 S WESTERN,7026,SOUTH,WESTERN,-87.6836544,41.7656939,7026 SOUTH WESTERN AVENUE,S,7026 S WESTERN,,,,,,,175486,2/1/2011 4:40:00 AM,H932374,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,OLDS,60,True,2011-02-01 04:40:00
5114 S ARCHER,5114,SOUTH,ARCHER,-87.7299717,41.8008961,5114 SOUTH ARCHER AVENUE,S,5114 S ARCHER,,,,,,,175434,2/3/2011 1:37:00 AM,K557037,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,MERC,60,True,2011-02-03 01:37:00
5149 S ARCHER,,,,,,,,,0.75,dstk,41.80018,-87.732611,5149 S ARCHER,5149 S Archer Ave,175435,2/3/2011 1:42:00 AM,X124703,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,PONT,60,True,2011-02-03 01:42:00
5141 S ARCHER,5141,SOUTH,ARCHER,-87.7313493,41.8001365,5141 SOUTH ARCHER AVENUE,S,5141 S ARCHER,,,,,,,175436,2/3/2011 1:44:00 AM,T980825,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,HOND,60,True,2011-02-03 01:44:00
5480 S ARCHER,5480,SOUTH,ARCHER,-87.7459629,41.798501,5480 SOUTH ARCHER AVENUE,S,5480 S ARCHER,,,,,,,175437,2/3/2011 1:49:00 AM,L219006,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,PONT,60,True,2011-02-03 01:49:00
4410 W 59ST,,,,,,,,,0.74,dstk,41.785903,-87.733188,4410 W 59ST,4410 W 59th St,175451,2/1/2011 6:30:00 PM,A911140,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,PLYM,60,True,2011-02-01 18:30:00
4434 W 59ST,,,,,,,,,0.74,dstk,41.785894,-87.734019,4434 W 59ST,4434 W 59th St,175452,2/1/2011 6:40:00 PM,A901778,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,HOND,60,True,2011-02-01 18:40:00
4438 W 59TH ST,,,,,,,,,0.808,dstk,41.785892,-87.73412,4438 W 59TH ST,4438 W 59th St,175453,2/1/2011 6:47:00 PM,L209920,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,GMC,60,True,2011-02-01 18:47:00
