Violation Location,ADDRNO,STNAMEPRD,STNAME,LONGITUDE,LATITUDE,ADDRDELIV,pre_abbrev,lookup_address,confidence,geocoder,latitude,longitude,original_address,street_address,Unnamed: 0,Issue Date,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,two_inch,date
1445 S STATE,,,,,,,,,0.763,dstk,41.862725,-87.627187,1445 S STATE,1445 S State St,418888,3/17/2013 3:20:00 AM,N532577,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,HYUN,60,True,2013-03-17 03:20:00
1431 S STATE,1431,SOUTH,STATE,-87.6269087,41.863003,1431 SOUTH STATE STREET,S,1431 S STATE,,,,,,,418889,3/17/2013 3:22:00 AM,5853523,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,JEEP,60,True,2013-03-17 03:22:00
7332 S WESTERN,,,,,,,,,0.755,dstk,41.760456,-87.683213,7332 S WESTERN,7332 S Western Ave,419798,2/27/2013 1:43:00 AM,1101221,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,FORD,60,True,2013-02-27 01:43:00
7708 S ASHLAND AV,,,,,,,,,0.817,dstk,41.753843,-87.663597,7708 S ASHLAND AV,7708 S Ashland Ave,425123,3/5/2013 8:15:00 PM,P328165,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,BMW,60,True,2013-03-05 20:15:00
5415 S ASHLAND,5415,SOUTH,ASHLAND,-87.664346,41.795327,5415 SOUTH ASHLAND AVENUE,S,5415 S ASHLAND,,,,,,,426244,3/5/2013 7:28:00 PM,R814246,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,CHEV,60,True,2013-03-05 19:28:00
5736 S ASHLAND,,,,,,,,,0.755,dstk,41.789718,-87.664548,5736 S ASHLAND,5736 S Ashland Ave,426245,3/5/2013 7:41:00 PM,7099795,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,CADI,60,True,2013-03-05 19:41:00
560 N LARAMIE,560,NORTH,LARAMIE,-87.7557402,41.8907293,560 NORTH LARAMIE AVENUE,N,560 N LARAMIE,,,,,,,427103,3/5/2013 7:25:00 PM,370P623,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,211,BUIC,60,True,2013-03-05 19:25:00
5319 W FULLERTON,5319,WEST,FULLERTON,-87.7594429,41.9238474,5319 WEST FULLERTON AVENUE,W,5319 W FULLERTON,,,,,,,432976,3/5/2013 8:36:00 PM,16683YB,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,FORD,60,True,2013-03-05 20:36:00
5319 W FULLERTON,5319,WEST,FULLERTON,-87.7594429,41.9238474,5319 WEST FULLERTON AVENUE,W,5319 W FULLERTON,,,,,,,2327240,3/5/2013 8:38:00 PM,K204919,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,GMC,60,True,2013-03-05 20:38:00
5307 W FULLERTON,5307,WEST,FULLERTON,-87.758969,41.9237829,5307 WEST FULLERTON AVENUE,W,5307 W FULLERTON,,,,,,,432977,3/5/2013 8:41:00 PM,N208194,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,NISS,60,True,2013-03-05 20:41:00
5245 W FULLERTON,5245,WEST,FULLERTON,-87.7579397,41.923842,5245 WEST FULLERTON AVENUE,W,5245 W FULLERTON,,,,,,,432978,3/5/2013 8:48:00 PM,1255109B,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,FORD,60,True,2013-03-05 20:48:00
3151 W MADISON,,,,,,,,,0.772,dstk,41.880915,-87.704568,3151 W MADISON,3151 W Madison St,435213,3/5/2013 7:40:00 PM,K553591,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,PONT,60,True,2013-03-05 19:40:00
2526 S KING DR,,,,,,,,,0.845,dstk,41.847089,-87.61741,2526 S KING DR,2526 S King Dr,441893,3/19/2013 3:13:00 AM,247P426,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,TOYT,60,True,2013-03-19 03:13:00
4716 S DAMEN,4716,SOUTH,DAMEN,-87.674922,41.807944,4716 SOUTH DAMEN AVENUE,S,4716 S DAMEN,,,,,,,458907,3/5/2013 10:26:00 PM,4473837,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,12,DODG,60,True,2013-03-05 22:26:00
1517 N LARAMIE,1517,NORTH,LARAMIE,-87.7556531,41.908275,1517 NORTH LARAMIE AVENUE,N,1517 N LARAMIE,,,,,,,506288,3/5/2013 7:52:00 PM,ZSA27,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,DODG,60,True,2013-03-05 19:52:00
1523 N LARAMIE,1523,NORTH,LARAMIE,-87.7556511,41.9084108,1523 NORTH LARAMIE AVENUE,N,1523 N LARAMIE,,,,,,,506289,3/5/2013 7:55:00 PM,1062708B,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,NISS,60,True,2013-03-05 19:55:00
1527 N LARAMIE,,,,,,,,,0.755,dstk,41.908171,-87.755805,1527 N LARAMIE,1527 N Laramie Ave,506290,3/5/2013 8:00:00 PM,L376762,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,TOYT,60,True,2013-03-05 20:00:00
1528 N LARAMIE,1528,NORTH,LARAMIE,-87.7562181,41.9085198,1528 NORTH LARAMIE AVENUE,N,1528 N LARAMIE,,,,,,,506291,3/5/2013 8:20:00 PM,6821399,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,CHRY,60,True,2013-03-05 20:20:00
2831 S KING DR,,,,,,,,,0.845,dstk,41.843013,-87.617154,2831 S KING DR,2831 S King Dr,528291,3/25/2013 11:13:00 AM,R465802,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,INFI,60,True,2013-03-25 11:13:00
1519 N LARAMIE,,,,,,,,,0.755,dstk,41.908021,-87.755812,1519 N LARAMIE,1519 N Laramie Ave,548150,3/5/2013 7:53:00 PM,R216744,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,712,MERZ,60,True,2013-03-05 19:53:00
1525 N LARAMIE,1525,NORTH,LARAMIE,-87.7556642,41.9084801,1525 NORTH LARAMIE AVENUE,N,1525 N LARAMIE,,,,,,,548151,3/5/2013 7:57:00 PM,9486311,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,712,TOYT,60,True,2013-03-05 19:57:00
2821 W NORTH AVE,,,,,,,,,0.734,dstk,41.910146,-87.69739,2821 W NORTH AVE,2821 W North Ave,548878,3/5/2013 3:35:00 PM,A130330,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,FORD,60,True,2013-03-05 15:35:00
2816 W NORTH AVE,,,,,,,,,0.734,dstk,41.910287,-87.697678,2816 W NORTH AVE,2816 W North Ave,548879,3/5/2013 3:35:00 PM,H245140,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,MAZD,60,True,2013-03-05 15:35:00
1532 N LARAMIE,1532,NORTH,LARAMIE,-87.756229,41.908685,1532 NORTH LARAMIE AVENUE,N,1532 N LARAMIE,,,,,,,550020,3/5/2013 8:15:00 PM,P738447,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,212,HOND,60,True,2013-03-05 20:15:00
1532 N LARAMIE,1532,NORTH,LARAMIE,-87.756229,41.908685,1532 NORTH LARAMIE AVENUE,N,1532 N LARAMIE,,,,,,,2409262,3/5/2013 8:15:00 PM,R189203,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,CHEV,60,True,2013-03-05 20:15:00
1530 N LARAMIE,1530,NORTH,LARAMIE,-87.756222,41.908602,1530 NORTH LARAMIE AVENUE,N,1530 N LARAMIE,,,,,,,550021,3/5/2013 8:18:00 PM,X173205,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,212,CHEV,60,True,2013-03-05 20:18:00
5336 W NORTH AVE,,,,,,,,,0.734,dstk,41.909524,-87.759546,5336 W NORTH AVE,5336 W North Ave,550022,3/5/2013 8:23:00 PM,N222873,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,212,SATR,60,True,2013-03-05 20:23:00
1520 N LARRABEE,,,,,,,,,0.775,dstk,41.90985,-87.643466,1520 N LARRABEE,1520 N Larrabee St,726834,3/5/2013 8:21:00 PM,N225164,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,311,CADI,60,True,2013-03-05 20:21:00
1503 N LARRABEE,1503,NORTH,LARRABEE,-87.6431029,41.9093689,1503 NORTH LARRABEE STREET,N,1503 N LARRABEE,,,,,,,726835,3/5/2013 8:29:00 PM,A616950,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,311,CHEV,60,True,2013-03-05 20:29:00
1441 N LARRABEE,1441,NORTH,LARRABEE,-87.6430491,41.9076135,1441 NORTH LARRABEE STREET,N,1441 N LARRABEE,,,,,,,726836,3/5/2013 10:28:00 PM,K114769,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,311,BUIC,60,True,2013-03-05 22:28:00
1251 N LARRABEE,,,,,,,,,0.775,dstk,41.904291,-87.643158,1251 N LARRABEE,1251 N Larrabee St,775732,3/5/2013 10:21:00 AM,P209127,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,311,MINI,60,True,2013-03-05 10:21:00
45 W DIVISIN,,,,,,,,,0.75,Bing,41.9038899243,-87.6303749532,45 W DIVISIN,"45 W Division St, Chicago, IL 60610, United States",2106147,12/4/2013 3:12:00 AM,A758109,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,TOYT,60,True,2013-12-04 03:12:00
358 E 71ST,358,EAST,71ST,-87.6161347,41.7658697,358 EAST 71ST STREET,E,358 E 71ST,,,,,,,2112632,12/2/2013 10:00:00 PM,H417636,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,SATR,60,True,2013-12-02 22:00:00
356 E 71ST,356,EAST,71ST,-87.6162564,41.765876,356 EAST 71ST STREET,E,356 E 71ST,,,,,,,2112633,12/2/2013 10:01:00 PM,B501773,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,TOYT,60,True,2013-12-02 22:01:00
354 E 71ST,354,EAST,71ST,-87.6163118,41.7658764,354 EAST 71ST STREET,E,354 E 71ST,,,,,,,2112634,12/2/2013 10:02:00 PM,S360934,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,CHEV,60,True,2013-12-02 22:02:00
352 E 71ST,352,EAST,71ST,-87.6163671,41.7658767,352 EAST 71ST STREET,E,352 E 71ST,,,,,,,2112635,12/2/2013 10:02:00 PM,R810951,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,CHEV,60,True,2013-12-02 22:02:00
6845 S MLK DR,,,,,,,,,0.75,Bing,41.7703990638,-87.6153156906,6845 S MLK DR,"6845 S Dr Martin Luther King Jr Dr, Chicago, IL 60637, United States",2112636,12/2/2013 10:42:00 PM,N587222,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,CHEV,60,True,2013-12-02 22:42:00
6834 S KING DR,,,,,,,,,0.75,Bing,41.770069,-87.615814,6834 S KING DR,"6834 S King Dr, Chicago, IL 60637, United States",2112639,12/2/2013 10:56:00 PM,S188517,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,CHEV,60,True,2013-12-02 22:56:00
6842 S KING DR,,,,,,,,,0.75,Bing,41.769901,-87.615806,6842 S KING DR,"6842 S King Dr, Chicago, IL 60637, United States",2112640,12/2/2013 10:59:00 PM,N917271,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,PLYM,60,True,2013-12-02 22:59:00
6846 S KING DR,,,,,,,,,0.75,Bing,41.769771,-87.615707,6846 S KING DR,"6846 S King Dr, Chicago, IL 60637, United States",2112641,12/2/2013 11:02:00 PM,K486073,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,NISS,60,True,2013-12-02 23:02:00
121 E 71ST,121,EAST,71ST,-87.620693,41.765415,121 EAST 71ST STREET,E,121 E 71ST,,,,,,,2112642,12/2/2013 9:50:00 PM,TAMTAM2,IN,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,OLDS,60,True,2013-12-02 21:50:00
121 E 71ST,121,EAST,71ST,-87.620693,41.765415,121 EAST 71ST STREET,E,121 E 71ST,,,,,,,2112643,12/2/2013 9:50:00 PM,5547549,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,MERC,60,True,2013-12-02 21:50:00
219 E 71ST,219,EAST,71ST,-87.6191976,41.7654439,219 EAST 71ST STREET,E,219 E 71ST,,,,,,,2112644,12/2/2013 9:55:00 PM,N921180,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,CHEV,60,True,2013-12-02 21:55:00
355 E 71ST,355,EAST,71ST,-87.6163382,41.7655433,355 EAST 71ST STREET,E,355 E 71ST,,,,,,,2112645,12/2/2013 9:58:00 PM,5353386,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,GMC,60,True,2013-12-02 21:58:00
355 E 71ST,355,EAST,71ST,-87.6163382,41.7655433,355 EAST 71ST STREET,E,355 E 71ST,,,,,,,2112646,12/2/2013 10:02:00 PM,S326725,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,CHEV,60,True,2013-12-02 22:02:00
355 E 71ST,355,EAST,71ST,-87.6163382,41.7655433,355 EAST 71ST STREET,E,355 E 71ST,,,,,,,2386979,12/2/2013 10:03:00 PM,N649685,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,NISS,60,True,2013-12-02 22:03:00
357 E 71ST,357,EAST,71ST,-87.6162564,41.7655491,357 EAST 71ST STREET,E,357 E 71ST,,,,,,,2112647,12/2/2013 10:04:00 PM,N648888,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,DODG,60,True,2013-12-02 22:04:00
401 E 71ST,401,EAST,71ST,-87.6150966,41.765516,401 EAST 71ST STREET,E,401 E 71ST,,,,,,,2112648,12/2/2013 10:10:00 PM,6022115,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,FORD,60,True,2013-12-02 22:10:00
435 E 71ST,435,EAST,71ST,-87.6138385,41.7655886,435 EAST 71ST STREET,E,435 E 71ST,,,,,,,2112649,12/2/2013 10:14:00 PM,P127927,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,MERZ,60,True,2013-12-02 22:14:00
441 E 71ST,441,EAST,71ST,-87.6136743,41.7655876,441 EAST 71ST STREET,E,441 E 71ST,,,,,,,2112650,12/2/2013 10:17:00 PM,S262700,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,HYUN,60,True,2013-12-02 22:17:00
439 E 71ST,439,EAST,71ST,-87.613729,41.7655879,439 EAST 71ST STREET,E,439 E 71ST,,,,,,,2112651,12/2/2013 10:17:00 PM,R457753,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,DODG,60,True,2013-12-02 22:17:00
618 E 71ST,618,EAST,71ST,-87.609543,41.7660003,618 EAST 71ST STREET,E,618 E 71ST,,,,,,,2112652,12/2/2013 10:23:00 PM,159412EN,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,DODG,60,True,2013-12-02 22:23:00
614 E 71ST,614,EAST,71ST,-87.6097271,41.765998,614 EAST 71ST STREET,E,614 E 71ST,,,,,,,2112653,12/2/2013 10:24:00 PM,6387847,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,DODG,60,True,2013-12-02 22:24:00
612 E 71ST,612,EAST,71ST,-87.6098123,41.7660131,612 EAST 71ST STREET,E,612 E 71ST,,,,,,,2112654,12/2/2013 10:26:00 PM,L930173,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,TOYT,60,True,2013-12-02 22:26:00
6847 S KING DRIVE,,,,,,,,,0.75,Bing,41.770156,-87.615173,6847 S KING DRIVE,"6847 S King Dr, Chicago, IL 60637, United States",2112655,12/2/2013 10:42:00 PM,L760881,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,FORD,60,True,2013-12-02 22:42:00
6847 S KING DRIVE,,,,,,,,,0.75,Bing,41.770156,-87.615173,6847 S KING DRIVE,"6847 S King Dr, Chicago, IL 60637, United States",2466639,12/2/2013 10:48:00 PM,H134982,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,CHEV,60,True,2013-12-02 22:48:00
6843 S KING DRIVE,,,,,,,,,0.75,Bing,41.7699953914,-87.6153009385,6843 S KING DRIVE,"6843 S King Dr, Chicago, IL 60637, United States",2112656,12/2/2013 10:44:00 PM,S856101,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,NISS,60,True,2013-12-02 22:44:00
6828 S KING DRIVE,,,,,,,,,0.75,Bing,41.7702865601,-87.6158218384,6828 S KING DRIVE,"6828 S King Dr, Chicago, IL 60637, United States",2112657,12/2/2013 10:50:00 PM,SMG7SS,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,CHRY,60,True,2013-12-02 22:50:00
6830 S KING DRIVE,,,,,,,,,0.75,Bing,41.770195,-87.615814,6830 S KING DRIVE,"6830 S King Dr, Chicago, IL 60637, United States",2112658,12/2/2013 10:52:00 PM,H720844,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,PONT,60,True,2013-12-02 22:52:00
6832 S KING DRIVE,,,,,,,,,0.75,Bing,41.7701377869,-87.615814209,6832 S KING DRIVE,"6832 S King Dr, Chicago, IL 60637, United States",2112659,12/2/2013 10:55:00 PM,13699PT,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,FORD,60,True,2013-12-02 22:55:00
6834 S KING DRIVE,,,,,,,,,0.75,Bing,41.770069,-87.615814,6834 S KING DRIVE,"6834 S King Dr, Chicago, IL 60637, United States",2112660,12/2/2013 10:56:00 PM,00074108,IN,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,CHEV,60,True,2013-12-02 22:56:00
6838 S KING DRIVE,,,,,,,,,0.75,Bing,41.77,-87.615814,6838 S KING DRIVE,"6838 S King Dr, Chicago, IL 60637, United States",2112661,12/2/2013 10:59:00 PM,801PGA,IN,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,JEEP,60,True,2013-12-02 22:59:00
6844 S KING DRIVE,,,,,,,,,0.75,Bing,41.7698135376,-87.6157073975,6844 S KING DRIVE,"6844 S King Dr, Chicago, IL 60637, United States",2112662,12/2/2013 11:01:00 PM,G971794,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,PONT,60,True,2013-12-02 23:01:00
6848 S KING DRIVE,,,,,,,,,0.75,Bing,41.7696876526,-87.6157073975,6848 S KING DRIVE,"6848 S King Dr, Chicago, IL 60637, United States",2112663,12/2/2013 11:04:00 PM,R455677,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,CHEV,60,True,2013-12-02 23:04:00
6918 S KING DRIVE,,,,,,,,,0.75,Bing,41.768737793,-87.615776062,6918 S KING DRIVE,"6918 S King Dr, Chicago, IL 60637, United States",2112664,12/2/2013 11:06:00 PM,P569820,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,TOYT,60,True,2013-12-02 23:06:00
6920 S KING DRIVE,,,,,,,,,0.75,Bing,41.768669,-87.615776,6920 S KING DRIVE,"6920 S King Dr, Chicago, IL 60637, United States",2112665,12/2/2013 11:08:00 PM,A196398,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,CHEV,60,True,2013-12-02 23:08:00
5003 W GRAND,5003,WEST,GRAND,-87.7512682,41.9157574,5003 WEST GRAND AVENUE,W,5003 W GRAND,,,,,,,2113437,12/9/2013 6:25:00 AM,R727589,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,VOLV,60,True,2013-12-09 06:25:00
4945 W GRAND,4945,WEST,GRAND,-87.7510172,41.9156688,4945 WEST GRAND AVENUE,W,4945 W GRAND,,,,,,,2113438,12/9/2013 6:30:00 AM,X383874,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,CHRY,60,True,2013-12-09 06:30:00
4945 W GRAND,4945,WEST,GRAND,-87.7510172,41.9156688,4945 WEST GRAND AVENUE,W,4945 W GRAND,,,,,,,2113439,12/6/2013 6:30:00 AM,R977067,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,NISS,60,True,2013-12-06 06:30:00
4947 W GRAND,,,,,,,,,0.744,dstk,41.915515,-87.750217,4947 W GRAND,4947 W Grand Ave,2113440,12/9/2013 6:30:00 AM,909P681,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,ACUR,60,True,2013-12-09 06:30:00
5001 W GRAND,5001,WEST,GRAND,-87.7511919,41.9157103,5001 WEST GRAND AVENUE,W,5001 W GRAND,,,,,,,2113441,12/9/2013 6:30:00 AM,139R314,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,MERC,60,True,2013-12-09 06:30:00
4923 W ARMITAGE,,,,,,,,,0.759,dstk,41.916809,-87.749593,4923 W ARMITAGE,4923 W Armitage Ave,2114452,12/8/2013 7:03:00 PM,42919WB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,DODG,60,True,2013-12-08 19:03:00
4923 W ARMITAGE,,,,,,,,,0.759,dstk,41.916809,-87.749593,4923 W ARMITAGE,4923 W Armitage Ave,2115376,12/8/2013 7:03:00 PM,R417731,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,JEEP,60,True,2013-12-08 19:03:00
4877 W ARMITAGE,4877,WEST,ARMITAGE,-87.7491028,41.9166489,4877 WEST ARMITAGE AVENUE,W,4877 W ARMITAGE,,,,,,,2114453,12/8/2013 7:14:00 PM,K719176,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,CHEV,60,True,2013-12-08 19:14:00
4877 W ARMITAGE,4877,WEST,ARMITAGE,-87.7491028,41.9166489,4877 WEST ARMITAGE AVENUE,W,4877 W ARMITAGE,,,,,,,2114454,12/8/2013 7:18:00 PM,P129593,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,TOYT,60,True,2013-12-08 19:18:00
5006 W ARMITAGE,5006,WEST,ARMITAGE,-87.7513275,41.917059,5006 WEST ARMITAGE AVENUE,W,5006 W ARMITAGE,,,,,,,2115365,12/8/2013 7:15:00 PM,9574786,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,CHEV,60,True,2013-12-08 19:15:00
4875 W ARMITAGE,4875,WEST,ARMITAGE,-87.7490277,41.9166344,4875 WEST ARMITAGE AVENUE,W,4875 W ARMITAGE,,,,,,,2115366,12/8/2013 7:15:00 PM,N157801,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,NISS,60,True,2013-12-08 19:15:00
4875 W ARMITAGE,4875,WEST,ARMITAGE,-87.7490277,41.9166344,4875 WEST ARMITAGE AVENUE,W,4875 W ARMITAGE,,,,,,,2115378,12/8/2013 7:19:00 PM,H291476,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,CHEV,60,True,2013-12-08 19:19:00
4879 W ARMITAGE,4879,WEST,ARMITAGE,-87.7492025,41.9166993,4879 WEST ARMITAGE AVENUE,W,4879 W ARMITAGE,,,,,,,2115377,12/8/2013 7:15:00 PM,R406283,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,CHEV,60,True,2013-12-08 19:15:00
4910 W ARMITAGE,,,,,,,,,0.759,dstk,41.916955,-87.749905,4910 W ARMITAGE,4910 W Armitage Ave,2115382,12/8/2013 7:06:00 PM,N435232,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,TOYT,60,True,2013-12-08 19:06:00
4910 W ARMITAGE,,,,,,,,,0.759,dstk,41.916955,-87.749905,4910 W ARMITAGE,4910 W Armitage Ave,2115385,12/8/2013 7:07:00 PM,N290235,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,CHEV,60,True,2013-12-08 19:07:00
4876 W ARMITAGE,4876,WEST,ARMITAGE,-87.7491467,41.9170773,4876 WEST ARMITAGE AVENUE,W,4876 W ARMITAGE,,,,,,,2115532,12/8/2013 7:14:00 PM,P432556,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,FORD,60,True,2013-12-08 19:14:00
4876 W ARMITAGE,4876,WEST,ARMITAGE,-87.7491467,41.9170773,4876 WEST ARMITAGE AVENUE,W,4876 W ARMITAGE,,,,,,,2115533,12/8/2013 7:18:00 PM,N900774,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,MERC,60,True,2013-12-08 19:18:00
6040 W 63RD ST,,,,,,,,,0.808,dstk,41.777911,-87.772829,6040 W 63RD ST,6040 W 63rd St,2119617,12/8/2013 9:51:00 PM,R393339,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,NISS,60,True,2013-12-08 21:51:00
6051 W 63RD ST,,,,,,,,,0.808,dstk,41.777758,-87.773004,6051 W 63RD ST,6051 W 63rd St,2119618,12/8/2013 9:53:00 PM,9571936,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,BUIC,60,True,2013-12-08 21:53:00
6047 W 63RD ST,,,,,,,,,0.808,dstk,41.777759,-87.772885,6047 W 63RD ST,6047 W 63rd St,2119619,12/8/2013 9:57:00 PM,S107182,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,SATR,60,True,2013-12-08 21:57:00
6037 W 63RD ST,,,,,,,,,0.808,dstk,41.777763,-87.772743,6037 W 63RD ST,6037 W 63rd St,2119620,12/8/2013 10:00:00 PM,K710430,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,NISS,60,True,2013-12-08 22:00:00
6029 W 63RD ST,,,,,,,,,0.808,dstk,41.777839,-87.772717,6029 W 63RD ST,6029 W 63rd St,2119621,12/8/2013 10:05:00 PM,L548923,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,MAZD,60,True,2013-12-08 22:05:00
6029 W 63RD ST,,,,,,,,,0.808,dstk,41.777839,-87.772717,6029 W 63RD ST,6029 W 63rd St,2119630,12/8/2013 10:05:00 PM,R485085,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,HOND,60,True,2013-12-08 22:05:00
6017 W 63RD ST,,,,,,,,,0.808,dstk,41.777773,-87.772076,6017 W 63RD ST,6017 W 63rd St,2119622,12/8/2013 10:10:00 PM,30158YB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,FORD,60,True,2013-12-08 22:10:00
6034 W 63RD ST,,,,,,,,,0.808,dstk,41.777913,-87.772747,6034 W 63RD ST,6034 W 63rd St,2119626,12/8/2013 9:45:00 PM,L111280,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,TOYT,60,True,2013-12-08 21:45:00
