Violation Location,ADDRNO,STNAMEPRD,STNAME,LONGITUDE,LATITUDE,ADDRDELIV,pre_abbrev,lookup_address,confidence,geocoder,latitude,longitude,original_address,street_address,Unnamed: 0,Issue Date,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,two_inch,date
9437 S M L KING DR,,,,,,,,,0.71,GoogleV3,41.7226091,-87.6141652,9437 S M L KING DR,"9437 S Martin Luther King Dr, Chicago, IL 60619, USA",143720,1/11/2016 11:52:00 PM,Y811047,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,NISS,60,True,2016-01-11 23:52:00
9321 S KING DR,,,,,,,,,0.75,Bing,41.724906,-87.613876,9321 S KING DR,"9321 S King Dr, Chicago, IL 60619, United States",143721,1/12/2016 12:20:00 AM,L415289,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,CHEV,60,True,2016-01-12 00:20:00
1231 N LASALLE,,,,,,,,,0.755,dstk,41.904453,-87.632939,1231 N LASALLE,1231 N la Salle Dr,237879,2/14/2016 2:36:00 PM,H456814,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,CHEV,60,True,2016-02-14 14:36:00
157 W DIVISION,157,WEST,DIVISION,-87.6335923,41.9036691,157 WEST DIVISION STREET,W,157 W DIVISION,,,,,,,237880,2/14/2016 2:25:00 PM,E263740,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,NISS,60,True,2016-02-14 14:25:00
1211 N LASALLE,,,,,,,,,0.755,dstk,41.90407,-87.632929,1211 N LASALLE,1211 N la Salle Dr,237881,2/14/2016 2:31:00 PM,8753898,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2016-02-14 14:31:00
1213 N LASALLE,,,,,,,,,0.755,dstk,41.904108,-87.63293,1213 N LASALLE,1213 N la Salle Dr,237882,2/14/2016 2:32:00 PM,1611TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,FORD,60,True,2016-02-14 14:32:00
1110 N LASALLE,,,,,,,,,0.755,dstk,41.903112,-87.632982,1110 N LASALLE,1110 N la Salle Dr,237883,2/14/2016 2:32:00 PM,7104150,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2016-02-14 14:32:00
1217 N LASALLE,,,,,,,,,0.755,dstk,41.904185,-87.632932,1217 N LASALLE,1217 N la Salle Dr,237884,2/14/2016 2:33:00 PM,L283019,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,NISS,60,True,2016-02-14 14:33:00
1219 N LASALLE,,,,,,,,,0.755,dstk,41.904223,-87.632932,1219 N LASALLE,1219 N la Salle Dr,237885,2/14/2016 2:34:00 PM,V678926,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,LEXU,60,True,2016-02-14 14:34:00
1221 N LASALLE,,,,,,,,,0.755,dstk,41.904261,-87.632935,1221 N LASALLE,1221 N la Salle Dr,237886,2/14/2016 2:34:00 PM,Z643280,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,BMW,60,True,2016-02-14 14:34:00
1223 N LASALLE,,,,,,,,,0.755,dstk,41.9043,-87.632936,1223 N LASALLE,1223 N la Salle Dr,237887,2/11/2016 2:35:00 PM,RWQ903,IN,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,CHEV,60,True,2016-02-11 14:35:00
1227 N LASALLE,,,,,,,,,0.755,dstk,41.904376,-87.632937,1227 N LASALLE,1227 N la Salle Dr,237888,2/14/2016 2:36:00 PM,CC3EOY,MO,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,JEEP,60,True,2016-02-14 14:36:00
1243 N LASALLE,,,,,,,,,0.755,dstk,41.904683,-87.63295,1243 N LASALLE,1243 N la Salle Dr,237889,2/14/2016 2:38:00 PM,G368837,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2016-02-14 14:38:00
1245 N LASALLE,,,,,,,,,0.755,dstk,41.904721,-87.632951,1245 N LASALLE,1245 N la Salle Dr,237890,2/14/2016 2:39:00 PM,P853611,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,AUDI,60,True,2016-02-14 14:39:00
1247 N LASALLE,,,,,,,,,0.755,dstk,41.90476,-87.632952,1247 N LASALLE,1247 N la Salle Dr,237891,2/14/2016 2:40:00 PM,Z695074,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,ISU,60,True,2016-02-14 14:40:00
1249 N LASALLE,,,,,,,,,0.755,dstk,41.904798,-87.632953,1249 N LASALLE,1249 N la Salle Dr,237892,2/14/2016 2:41:00 PM,V415201,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,FORD,60,True,2016-02-14 14:41:00
1253 N LASALLE,,,,,,,,,0.755,dstk,41.904875,-87.632955,1253 N LASALLE,1253 N la Salle Dr,237893,2/14/2016 2:42:00 PM,Y708064,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,CHRY,60,True,2016-02-14 14:42:00
7808 S ASHLAND,7808,SOUTH,ASHLAND,-87.6637899,41.7518737,7808 SOUTH ASHLAND AVENUE,S,7808 S ASHLAND,,,,,,,253514,2/14/2016 6:42:00 PM,N649071,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,FORD,60,True,2016-02-14 18:42:00
150 E 111TH T,,,,,,,,,0.851,dstk,41.69271,-87.619317,150 E 111TH T,150 E 111th St,259516,2/14/2016 5:40:00 PM,E397352,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,CHEV,60,True,2016-02-14 17:40:00
16 W 111TH ST,,,,,,,,,0.873,dstk,41.692655,-87.623402,16 W 111TH ST,16 W 111th St,259517,2/14/2016 5:44:00 PM,E492487,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,CHEV,60,True,2016-02-14 17:44:00
214 W 111TH ST,,,,,,,,,0.873,dstk,41.692594,-87.628479,214 W 111TH ST,214 W 111th St,259518,2/14/2016 5:51:00 PM,Z585334,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,CHEV,60,True,2016-02-14 17:51:00
754 E 75TH ST,,,,,,,,,0.808,dstk,41.758641,-87.60623,754 E 75TH ST,754 E 75th St,261904,2/15/2016 7:34:00 AM,Z172290,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,FORD,60,True,2016-02-15 07:34:00
754 E 75TH ST,,,,,,,,,0.808,dstk,41.758641,-87.60623,754 E 75TH ST,754 E 75th St,2153485,12/4/2016 3:42:00 PM,Z424893,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,CHEV,60,True,2016-12-04 15:42:00
614 E 75TH ST,,,,,,,,,0.808,dstk,41.758574,-87.609732,614 E 75TH ST,614 E 75th St,261906,2/15/2016 7:44:00 AM,E672085,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,VOLK,60,True,2016-02-15 07:44:00
610 E 75TH ST,,,,,,,,,0.808,dstk,41.758568,-87.60986,610 E 75TH ST,610 E 75th St,261907,2/15/2016 7:45:00 AM,G180548,IN,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,CHEV,60,True,2016-02-15 07:45:00
6518 S ASHLAND AVE,,,,,,,,,0.837,dstk,41.775496,-87.664187,6518 S ASHLAND AVE,6518 S Ashland Ave,262110,2/14/2016 4:33:00 PM,Y760612,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2016-02-14 16:33:00
6520 S ASHLAND AVE,,,,,,,,,0.837,dstk,41.775459,-87.664183,6520 S ASHLAND AVE,6520 S Ashland Ave,262111,2/14/2016 4:35:00 PM,642S916,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2016-02-14 16:35:00
1630 W 63RD ST,,,,,,,,,0.808,dstk,41.779434,-87.665459,1630 W 63RD ST,1630 W 63rd St,262112,2/14/2016 4:58:00 PM,Z468259,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,ACUR,60,True,2016-02-14 16:58:00
24 W 111TH ST,,,,,,,,,0.873,dstk,41.692651,-87.62371,24 W 111TH ST,24 W 111th St,262652,2/14/2016 5:46:00 PM,R801403,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,CADI,60,True,2016-02-14 17:46:00
232 W 111TH ST,,,,,,,,,0.873,dstk,41.692585,-87.629056,232 W 111TH ST,232 W 111th St,262653,2/14/2016 5:52:00 PM,S882586,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,MERC,60,True,2016-02-14 17:52:00
244 W 111TH ST,,,,,,,,,0.873,dstk,41.692579,-87.629441,244 W 111TH ST,244 W 111th St,262654,2/14/2016 5:55:00 PM,E870628,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,KIA,60,True,2016-02-14 17:55:00
1241 N LASALLE,,,,,,,,,0.755,dstk,41.904645,-87.632949,1241 N LASALLE,1241 N la Salle Dr,262785,2/14/2016 2:37:00 PM,2684FFZ,IN,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,FORD,60,True,2016-02-14 14:37:00
1251 N LASALLE,,,,,,,,,0.755,dstk,41.904836,-87.632954,1251 N LASALLE,1251 N la Salle Dr,262786,2/14/2016 2:42:00 PM,DHE6924,MI,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,VOLV,60,True,2016-02-14 14:42:00
1255 N LASALLE,,,,,,,,,0.755,dstk,41.904913,-87.632956,1255 N LASALLE,1255 N la Salle Dr,262787,2/14/2016 2:43:00 PM,B248340,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2016-02-14 14:43:00
1257 N LASALLE,,,,,,,,,0.755,dstk,41.904951,-87.632957,1257 N LASALLE,1257 N la Salle Dr,262788,2/14/2016 2:44:00 PM,817RKC,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,NISS,60,True,2016-02-14 14:44:00
1301 N LASALLE,,,,,,,,,0.755,dstk,41.905754,-87.633061,1301 N LASALLE,1301 N la Salle Dr,262789,2/14/2016 2:46:00 PM,543VGG,WI,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2016-02-14 14:46:00
1303 N LASALLE,,,,,,,,,0.755,dstk,41.905795,-87.632987,1303 N LASALLE,1303 N la Salle Dr,262790,2/14/2016 2:47:00 PM,N287524,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2016-02-14 14:47:00
1305 N LASALLE,,,,,,,,,0.755,dstk,41.905835,-87.632988,1305 N LASALLE,1305 N la Salle Dr,262791,2/14/2016 2:48:00 PM,Z376172,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,LEXU,60,True,2016-02-14 14:48:00
1307 N LASALLE,,,,,,,,,0.755,dstk,41.905874,-87.632989,1307 N LASALLE,1307 N la Salle Dr,262792,2/14/2016 2:49:00 PM,7819258,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2016-02-14 14:49:00
1313 N LASALLE,,,,,,,,,0.755,dstk,41.905993,-87.632991,1313 N LASALLE,1313 N la Salle Dr,262793,2/14/2016 2:01:00 PM,6294067,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,SUBA,60,True,2016-02-14 14:01:00
1317 N LASALLE,,,,,,,,,0.755,dstk,41.906073,-87.632993,1317 N LASALLE,1317 N la Salle Dr,262794,2/14/2016 2:51:00 PM,BECCAAI,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2016-02-14 14:51:00
1034 N LASALLE,,,,,,,,,0.755,dstk,41.901037,-87.632988,1034 N LASALLE,1034 N la Salle Dr,262854,2/14/2016 4:07:00 AM,N846639,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,VOLK,60,True,2016-02-14 04:07:00
1028 N LASALLE,,,,,,,,,0.755,dstk,41.900949,-87.632987,1028 N LASALLE,1028 N la Salle Dr,262855,2/14/2016 4:09:00 PM,P427350,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HYUN,60,True,2016-02-14 16:09:00
1024 N LASALLE,,,,,,,,,0.755,dstk,41.90089,-87.632986,1024 N LASALLE,1024 N la Salle Dr,262856,2/14/2016 4:10:00 PM,CSW772,IA,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,JEEP,60,True,2016-02-14 16:10:00
1018 N LASALLE,,,,,,,,,0.755,dstk,41.900802,-87.632984,1018 N LASALLE,1018 N la Salle Dr,262857,2/14/2016 4:11:00 PM,XAO172,IN,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,BUIC,60,True,2016-02-14 16:11:00
1016 N LASALLE,,,,,,,,,0.755,dstk,41.900772,-87.632983,1016 N LASALLE,1016 N la Salle Dr,262858,2/14/2016 4:12:00 PM,7558467,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,CHEV,60,True,2016-02-14 16:12:00
1012 N LASALLE,,,,,,,,,0.755,dstk,41.900713,-87.632982,1012 N LASALLE,1012 N la Salle Dr,262859,2/14/2016 4:14:00 PM,L887325,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,VOLK,60,True,2016-02-14 16:14:00
1002 N LASALLE,,,,,,,,,0.755,dstk,41.900566,-87.632979,1002 N LASALLE,1002 N la Salle Dr,262860,2/14/2016 4:15:00 PM,G272357,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2016-02-14 16:15:00
5629 W MADISON,,,,,,,,,0.772,dstk,41.880153,-87.765755,5629 W MADISON,5629 W Madison St,263324,2/14/2016 7:00:00 PM,R245785,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,DODG,60,True,2016-02-14 19:00:00
5606 W MADISON,5606,WEST,MADISON,-87.7653548,41.8807093,5606 WEST MADISON STREET,W,5606 W MADISON,,,,,,,263419,2/14/2016 8:07:00 PM,Y758222,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,HOND,60,True,2016-02-14 20:07:00
321  CENTRAL,,,,,,,,,0.75,Bing,41.8869895935,-87.7156829834,321  CENTRAL,"321 N Central Park Ave, Chicago, IL 60624, United States",263421,2/15/2016 6:58:00 AM,E989106,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,TOYT,60,True,2016-02-15 06:58:00
1311 N LASALLE,,,,,,,,,0.755,dstk,41.905954,-87.63299,1311 N LASALLE,1311 N la Salle Dr,276324,2/14/2016 2:50:00 PM,K489284,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HYUN,60,True,2016-02-14 14:50:00
1120 N LASALLE,,,,,,,,,0.75,Bing,41.9023302197,-87.6329404861,1120 N LASALLE,"1120 N LaSalle St, Chicago, IL 60610, United States",276402,2/14/2016 4:00:00 PM,CHIAC7,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,ACUR,60,True,2016-02-14 16:00:00
1128 N LASALLE,,,,,,,,,0.75,Bing,41.9026916474,-87.6329445094,1128 N LASALLE,"1128 N LaSalle St, Chicago, IL 60610, United States",276403,2/14/2016 4:01:00 PM,R239413,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,KIA,60,True,2016-02-14 16:01:00
1126 N LASALLE,,,,,,,,,0.75,Bing,41.9026500732,-87.6329438388,1126 N LASALLE,"1126 N LaSalle St, Chicago, IL 60610, United States",276404,2/14/2016 4:02:00 PM,A624762,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2016-02-14 16:02:00
1229 N LASALLE,,,,,,,,,0.755,dstk,41.904415,-87.632938,1229 N LASALLE,1229 N la Salle Dr,276405,2/14/2016 4:02:00 PM,83123FF,IL,FFM,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,TOYT,60,True,2016-02-14 16:02:00
1118 N LASALLE,,,,,,,,,0.75,Bing,41.9023302197,-87.6329404861,1118 N LASALLE,"1118 N LaSalle St, Chicago, IL 60610, United States",276406,2/14/2016 4:01:00 PM,T408759,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,VOLK,60,True,2016-02-14 16:01:00
1116 N LASALLE,,,,,,,,,0.75,Bing,41.9023302197,-87.6329404861,1116 N LASALLE,"1116 N LaSalle St, Chicago, IL 60610, United States",276407,2/10/2016 4:02:00 PM,E616361,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,CHRY,60,True,2016-02-10 16:02:00
1116 N LASALLE,,,,,,,,,0.75,Bing,41.9023302197,-87.6329404861,1116 N LASALLE,"1116 N LaSalle St, Chicago, IL 60610, United States",276408,2/14/2016 4:03:00 PM,V118986,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,VOLK,60,True,2016-02-14 16:03:00
1114 N LASALLE,,,,,,,,,0.75,Bing,41.9023302197,-87.6329404861,1114 N LASALLE,"1114 N LaSalle St, Chicago, IL 60610, United States",276409,2/14/2016 4:04:00 PM,6816212,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,DODG,60,True,2016-02-14 16:04:00
1112 N LASALLE,,,,,,,,,0.75,Bing,41.9020921737,-87.6329398155,1112 N LASALLE,"1112 N LaSalle St, Chicago, IL 60610, United States",276410,2/14/2016 4:05:00 PM,N448151,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,VOLK,60,True,2016-02-14 16:05:00
1036 N LASALLE,,,,,,,,,0.755,dstk,41.901067,-87.632989,1036 N LASALLE,1036 N la Salle Dr,276411,2/14/2016 4:06:00 PM,ETC996,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,CHEV,60,True,2016-02-14 16:06:00
1030 N LASALLE,,,,,,,,,0.755,dstk,41.900978,-87.632987,1030 N LASALLE,1030 N la Salle Dr,276412,2/14/2016 9:08:00 PM,P944268,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,JEEP,60,True,2016-02-14 21:08:00
1014 N LASALLE,,,,,,,,,0.755,dstk,41.900743,-87.632983,1014 N LASALLE,1014 N la Salle Dr,276413,2/14/2016 4:13:00 PM,Z226481,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,LEXU,60,True,2016-02-14 16:13:00
1329 N LASALLE,,,,,,,,,0.755,dstk,41.906311,-87.633001,1329 N LASALLE,1329 N la Salle Dr,289430,2/14/2016 3:26:00 PM,V2013898,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,VOLK,60,True,2016-02-14 15:26:00
1328 N LASALLE,,,,,,,,,0.755,dstk,41.906307,-87.633151,1328 N LASALLE,1328 N la Salle Dr,289431,2/14/2016 3:27:00 PM,7392071,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,NISS,60,True,2016-02-14 15:27:00
1316 N LASALLE,,,,,,,,,0.755,dstk,41.906069,-87.633143,1316 N LASALLE,1316 N la Salle Dr,289432,2/14/2016 3:30:00 PM,S343426,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,TOYT,60,True,2016-02-14 15:30:00
1314 N LASALLE,,,,,,,,,0.755,dstk,41.90603,-87.633142,1314 N LASALLE,1314 N la Salle Dr,289433,2/14/2016 3:31:00 PM,S710655,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2016-02-14 15:31:00
1312 N LASALLE,,,,,,,,,0.755,dstk,41.90599,-87.633141,1312 N LASALLE,1312 N la Salle Dr,289434,2/14/2016 3:32:00 PM,3819TX,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,TOYT,60,True,2016-02-14 15:32:00
1310 N LASALLE,,,,,,,,,0.755,dstk,41.905951,-87.63314,1310 N LASALLE,1310 N la Salle Dr,289435,2/16/2016 3:33:00 PM,Z788310,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,AUDI,60,True,2016-02-16 15:33:00
1256 N LASALLE,,,,,,,,,0.755,dstk,41.904948,-87.633106,1256 N LASALLE,1256 N la Salle Dr,289436,2/14/2016 3:34:00 PM,8915771,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,VOLK,60,True,2016-02-14 15:34:00
1748 N LASALLE,,,,,,,,,0.755,dstk,41.913328,-87.633295,1748 N LASALLE,1748 N la Salle St,289437,2/14/2016 3:35:00 PM,E117566,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2016-02-14 15:35:00
1250 N LASALLE,,,,,,,,,0.755,dstk,41.904833,-87.633104,1250 N LASALLE,1250 N la Salle Dr,289438,2/14/2016 3:44:00 PM,V844037,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,CHEV,60,True,2016-02-14 15:44:00
1248 N LASALLE,,,,,,,,,0.755,dstk,41.904795,-87.633103,1248 N LASALLE,1248 N la Salle Dr,289439,2/14/2016 3:05:00 PM,412BPR,IN,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,CHEV,60,True,2016-02-14 15:05:00
1246 N LASALLE,,,,,,,,,0.755,dstk,41.904756,-87.633102,1246 N LASALLE,1246 N la Salle Dr,289440,2/14/2016 3:51:00 PM,WEI293,IN,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,MERC,60,True,2016-02-14 15:51:00
1742 N LASALLE,,,,,,,,,0.755,dstk,41.913276,-87.633296,1742 N LASALLE,1742 N la Salle St,289441,2/14/2016 3:52:00 PM,E322709,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,ACUR,60,True,2016-02-14 15:52:00
1240 N LASALLE,,,,,,,,,0.755,dstk,41.904641,-87.633099,1240 N LASALLE,1240 N la Salle Dr,289442,2/14/2016 3:53:00 PM,Z254108,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,TOYT,60,True,2016-02-14 15:53:00
1220 N LASALLE,,,,,,,,,0.755,dstk,41.904259,-87.633085,1220 N LASALLE,1220 N la Salle Dr,289443,2/14/2016 3:54:00 PM,Z613539,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,CADI,60,True,2016-02-14 15:54:00
1218 N LASALLE,,,,,,,,,0.755,dstk,41.90422,-87.633082,1218 N LASALLE,1218 N la Salle Dr,289444,2/14/2016 3:55:00 PM,GTUY071,CA,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,FORD,60,True,2016-02-14 15:55:00
1214 N LASALLE,,,,,,,,,0.755,dstk,41.904144,-87.633081,1214 N LASALLE,1214 N la Salle Dr,289445,2/14/2016 3:56:00 PM,G304389,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,MERC,60,True,2016-02-14 15:56:00
1212 N LASALLE,,,,,,,,,0.755,dstk,41.904106,-87.63308,1212 N LASALLE,1212 N la Salle Dr,289446,2/14/2016 3:54:00 PM,H700946,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,JEEP,60,True,2016-02-14 15:54:00
1210 N LASALLE,,,,,,,,,0.755,dstk,41.904067,-87.633079,1210 N LASALLE,1210 N la Salle Dr,289447,2/14/2016 3:55:00 PM,L644015,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,NISS,60,True,2016-02-14 15:55:00
1158 W LASALLE,,,,,,,,,0.71,GoogleV3,41.9035242,-87.6329974,1158 W LASALLE,"1158 N LaSalle Dr, Chicago, IL 60610, USA",289448,2/14/2016 3:56:00 PM,S186925,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HYUN,60,True,2016-02-14 15:56:00
1156 N LASALLE,,,,,,,,,0.755,dstk,41.903314,-87.633062,1156 N LASALLE,1156 N la Salle Dr,290872,2/14/2016 5:57:00 PM,E692513,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2016-02-14 17:57:00
1154 N LASALLE,,,,,,,,,0.755,dstk,41.903287,-87.633062,1154 N LASALLE,1154 N la Salle Dr,290873,2/14/2016 3:58:00 PM,K499963,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,MERC,60,True,2016-02-14 15:58:00
1132 N LASALLE,,,,,,,,,0.75,Bing,41.9027747959,-87.6329458505,1132 N LASALLE,"1132 N LaSalle St, Chicago, IL 60610, United States",290874,2/14/2016 3:59:00 PM,Z319311,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2016-02-14 15:59:00
1352 N LASALLE,,,,,,,,,0.755,dstk,41.906783,-87.633162,1352 N LASALLE,1352 N la Salle Dr,296742,2/14/2016 3:14:00 PM,L475979,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,CHEV,60,True,2016-02-14 15:14:00
1350 N LASALLE,,,,,,,,,0.755,dstk,41.906743,-87.633161,1350 N LASALLE,1350 N la Salle Dr,296743,2/14/2016 3:15:00 PM,E208511,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,CHEV,60,True,2016-02-14 15:15:00
1348 N LASALLE,,,,,,,,,0.755,dstk,41.906703,-87.63316,1348 N LASALLE,1348 N la Salle Dr,296744,2/14/2016 3:16:00 PM,S242675,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,JEEP,60,True,2016-02-14 15:16:00
1346 N LASALLE,,,,,,,,,0.755,dstk,41.906664,-87.633159,1346 N LASALLE,1346 N la Salle Dr,296745,2/14/2016 3:17:00 PM,AJ7650,MO,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,AUDI,60,True,2016-02-14 15:17:00
1342 N LASALLE,,,,,,,,,0.755,dstk,41.906585,-87.633157,1342 N LASALLE,1342 N la Salle Dr,296746,2/14/2016 3:18:00 PM,YJ8L3P,MO,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,BUIC,60,True,2016-02-14 15:18:00
1340 N LASALLE,,,,,,,,,0.755,dstk,41.906545,-87.633156,1340 N LASALLE,1340 N la Salle Dr,296747,2/14/2016 3:19:00 PM,V565959,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,ACUR,60,True,2016-02-14 15:19:00
1338 N LASALLE,,,,,,,,,0.755,dstk,41.906505,-87.633155,1338 N LASALLE,1338 N la Salle Dr,296748,2/14/2016 3:20:00 PM,Z734139,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,TOYT,60,True,2016-02-14 15:20:00
1336 N LASALLE,,,,,,,,,0.755,dstk,41.906466,-87.633154,1336 N LASALLE,1336 N la Salle Dr,296749,2/14/2016 3:21:00 PM,Z656742,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,CHEV,60,True,2016-02-14 15:21:00
1334 N LASALLE,,,,,,,,,0.755,dstk,41.906426,-87.633154,1334 N LASALLE,1334 N la Salle Dr,296750,2/14/2016 3:22:00 PM,R983627,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,VOLK,60,True,2016-02-14 15:22:00
