Violation Street Number,Violation Street Direction,Violation Street Name,Violation Description,Violation Date,Violation Time,Issuing Agency,Month,Date,Year,Latitude,Longitude
75**,S,WABASH,10-8-180    Snow and ice removal.,2/13/2014,11:16 AM,Transportation,1/2/1900,13,2014,41.7582316,-87.6231488
71**,N,WESTERN,10-8-180    Snow and ice removal.,2/13/2014,10:30 AM,Transportation,1/2/1900,13,2014,42.0110186,-87.6904336
82**,S,PULASKI,10-8-180    Snow and ice removal.,2/14/2014,8:55 AM,Transportation,1/2/1900,14,2014,41.7440035,-87.7217275
95**,S,HALSTED,10-8-180    Snow and ice removal.,2/14/2014,8:25 AM,Transportation,1/2/1900,14,2014,41.7212809,-87.6437137
68**,N,WESTERN,10-8-180    Snow and ice removal.,2/14/2014,2:10 AM,Transportation,1/2/1900,14,2014,42.0052917,-87.6904609
38**,N,NARRAGANSETT,10-8-180    Snow and ice removal.,2/14/2014,10:39 AM,Transportation,1/2/1900,14,2014,41.9503661,-87.7866439
8**,N,FRAKLIN,10-8-180    Snow and ice removal.,2/14/2014,9:24 AM,Transportation,1/2/1900,14,2014,41.8965898,-87.6357019
78**,S,CICERO,10-8-180    Snow and ice removal.,2/18/2014,12:30 PM,Transportation,1/2/1900,18,2014,41.750832,-87.7417849
78**,S,CICERO,10-8-180    Snow and ice removal.,2/18/2014,12:52 PM,Transportation,1/2/1900,18,2014,41.750832,-87.7417849
77**,S,CICERO,10-8-180    Snow and ice removal.,2/18/2014,1:03 AM,Transportation,1/2/1900,18,2014,41.7531992,-87.742096
77**,S,CICERO,10-8-180    Snow and ice removal.,2/18/2014,1:15 AM,Transportation,1/2/1900,18,2014,41.7531992,-87.742096
47**,W,78TH,10-8-180    Snow and ice removal.,2/18/2014,12:52 PM,Transportation,1/2/1900,18,2014,41.7510227,-87.7389822
53**,S,LOREL,10-8-180    Snow and ice removal.,2/18/2014,2:35 AM,Transportation,1/2/1900,18,2014,41.801243,-87.757038
**,S,STONY ISLAND,10-8-180    Snow and ice removal.,2/18/2014,4:21 AM,Transportation,1/2/1900,18,2014,41.7797129,-87.5873208
**,E,74TH,10-8-180    Snow and ice removal.,2/18/2014,4:21 AM,Transportation,1/2/1900,18,2014,41.7600537,-87.6247785
*,S,BLACKSTONE,10-8-180    Snow and ice removal.,2/18/2014,1:49 AM,Transportation,1/2/1900,18,2014,41.7659395,-87.5885509
*,E,75TH,10-8-180    Snow and ice removal.,2/18/2014,1:43 AM,Transportation,1/2/1900,18,2014,41.7581724,-87.6263661
79**,S,WABASH,10-8-180    Snow and ice removal.,2/18/2014,2:36 AM,Transportation,1/2/1900,18,2014,41.7509654,-87.6230049
31**,N,MILWAUKEE,10-8-180    Snow and ice removal.,2/19/2014,12:00 PM,Streets and Sanitation,1/2/1900,19,2014,41.9373698,-87.7210588
47**,S,KEATING,10-8-180    Snow and ice removal.,2/19/2014,11:06 AM,Transportation,1/2/1900,19,2014,41.8076449,-87.7419246
53**,S,PULASKI,10-8-180    Snow and ice removal.,2/19/2014,12:08 PM,Transportation,1/2/1900,19,2014,41.797088,-87.7236263
47**,S,KILPATRICK,10-8-180    Snow and ice removal.,2/19/2014,11:06 AM,Transportation,1/2/1900,19,2014,41.8076636,-87.7407067
87**,S,HOLLAND,10-8-180    Snow and ice removal.,2/19/2014,8:25 AM,Transportation,1/2/1900,19,2014,41.7359747,-87.6327204
53**,S,ARCHER,10-8-180    Snow and ice removal.,2/19/2014,3:28 AM,Transportation,1/2/1900,19,2014,41.799546,-87.739488
52**,S,KEATING,10-8-180    Snow and ice removal.,2/19/2014,3:33 AM,Transportation,1/2/1900,19,2014,41.7983068,-87.7416651
55**,S,ARCHER,10-8-180    Snow and ice removal.,2/19/2014,9:12 AM,Transportation,1/2/1900,19,2014,41.7983158,-87.7470582
51**,S,LAPORTE,10-8-180    Snow and ice removal.,2/19/2014,9:12 AM,Transportation,1/2/1900,19,2014,41.8001329,-87.7468846
51**,S,LAVERGNE,10-8-180    Snow and ice removal.,2/19/2014,9:30 AM,Transportation,1/2/1900,19,2014,41.8001172,-87.7481049
55**,S,ARCHER,10-8-180    Snow and ice removal.,2/19/2014,9:30 AM,Transportation,1/2/1900,19,2014,41.7983158,-87.7470582
52**,S,CICERO,10-8-180    Snow and ice removal.,2/19/2014,3:05 AM,Transportation,1/2/1900,19,2014,41.7982651,-87.7434535
53**,S,ARCHER,10-8-180    Snow and ice removal.,2/19/2014,3:05 AM,Transportation,1/2/1900,19,2014,41.799546,-87.739488
53**,S,LONG,10-8-180    Snow and ice removal.,2/19/2014,9:06 AM,Transportation,1/2/1900,19,2014,41.7964199,-87.7575127
52**,S,LAWLER,10-8-180    Snow and ice removal.,2/19/2014,9:58 AM,Transportation,1/2/1900,19,2014,41.7984055,-87.7490208
50**,W,52ND,10-8-180    Snow and ice removal.,2/19/2014,9:58 AM,Transportation,1/2/1900,19,2014,41.798434,-87.7478107
16**,W,57TH,10-8-180    Snow and ice removal.,2/19/2014,8:59 AM,Transportation,1/2/1900,19,2014,41.7903719,-87.664568
66**,S,CALIFORNIA,10-8-180    Snow and ice removal.,2/19/2014,10:00 AM,Transportation,1/2/1900,19,2014,41.7735088,-87.6935814
8**,W,111TH,10-8-180    Snow and ice removal.,2/19/2014,10:09 AM,Transportation,1/2/1900,19,2014,41.6923515,-87.6423195
12**,W,111TH,10-8-180    Snow and ice removal.,2/19/2014,10:09 AM,Transportation,1/2/1900,19,2014,41.6925081,-87.6523547
76**,S,JEFFERY,10-8-180    Snow and ice removal.,2/19/2014,10:09 AM,Transportation,1/2/1900,19,2014,41.7569018,-87.5763436
82**,S,SOUTH CHICAGO,10-8-180    Snow and ice removal.,2/19/2014,10:09 AM,Transportation,1/2/1900,19,2014,41.745093,-87.5773462
107**,S,HALSTED,10-8-180    Snow and ice removal.,2/19/2014,10:09 AM,Transportation,1/2/1900,19,2014,41.6986345,-87.6429395
110**,S,GREEN,10-8-180    Snow and ice removal.,2/19/2014,10:09 AM,Transportation,1/2/1900,19,2014,41.693913,-87.643994
83**,S,SOUTH CHICAGO,10-8-180    Snow and ice removal.,2/19/2014,8:25 AM,Transportation,1/2/1900,19,2014,41.7444116,-87.5758383
82**,S,SOUTH CHICAGO,10-8-180    Snow and ice removal.,2/19/2014,10:09 AM,Transportation,1/2/1900,19,2014,41.745093,-87.5773462
107**,S,HALSTED,10-8-180    Snow and ice removal.,2/19/2014,10:09 AM,Transportation,1/2/1900,19,2014,41.6986345,-87.6429395
50**,S,WASHTENAW,10-8-180    Snow and ice removal.,2/20/2014,8:33 AM,Transportation,1/2/1900,20,2014,41.8027113,-87.6918863
28**,W,71ST,10-8-180    Snow and ice removal.,2/20/2014,3:10 AM,Transportation,1/2/1900,20,2014,41.7645352,-87.6934874
51**,S,INGLESIDE,10-8-180    Snow and ice removal.,2/21/2014,12:00 PM,Streets and Sanitation,1/2/1900,21,2014,41.802275,-87.602902
8**,N,ORLEANS,10-8-180    Snow and ice removal.,2/21/2014,11:30 AM,Transportation,1/2/1900,21,2014,41.8965814,-87.637168
9**,E,84TH,10-8-180    Snow and ice removal.,2/24/2014,12:00 PM,Streets and Sanitation,1/2/1900,24,2014,41.7421412,-87.6025342
83**,S,INGLESIDE,10-8-180    Snow and ice removal.,2/24/2014,12:00 PM,Streets and Sanitation,1/2/1900,24,2014,41.7439818,-87.6013622
48**,W,GRAND,10-8-180    Snow and ice removal.,2/25/2014,2:31 AM,Transportation,1/2/1900,25,2014,41.9142871,-87.7464465
21**,N,CLYBOURN,10-8-180    Snow and ice removal.,2/25/2014,10:56 AM,Transportation,1/2/1900,25,2014,41.9193379,-87.6612574
12**,W,LAWRENCE,10-8-180    Snow and ice removal.,2/25/2014,3:40 AM,Transportation,1/2/1900,25,2014,41.969226,-87.660357
107**,S,HALSTED,10-8-180    Snow and ice removal.,2/25/2014,3:14 AM,Transportation,1/2/1900,25,2014,41.6986345,-87.6429395
17**,W,CORTLAND,10-8-180    Snow and ice removal.,2/26/2014,12:00 PM,Streets and Sanitation,1/2/1900,26,2014,41.9163315,-87.6706316
31**,N,SOUTHPORT,10-8-180    Snow and ice removal.,2/26/2014,12:00 PM,Streets and Sanitation,1/2/1900,26,2014,41.9380533,-87.6640398
75**,S,CHAPPEL,10-8-180    Snow and ice removal.,2/26/2014,2:19 AM,Transportation,1/2/1900,26,2014,41.7588484,-87.5749121
24**,N,LARAMIE,10-8-180    Snow and ice removal.,2/27/2014,12:00 PM,Streets and Sanitation,1/2/1900,27,2014,41.9241642,-87.7561377
48**,W,BELDEN,10-8-180    Snow and ice removal.,2/28/2014,12:00 PM,Streets and Sanitation,1/2/1900,28,2014,41.9224105,-87.7463181
26**,N,HALSTED,10-8-180    Snow and ice removal.,3/4/2014,12:00 PM,Streets and Sanitation,1/3/1900,4,2014,41.9292495,-87.6491313
26**,N,HALSTED,10-8-180    Snow and ice removal.,3/4/2014,12:00 PM,Streets and Sanitation,1/3/1900,4,2014,41.9292495,-87.6491313
55**,S,CORNELL,10-8-180    Snow and ice removal.,3/4/2014,12:00 PM,Streets and Sanitation,1/3/1900,4,2014,41.7950886,-87.5856238
31**,W,ARMITAGE,10-8-180    Snow and ice removal.,3/4/2014,12:00 PM,Streets and Sanitation,1/3/1900,4,2014,41.9174035,-87.7055113
41**,W,FLETCHER,10-8-180    Snow and ice removal.,3/4/2014,12:00 PM,Streets and Sanitation,1/3/1900,4,2014,41.938415,-87.729819
65**,W,64TH,10-8-180    Snow and ice removal.,3/4/2014,3:28 AM,Transportation,1/3/1900,4,2014,41.7760843,-87.7837979
65**,S,CALIFORNIA,10-8-180    Snow and ice removal.,3/4/2014,10:51 AM,Transportation,1/3/1900,4,2014,41.7753422,-87.693556
27**,W,66TH,10-8-180    Snow and ice removal.,3/4/2014,10:35 AM,Transportation,1/3/1900,4,2014,41.7736564,-87.6908159
40**,N,KENMORE,10-8-180    Snow and ice removal.,3/4/2014,3:00 AM,Transportation,1/3/1900,4,2014,41.9546032,-87.6564695
6**,W,ARMITAGE,10-8-180    Snow and ice removal.,3/4/2014,9:20 AM,Transportation,1/3/1900,4,2014,41.9183956,-87.6438595
26**,N,HALSTED,10-8-180    Snow and ice removal.,3/4/2014,12:00 PM,Streets and Sanitation,1/3/1900,4,2014,41.9292495,-87.6491313
35**,N,HALSTED,4-4-310(c)     Public ways - Maintenance,3/5/2014,11:00 AM,Police,1/3/1900,5,2014,41.94569,-87.6496695
25**,W,IRVING PARK,10-8-180    Snow and ice removal.,3/5/2014,3:00 AM,Transportation,1/3/1900,5,2014,41.9542181,-87.6909449
24**,W,IRVING PARK,10-8-180    Snow and ice removal.,3/5/2014,3:30 AM,Transportation,1/3/1900,5,2014,41.9540785,-87.6885312
89**,S,STONY ISLAND,10-8-180    Snow and ice removal.,3/5/2014,9:26 AM,Transportation,1/3/1900,5,2014,41.733141,-87.585952
43**,N,LINCOLN,10-8-180    Snow and ice removal.,3/5/2014,8:55 AM,Transportation,1/3/1900,5,2014,41.9597307,-87.6829602
54**,N,WINTHROP,10-8-180    Snow and ice removal.,3/6/2014,12:00 PM,Streets and Sanitation,1/3/1900,6,2014,41.980154,-87.658316
10**,W,BALMORAL,10-8-180    Snow and ice removal.,3/6/2014,12:00 PM,Streets and Sanitation,1/3/1900,6,2014,41.980042,-87.6550762
44**,W,DEMING,10-8-180    Snow and ice removal.,3/6/2014,12:00 PM,Streets and Sanitation,1/3/1900,6,2014,41.9275619,-87.7368776
6**,W,MADISON,10-8-180    Snow and ice removal.,3/6/2014,8:55 AM,Transportation,1/3/1900,6,2014,41.8824666,-87.643407
43**,N,PULASKI,10-8-180    Snow and ice removal.,3/6/2014,3:00 AM,Transportation,1/3/1900,6,2014,41.959457,-87.7279452
55**,N,KEDZIE,10-8-180    Snow and ice removal.,3/6/2014,10:50 AM,Transportation,1/3/1900,6,2014,41.9814637,-87.7090732
42**,W,LAWRENCE,10-8-180    Snow and ice removal.,3/6/2014,1:20 AM,Transportation,1/3/1900,6,2014,41.9684416,-87.7332088
50**,N,WESTERN,10-8-180    Snow and ice removal.,3/6/2014,8:30 AM,Transportation,1/3/1900,6,2014,41.9724137,-87.6890721
63**,N,CLARK,10-8-180    Snow and ice removal.,3/6/2014,9:20 AM,Transportation,1/3/1900,6,2014,41.99639,-87.670604
8**,W,GRAND,10-8-180    Snow and ice removal.,3/6/2014,1:05 AM,Transportation,1/3/1900,6,2014,41.8911903,-87.6476286
61**,S,HARLEM,10-8-180    Snow and ice removal.,3/6/2014,8:29 AM,Transportation,1/3/1900,6,2014,41.7807789,-87.801393
62**,S,HARLEM,10-8-180    Snow and ice removal.,3/6/2014,8:18 AM,Transportation,1/3/1900,6,2014,41.7791284,-87.8010722
39**,W,49TH,10-8-180    Snow and ice removal.,3/6/2014,11:12 AM,Transportation,1/3/1900,6,2014,41.8042517,-87.7209931
27**,W,50TH,10-8-180    Snow and ice removal.,3/6/2014,10:33 AM,Transportation,1/3/1900,6,2014,41.8028475,-87.6916059
40**,W,MARQUETTE,10-8-180    Snow and ice removal.,3/6/2014,11:37 AM,Transportation,1/3/1900,6,2014,41.7713894,-87.7226615
50**,S,WASHTENAW,10-8-180    Snow and ice removal.,3/6/2014,10:45 AM,Transportation,1/3/1900,6,2014,41.8027113,-87.6918863
32**,W,111TH,10-8-180    Snow and ice removal.,3/6/2014,8:30 AM,Transportation,1/3/1900,6,2014,41.6919115,-87.7020025
111**,S,KEDZIE,10-8-180    Snow and ice removal.,3/6/2014,8:00 AM,Transportation,1/3/1900,6,2014,41.6913846,-87.70116
110**,S,KEDZIE,10-8-180    Snow and ice removal.,3/6/2014,9:00 AM,Transportation,1/3/1900,6,2014,41.6933915,-87.7008881
107**,S,KEDZIE,10-8-180    Snow and ice removal.,3/6/2014,9:15 AM,Transportation,1/3/1900,6,2014,41.6987282,-87.7013527
32**,W,111TH,10-8-180    Snow and ice removal.,3/6/2014,8:30 AM,Transportation,1/3/1900,6,2014,41.6919115,-87.7020025
95**,S,WESTERN,10-8-180    Snow and ice removal.,3/6/2014,9:50 AM,Transportation,1/3/1900,6,2014,41.7207144,-87.6820597
86**,S,HALSTED,10-8-180    Snow and ice removal.,3/6/2014,11:45 AM,Transportation,1/3/1900,6,2014,41.7377153,-87.6436436
51**,W,BELMONT,10-8-180    Snow and ice removal.,3/6/2014,12:55 PM,Transportation,1/3/1900,6,2014,41.938998,-87.754521
51**,W,BELMONT,10-8-180    Snow and ice removal.,3/6/2014,3:10 AM,Transportation,1/3/1900,6,2014,41.938998,-87.754521
63**,N,CLARK,10-8-180    Snow and ice removal.,3/6/2014,9:25 AM,Transportation,1/3/1900,6,2014,41.99639,-87.670604
72**,N,CLARK,10-8-180    Snow and ice removal.,3/6/2014,9:00 AM,Transportation,1/3/1900,6,2014,42.0127928,-87.6750455
64**,N,RIDGE,10-8-180    Snow and ice removal.,3/6/2014,9:10 AM,Transportation,1/3/1900,6,2014,41.9981467,-87.6775238
75**,N,CALIFORNIA,10-8-180    Snow and ice removal.,3/6/2014,10:25 AM,Transportation,1/3/1900,6,2014,42.0175269,-87.6996045
60**,W,DIVERSEY,10-8-180    Snow and ice removal.,3/6/2014,9:45 AM,Transportation,1/3/1900,6,2014,41.9311407,-87.7759692
63**,W,GRAND,10-8-180    Snow and ice removal.,3/6/2014,10:30 AM,Transportation,1/3/1900,6,2014,41.9219176,-87.7829558
63**,W,FULLERTON,10-8-180    Snow and ice removal.,3/6/2014,9:05 AM,Transportation,1/3/1900,6,2014,41.9237654,-87.7830626
63**,W,GRAND,10-8-180    Snow and ice removal.,3/6/2014,9:30 AM,Transportation,1/3/1900,6,2014,41.9219176,-87.7829558
35**,S,ARCHER,10-8-180    Snow and ice removal.,3/6/2014,2:00 AM,Transportation,1/3/1900,6,2014,41.8301657,-87.6783759
63**,W,GRAND,10-8-180    Snow and ice removal.,3/6/2014,10:15 AM,Transportation,1/3/1900,6,2014,41.9219176,-87.7829558
71**,W,60TH,10-8-180    Snow and ice removal.,3/6/2014,8:40 AM,Transportation,1/3/1900,6,2014,41.7832875,-87.7989502
60**,S,HARLEM,10-8-180    Snow and ice removal.,3/6/2014,8:40 AM,Transportation,1/3/1900,6,2014,41.7826048,-87.8014258
71**,W,59TH,10-8-180    Snow and ice removal.,3/6/2014,8:57 AM,Transportation,1/3/1900,6,2014,41.7847307,-87.7987317
63**,S,HARLEM,10-8-180    Snow and ice removal.,3/6/2014,7:49 AM,Transportation,1/3/1900,6,2014,41.7772092,-87.8009841
71**,W,63RD,10-8-180    Snow and ice removal.,3/6/2014,7:49 AM,Transportation,1/3/1900,6,2014,41.7767383,-87.7985694
71**,W,63RD,10-8-180    Snow and ice removal.,3/6/2014,8:09 AM,Transportation,1/3/1900,6,2014,41.7767383,-87.7985694
62**,S,HARLEM,10-8-180    Snow and ice removal.,3/6/2014,8:09 AM,Transportation,1/3/1900,6,2014,41.7791284,-87.8010722
48**,S,CALIFORNIA,10-8-180    Snow and ice removal.,3/6/2014,10:08 AM,Transportation,1/3/1900,6,2014,41.805954,-87.695162
27**,W,HOWARD,10-8-180    Snow and ice removal.,3/6/2014,10:40 AM,Transportation,1/3/1900,6,2014,42.0195051,-87.6875524
67**,W,DIVERSEY,10-8-180    Snow and ice removal.,3/6/2014,1:09 AM,Transportation,1/3/1900,6,2014,41.9311747,-87.7934935
38**,N,NARRAGANSETT,10-8-180    Snow and ice removal.,3/6/2014,9:50 AM,Transportation,1/3/1900,6,2014,41.9503661,-87.7866439
52**,N,NAGLE,10-8-180    Snow and ice removal.,3/6/2014,8:43 AM,Transportation,1/3/1900,6,2014,41.975867,-87.788214
25**,W,TOUHY,10-8-180    Snow and ice removal.,3/7/2014,2:10 AM,Transportation,1/3/1900,7,2014,42.0124717,-87.6929323
52**,W,JACKSON,10-8-180    Snow and ice removal.,3/7/2014,8:55 AM,Transportation,1/3/1900,7,2014,41.8769099,-87.7553586
36**,N,TALMAN,10-8-180    Snow and ice removal.,3/7/2014,9:45 AM,Transportation,1/3/1900,7,2014,41.9471289,-87.695427
24**,W,WAVELAND,10-8-180    Snow and ice removal.,3/7/2014,9:33 AM,Transportation,1/3/1900,7,2014,41.9485507,-87.6883612
40**,W,SUNNYSIDE,10-8-180    Snow and ice removal.,3/7/2014,8:00 AM,Transportation,1/3/1900,7,2014,41.9625322,-87.7278713
37**,N,TALMAN,10-8-180    Snow and ice removal.,3/7/2014,10:30 AM,Transportation,1/3/1900,7,2014,41.948398,-87.695589
39**,W,CORTLAND,10-8-180    Snow and ice removal.,3/13/2014,12:00 PM,Streets and Sanitation,1/3/1900,13,2014,41.9154926,-87.7242844
80**,S,BLACKSTONE,10-8-180    Snow and ice removal.,3/13/2014,12:00 PM,Streets and Sanitation,1/3/1900,13,2014,41.749506,-87.5885585
26**,N,CLYBOURN,10-8-180    Snow and ice removal.,3/13/2014,11:00 AM,Transportation,1/3/1900,13,2014,41.9286008,-87.6748107
12**,W,WASHINGTON,10-8-180    Snow and ice removal.,3/13/2014,11:30 AM,Transportation,1/3/1900,13,2014,41.8829646,-87.6566828
27**,W,50TH,10-8-180    Snow and ice removal.,3/13/2014,9:13 AM,Transportation,1/3/1900,13,2014,41.8028475,-87.6916059
48**,S,CALIFORNIA,10-8-180    Snow and ice removal.,3/13/2014,9:00 AM,Transportation,1/3/1900,13,2014,41.805954,-87.695162
53**,S,MONITIOR,10-8-180    Snow and ice removal.,3/13/2014,8:15 AM,Transportation,1/3/1900,13,2014,41.7961363,-87.7687994
64**,S,NATCHEZ,10-8-180    Snow and ice removal.,3/13/2014,2:19 AM,Transportation,1/3/1900,13,2014,41.7758134,-87.7836216
65**,W,64TH,10-8-180    Snow and ice removal.,3/13/2014,2:19 AM,Transportation,1/3/1900,13,2014,41.7760843,-87.7837979
53**,S,MONITOR,10-8-180    Snow and ice removal.,3/13/2014,8:11 AM,Transportation,1/3/1900,13,2014,41.7961363,-87.7687994
60**,S,ARCHER,10-8-180    Snow and ice removal.,3/13/2014,8:00 AM,Transportation,1/3/1900,13,2014,41.7953771,-87.7666047
50**,S,WASHTENAW,10-8-180    Snow and ice removal.,3/13/2014,9:25 AM,Transportation,1/3/1900,13,2014,41.8027113,-87.6918863
27**,W,51ST,10-8-180    Snow and ice removal.,3/13/2014,9:25 AM,Transportation,1/3/1900,13,2014,41.8010309,-87.6915559
27**,W,HOWARD,10-8-180    Snow and ice removal.,3/13/2014,10:15 AM,Transportation,1/3/1900,13,2014,42.0195051,-87.6875524
27**,W,HOWARD,10-8-180    Snow and ice removal.,3/13/2014,10:10 AM,Transportation,1/3/1900,13,2014,42.0195051,-87.6875524
28**,W,HOWARD,10-8-180    Snow and ice removal.,3/13/2014,10:25 AM,Transportation,1/3/1900,13,2014,42.0191402,-87.7088903
15**,N,DAYTON,10-8-180    Snow and ice removal.,3/13/2014,11:46 AM,Transportation,1/3/1900,13,2014,41.9085457,-87.6494598
15**,N,DAYTON,10-8-180    Snow and ice removal.,3/13/2014,11:37 AM,Transportation,1/3/1900,13,2014,41.9085457,-87.6494598
87**,S,DANTE,10-8-180    Snow and ice removal.,3/13/2014,9:58 AM,Transportation,1/3/1900,13,2014,41.7366458,-87.5895115
13**,E,87TH,10-8-180    Snow and ice removal.,3/13/2014,10:31 AM,Transportation,1/3/1900,13,2014,41.737063,-87.5933359
47**,W,78TH,10-8-180    Snow and ice removal.,3/14/2014,8:11 AM,Transportation,1/3/1900,14,2014,41.7510227,-87.7389822
78**,S,CICERO,10-8-180    Snow and ice removal.,3/14/2014,8:11 AM,Transportation,1/3/1900,14,2014,41.750832,-87.7417849
71**,S,WESTERN,10-8-180    Snow and ice removal.,3/20/2014,12:00 PM,Streets and Sanitation,1/3/1900,20,2014,41.7645656,-87.6837582
71**,W,IRVING PARK,10-8-180    Snow and ice removal.,3/21/2014,12:00 PM,Streets and Sanitation,1/3/1900,21,2014,41.9527591,-87.8046147
71**,W,IRVING PARK,10-8-180    Snow and ice removal.,3/21/2014,12:00 PM,Streets and Sanitation,1/3/1900,21,2014,41.9527591,-87.8046147
71**,W,IRVING PARK,10-8-180    Snow and ice removal.,3/21/2014,12:00 PM,Streets and Sanitation,1/3/1900,21,2014,41.9527591,-87.8046147
16**,W,79TH,10-8-180    Snow and ice removal.,3/31/2014,3:19 AM,Transportation,1/3/1900,31,2014,41.7503396,-87.663523
